,WHITE,ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,MALE,PRIORS,SCHOOL,RULE,AGE,TSERVD,FOLLOW,RECID,TIME,FILE
7951,1,1,0,0,0,0,0,0,0,1,0,12,2,466,9,73,0,0,2
7954,1,0,0,1,0,0,0,0,0,1,1,11,0,447,2,81,0,0,3
7957,1,0,0,1,0,1,1,0,0,1,0,16,0,413,12,72,0,0,3
7966,1,0,1,0,0,0,0,0,0,1,-9,5,0,376,7,79,0,0,3
7973,0,1,0,1,0,0,1,1,0,1,9,9,0,399,27,70,1,8,1
7975,0,0,0,1,1,1,1,1,0,1,1,8,1,459,63,75,0,0,3
7976,0,0,1,1,0,1,1,1,0,1,4,10,1,357,101,74,1,10,2
7978,0,0,0,1,0,0,0,0,0,1,1,10,1,321,32,79,0,0,1
7979,0,0,0,1,1,0,1,0,0,1,0,12,2,386,24,70,0,0,3
7980,0,0,0,1,0,1,1,1,0,1,-9,10,0,364,31,80,0,0,3
7988,0,0,1,1,1,1,1,0,1,1,0,9,0,408,13,73,0,0,1
7989,0,0,0,1,0,0,1,0,0,1,-9,8,11,345,31,73,1,6,3
7990,0,0,0,1,1,1,1,1,0,1,1,12,0,378,63,71,0,0,3
7995,0,0,0,0,0,0,0,0,0,1,-9,10,0,408,1,78,0,0,3
7998,1,0,0,0,0,0,1,0,0,1,7,8,2,439,20,73,0,0,3
8004,0,0,0,1,0,0,0,0,0,1,0,11,0,331,13,81,0,0,1
8005,0,0,0,1,1,1,0,1,0,1,-9,10,20,366,70,70,0,0,3
8010,1,1,1,0,1,0,0,0,0,1,7,10,2,423,42,73,0,0,1
8013,0,0,1,1,0,1,1,1,0,1,0,13,0,332,10,73,0,0,3
8017,0,0,0,1,0,0,0,0,0,1,0,10,1,472,5,72,0,0,3
8018,0,0,0,1,0,0,0,0,0,1,0,12,0,352,3,71,0,0,3
8020,1,0,0,1,0,0,0,1,0,1,10,12,0,424,2,74,0,0,2
8021,0,0,0,1,0,0,0,0,0,1,0,6,0,403,2,77,1,12,3
8024,1,0,0,1,0,1,1,1,0,1,3,9,10,363,39,81,0,0,1
8026,0,0,0,1,0,0,0,0,0,1,1,14,1,393,29,74,0,0,2
8030,1,1,0,1,0,0,0,0,0,1,0,9,0,446,3,73,0,0,1
8039,1,0,0,1,0,0,0,0,0,1,0,12,0,468,2,81,0,0,3
8042,0,0,0,1,0,0,0,0,0,1,2,11,0,371,2,78,0,0,3
8049,0,0,0,1,1,0,0,0,0,1,0,4,0,471,2,74,0,0,3
8061,1,0,0,1,0,0,1,0,0,1,6,12,0,349,12,79,1,1,3
8064,1,0,0,1,0,1,0,1,0,1,7,7,3,362,24,76,0,0,1
8070,1,0,0,1,0,0,1,0,0,1,1,10,0,442,14,70,1,2,3
8071,1,0,0,0,0,0,1,0,0,1,1,11,0,371,3,81,0,0,3
8072,0,0,0,0,0,0,0,0,0,1,0,8,0,354,2,73,0,0,3
8074,0,1,0,1,1,0,0,0,0,1,5,8,1,377,14,72,1,4,2
8077,1,0,0,0,0,1,1,0,0,1,0,13,2,335,10,72,0,0,3
8085,0,0,0,1,0,1,0,0,0,1,0,9,0,358,47,79,0,0,2
8086,1,0,0,1,1,1,1,1,0,0,0,10,0,399,15,74,0,0,2
8091,1,0,0,1,1,0,1,0,0,1,0,12,1,354,7,78,0,0,3
8092,0,1,0,1,0,0,1,0,0,1,1,11,1,463,8,75,0,0,1
8095,1,0,1,0,1,0,0,0,0,1,2,10,2,357,15,81,1,52,2
8098,0,0,0,1,0,0,1,0,0,0,0,11,1,365,13,79,0,0,2
8099,0,1,0,1,0,0,1,0,0,1,5,8,0,390,31,76,1,1,2
8100,0,0,0,0,0,1,0,1,0,1,2,15,10,337,21,76,0,0,1
8101,0,0,1,1,0,1,1,1,0,1,2,7,0,388,16,76,0,0,2
8102,1,0,0,1,0,1,1,0,0,1,0,12,0,340,14,75,0,0,2
8104,1,0,0,1,0,0,1,0,1,1,3,8,5,435,101,70,1,15,1
8105,0,0,0,1,0,0,1,0,0,1,0,11,0,336,6,76,0,0,3
8106,1,0,1,1,1,0,1,0,0,1,-9,7,2,354,15,74,0,0,3
8107,0,0,0,1,0,0,1,0,0,1,0,8,0,383,2,78,0,0,3
8122,1,0,0,1,0,0,0,0,0,1,0,12,0,447,1,81,0,0,3
8124,0,0,1,0,1,0,1,0,0,1,2,12,0,457,13,73,0,0,2
8127,1,0,0,1,1,0,1,0,0,1,0,10,0,437,5,76,0,0,3
8129,0,0,0,0,1,1,0,0,1,1,5,11,2,483,58,77,0,0,3
8132,0,0,0,1,1,1,1,0,0,1,0,11,1,374,19,75,0,0,2
8133,1,0,1,1,0,1,0,1,0,1,0,10,0,385,12,73,0,0,1
8136,0,0,0,1,1,0,1,0,0,1,0,11,0,407,15,73,1,53,2
8137,1,0,1,0,1,0,1,0,0,1,-9,7,1,366,12,77,1,24,3
8139,1,0,0,0,1,0,1,0,0,1,0,10,0,369,6,74,0,0,1
8141,1,1,0,1,0,0,1,0,0,1,5,12,0,480,15,75,1,9,2
8142,1,0,0,1,0,0,0,0,0,1,0,10,0,372,1,70,1,53,3
8145,1,0,0,0,1,1,0,1,0,1,2,6,32,362,115,74,0,0,3
8149,0,1,0,0,1,1,1,0,1,1,-9,11,2,373,37,76,0,0,3
8151,0,0,0,1,0,0,0,0,0,1,0,9,0,363,2,71,0,0,3
8152,0,1,0,0,1,0,0,0,0,1,1,5,0,444,5,72,1,69,1
8153,0,0,0,1,1,1,1,0,1,1,8,8,4,438,74,76,0,0,3
8154,0,0,0,1,1,0,0,0,0,1,2,8,0,411,2,77,0,0,3
8157,0,0,0,1,1,0,0,0,0,1,1,10,0,338,2,77,0,0,3
8158,1,0,0,0,0,0,0,0,0,1,0,10,0,374,4,73,0,0,2
8175,1,0,1,1,0,0,1,0,0,1,0,12,0,354,9,74,1,40,3
8183,0,1,0,1,0,1,0,1,0,1,0,9,0,335,24,71,1,6,1
8187,0,0,0,1,1,1,1,1,0,1,3,12,3,409,38,72,0,0,2
8188,0,0,0,1,1,0,1,0,0,1,0,12,1,350,27,73,0,0,3
8189,1,0,0,1,0,0,0,0,0,1,1,7,0,356,2,78,1,19,3
8191,0,0,0,1,0,0,1,0,0,1,3,3,3,520,44,77,1,49,2
8194,0,0,0,0,1,1,1,1,0,1,2,12,47,404,131,75,0,0,3
8195,1,0,0,1,0,0,1,0,0,1,1,8,1,355,5,73,0,0,3
8197,0,0,0,1,0,1,0,0,0,1,0,12,1,332,30,78,0,0,2
8201,1,0,1,1,0,0,1,0,0,1,0,10,0,347,11,72,0,0,2
8209,1,0,1,0,0,0,1,0,0,1,3,8,4,442,19,81,0,0,2
8211,0,0,0,0,0,0,1,0,0,1,0,12,0,358,3,71,0,0,3
8214,0,0,0,0,1,1,0,0,0,1,0,11,2,356,39,80,0,0,3
8219,0,0,0,1,0,1,1,1,0,1,1,11,0,337,22,75,0,0,2
8224,0,0,0,0,0,1,1,1,0,1,3,12,2,418,32,71,0,0,3
8232,0,0,0,1,1,0,1,0,0,1,0,8,0,394,18,74,1,10,2
8234,0,0,0,1,1,1,1,0,1,1,0,12,0,373,16,76,1,15,1
8235,1,0,1,1,0,0,1,0,0,1,1,8,1,338,15,76,1,3,2
8236,0,0,0,1,0,0,1,0,0,1,0,12,0,463,3,78,0,0,3
8238,0,0,0,1,0,0,0,0,0,1,3,10,0,341,8,76,1,13,3
8245,0,0,1,0,1,0,1,0,0,1,0,12,0,473,5,80,0,0,2
8246,0,0,0,1,1,1,0,1,0,1,0,12,1,322,19,75,0,0,3
8251,0,1,0,1,1,0,1,0,0,1,3,5,0,392,4,71,0,0,2
8255,0,0,0,1,0,1,1,1,0,1,4,11,0,318,34,81,0,0,2
8256,1,0,0,1,0,0,1,1,0,1,0,12,0,365,7,78,0,0,1
8258,0,0,0,0,0,1,1,1,0,1,8,10,2,357,24,79,0,0,2
8260,1,0,0,1,0,0,0,0,0,1,0,8,0,378,4,79,0,0,3
8261,1,1,0,1,1,0,0,0,0,1,0,12,0,376,6,74,0,0,1
8262,1,0,0,0,1,0,1,0,0,1,11,6,0,480,8,78,1,13,3
8267,0,1,0,0,0,0,0,0,0,1,0,12,0,353,4,81,0,0,2
8270,0,0,0,1,1,1,1,0,1,1,-9,8,2,395,20,70,0,0,3
8271,0,0,0,1,1,0,1,0,0,1,0,11,1,391,29,80,1,74,2
8272,0,0,0,1,1,1,1,0,1,0,1,7,0,439,37,78,0,0,3
8273,0,0,0,1,1,1,0,1,0,1,5,8,3,386,63,70,1,34,3
8280,0,0,0,1,0,1,1,0,0,0,1,8,0,334,25,71,0,0,1
8287,1,1,1,0,0,0,0,0,0,1,9,9,1,368,5,77,1,7,1
8301,1,0,0,0,1,0,0,0,0,1,6,12,0,427,128,75,0,0,3
8302,1,0,0,0,0,0,0,0,0,1,0,9,0,331,30,78,0,0,2
8317,1,0,1,0,1,0,1,0,0,1,6,12,0,453,6,80,1,15,2
8318,1,0,0,1,0,0,0,0,0,1,3,7,0,361,0,72,0,0,3
8320,1,0,0,1,0,0,0,0,0,1,0,17,0,427,2,72,1,50,3
8322,0,0,1,0,0,0,0,0,0,1,-9,0,2,401,8,81,1,8,3
8329,0,0,0,1,1,1,1,1,0,1,1,10,3,412,55,79,0,0,3
8331,1,0,0,1,1,0,1,0,0,1,2,9,0,516,2,72,1,64,3
8332,1,0,0,1,0,1,1,1,0,1,-9,10,3,337,46,71,0,0,3
8334,0,0,0,1,0,0,0,0,0,1,0,12,2,357,8,70,0,0,1
8337,0,0,0,1,1,0,1,0,0,1,1,8,0,377,12,74,0,0,2
8339,1,0,0,1,1,0,1,0,0,1,1,13,0,319,12,80,1,39,3
8341,1,1,0,0,0,0,1,0,0,1,4,8,0,375,4,76,1,45,2
8344,0,0,0,1,0,0,0,0,0,1,6,9,0,447,2,70,1,54,3
8350,1,1,0,1,0,0,1,0,0,0,0,8,2,457,25,73,1,4,3
8352,1,1,0,1,1,1,1,0,1,1,0,12,0,360,22,79,0,0,2
8354,1,0,0,0,1,0,1,0,0,1,0,12,0,387,3,77,0,0,3
8359,1,0,0,0,1,1,1,1,0,1,1,8,0,314,69,77,0,0,3
8360,1,0,1,1,0,0,1,0,0,1,0,9,0,415,11,78,0,0,1
8361,0,0,0,1,1,0,0,1,0,1,2,14,0,431,1,81,1,45,3
8363,1,1,0,0,1,0,0,0,0,1,-9,10,0,413,5,73,0,0,3
8364,0,0,0,0,0,0,0,0,0,1,0,7,0,458,7,72,0,0,3
8366,1,1,0,1,1,0,1,0,0,1,0,0,1,401,8,72,0,0,3
8367,0,0,0,1,0,1,1,0,1,1,3,12,3,370,129,80,1,26,1
8368,1,0,0,1,1,0,1,0,0,1,-9,12,1,352,16,73,1,36,3
8371,0,0,0,1,1,0,0,0,0,0,0,10,0,342,4,74,0,0,2
8373,1,0,0,0,0,0,0,0,0,1,3,9,0,407,6,76,0,0,3
8374,1,0,0,1,1,0,0,0,0,1,1,5,0,370,2,80,1,69,3
8376,0,0,0,0,0,0,0,0,0,1,0,9,1,408,4,81,0,0,3
8379,0,0,1,0,0,1,1,1,0,1,0,12,1,479,30,71,0,0,2
8383,0,0,0,1,0,0,0,0,0,1,0,11,0,336,19,73,0,0,2
8392,1,0,1,1,1,1,1,0,0,1,5,8,4,382,29,80,0,0,2
8393,0,0,1,1,0,0,1,0,0,1,6,8,4,491,50,81,1,13,1
8394,0,0,0,1,1,0,1,0,0,1,1,11,7,426,79,78,1,26,3
8397,0,0,0,1,1,1,1,1,0,1,0,10,2,346,56,70,1,19,2
8401,0,0,0,1,1,0,1,0,0,1,0,9,0,340,23,71,0,0,3
8405,1,1,0,1,1,0,1,0,0,1,3,7,0,415,7,72,1,42,2
8422,1,0,0,0,1,0,1,0,0,1,2,12,1,322,23,73,0,0,1
8424,0,0,0,1,1,1,1,0,1,1,1,10,1,440,110,74,0,0,2
8426,1,1,0,0,0,0,0,0,0,1,0,8,0,367,5,70,1,2,1
8430,1,1,0,1,1,1,1,0,0,1,15,9,4,376,65,70,1,5,2
8442,0,0,0,1,0,0,0,0,0,1,0,13,0,365,5,81,0,0,3
8443,1,0,1,0,1,0,1,0,0,1,-9,8,0,474,14,76,1,16,3
8446,1,0,0,1,1,0,0,0,0,1,0,7,0,351,1,80,1,77,3
8447,1,0,0,0,0,1,1,1,0,1,0,12,1,479,13,70,1,44,3
8452,0,0,0,1,0,0,0,0,0,1,0,12,1,333,12,72,0,0,3
8455,1,0,0,0,0,0,0,0,0,1,1,12,0,340,5,80,0,0,3
8467,1,0,0,1,0,1,1,1,0,0,3,12,0,483,36,80,0,0,2
8468,1,0,1,0,0,0,0,0,0,0,-9,12,0,335,2,76,0,0,3
8469,1,1,1,0,0,1,0,1,0,1,-9,10,17,359,52,79,1,28,3
8470,1,0,0,1,1,0,0,0,0,1,0,9,0,424,132,73,0,0,3
8480,1,0,0,0,0,1,1,1,0,1,0,11,0,453,34,81,1,31,2
8482,1,0,1,1,1,1,1,1,0,1,0,11,2,333,51,78,1,11,1
8485,1,0,1,1,1,0,1,0,0,1,1,9,0,466,7,79,0,0,2
8488,1,0,0,1,0,0,1,0,0,1,0,14,0,403,8,81,0,0,1
8494,1,0,0,1,0,1,1,1,0,1,0,12,0,330,11,74,0,0,1
8498,0,0,0,1,0,0,0,0,0,1,0,8,0,351,2,75,0,0,3
8500,0,0,0,1,1,0,1,0,0,1,2,12,0,376,5,70,0,71,3
8503,0,0,0,1,0,0,0,0,0,1,0,12,1,341,15,71,0,0,3
8509,1,0,0,0,0,0,0,0,0,1,12,9,0,438,3,81,0,0,3
8511,0,0,0,1,1,1,0,1,0,1,1,11,4,341,33,80,0,0,2
8512,0,0,0,1,1,0,1,0,0,0,0,12,2,431,53,71,0,0,3
8514,0,0,0,1,0,0,1,0,0,1,0,8,0,358,4,73,1,49,2
8518,0,0,0,1,0,0,1,0,0,1,1,13,0,354,2,73,0,0,3
8521,0,0,0,1,0,0,0,0,0,1,0,12,0,352,6,74,0,0,1
8522,0,0,0,1,1,1,1,1,0,1,3,11,2,340,26,76,1,40,2
8523,1,0,0,0,1,0,1,0,0,1,2,11,1,375,6,78,0,0,2
8531,1,1,0,0,0,0,0,0,0,0,0,9,0,428,4,71,0,0,1
8534,0,0,0,1,0,1,1,1,0,1,6,12,4,392,47,74,1,24,3
8535,0,0,0,0,1,1,0,0,0,1,6,12,4,379,69,77,1,12,3
8537,1,1,0,0,0,0,0,0,0,0,0,11,0,453,5,74,0,0,1
8538,1,0,0,0,1,0,1,0,0,1,5,10,0,431,2,76,1,5,3
8544,0,0,0,1,0,1,1,1,0,1,7,9,4,404,72,73,1,19,2
8549,0,0,0,1,0,1,1,1,0,1,1,12,0,364,7,70,0,0,3
8551,1,0,1,1,1,1,1,1,0,1,0,9,0,355,20,71,0,0,2
8552,0,0,1,1,1,0,0,0,0,1,3,12,1,369,12,75,1,16,1
8554,0,0,0,1,0,0,1,1,0,1,6,3,1,375,49,73,1,7,2
8555,1,0,0,1,0,0,0,0,0,1,0,12,0,330,2,79,1,54,3
8556,1,0,0,1,0,1,1,1,0,1,-9,10,0,441,14,71,0,0,3
8557,1,1,0,1,0,0,1,0,0,1,3,8,0,372,9,73,0,0,2
8558,1,1,1,1,0,0,1,0,0,1,2,9,1,376,32,75,1,2,1
8559,1,0,1,1,1,0,1,0,0,1,1,9,1,330,17,72,0,0,2
8566,0,0,0,1,0,1,1,1,0,1,2,12,0,345,9,80,0,0,1
8567,0,1,1,0,1,0,0,0,0,1,0,12,0,364,9,79,0,0,2
8571,1,0,0,0,1,0,0,0,0,1,4,9,0,396,9,73,0,0,3
8579,1,0,0,1,1,1,1,1,0,1,1,8,5,363,80,73,1,41,3
8580,1,0,0,1,0,0,0,0,0,1,0,12,0,452,0,73,1,8,3
8581,0,0,0,0,0,0,0,0,0,1,4,10,13,382,36,71,0,0,1
8584,0,1,0,1,1,1,1,1,0,0,0,0,0,446,13,76,1,33,3
8586,0,0,0,1,1,0,0,0,0,1,-9,12,1,363,12,77,1,23,3
8587,0,0,0,1,1,0,1,0,0,1,14,15,3,470,55,72,1,2,2
8588,1,1,0,1,1,0,1,0,0,1,0,9,0,469,10,71,0,0,1
8589,0,0,0,1,1,1,1,0,1,1,4,5,3,412,110,71,0,0,3
8590,0,0,0,0,0,0,1,0,0,1,0,15,0,343,5,79,0,0,2
8595,1,0,1,1,1,0,1,1,0,1,8,10,2,395,43,72,1,9,1
8599,1,0,0,1,0,1,0,1,0,1,0,12,2,341,19,79,0,0,2
8600,1,0,0,1,1,0,0,0,0,1,5,7,0,414,6,71,0,0,3
8606,0,0,0,1,1,1,1,1,0,1,2,12,1,366,60,74,0,0,3
8610,0,0,0,1,1,1,1,0,1,1,5,12,0,347,50,78,0,0,3
8627,1,1,0,0,0,0,0,0,0,1,0,10,0,432,5,76,1,61,2
8634,0,0,0,1,1,1,1,1,0,1,5,9,0,424,49,73,0,0,3
8637,0,0,0,1,1,1,1,1,0,1,1,12,0,350,42,80,1,12,1
8641,1,0,0,0,1,0,1,0,0,1,5,11,0,382,11,81,1,13,3
8650,1,0,0,1,1,1,1,1,0,1,3,12,16,352,160,78,1,7,2
8654,0,0,0,1,1,0,0,0,0,1,1,11,0,356,1,79,0,0,3
8659,0,0,0,1,1,0,1,0,0,1,3,9,0,438,8,76,1,2,3
8663,1,0,0,1,1,1,1,1,0,1,4,9,0,457,40,76,1,12,2
8665,0,0,0,0,0,0,1,0,0,0,0,10,0,368,7,80,0,0,2
8668,1,0,0,1,0,0,1,0,0,1,1,11,1,334,8,78,0,0,3
8669,0,1,1,1,0,0,1,1,0,1,1,5,3,373,27,75,1,15,2
8671,1,0,1,0,1,0,1,0,0,1,0,8,1,341,19,76,0,0,2
8673,0,1,0,1,1,1,1,1,0,1,-9,7,2,337,53,80,1,17,3
8679,1,0,1,1,0,0,1,0,0,1,0,9,0,364,7,79,0,0,1
8688,1,1,0,1,0,0,1,0,0,1,0,9,0,356,7,70,0,0,2
8690,1,0,0,1,1,0,0,0,0,1,0,9,1,333,8,81,0,0,3
8691,1,0,0,0,1,0,0,1,0,1,2,11,1,408,48,72,0,0,3
8695,1,0,1,1,1,1,1,1,0,1,0,9,4,375,32,75,0,0,2
8699,1,0,0,0,0,0,1,0,0,1,0,10,1,367,6,79,0,0,1
8705,0,0,0,1,1,1,1,1,0,1,5,7,4,353,74,73,1,12,3
8712,1,1,0,1,0,0,0,0,0,1,4,8,0,439,6,75,1,7,2
8713,1,0,0,0,1,0,0,0,0,1,4,12,1,490,5,79,0,79,2
8716,0,0,0,0,0,0,0,0,0,1,2,11,0,383,4,80,0,0,3
8718,0,0,0,0,0,0,0,0,0,1,0,0,0,379,8,79,0,0,3
8724,0,0,1,1,0,0,0,0,0,0,1,12,0,339,6,73,1,25,1
8726,1,0,1,0,0,1,0,0,0,1,18,7,2,453,41,72,1,26,2
8729,0,0,0,1,1,0,1,0,0,1,0,12,0,433,8,76,0,0,2
8730,1,0,0,0,0,0,1,0,0,1,2,9,0,338,2,76,1,51,3
8733,0,0,0,0,0,0,0,0,0,1,0,12,2,386,4,77,0,0,3
8736,0,1,0,1,0,1,0,1,0,1,2,7,0,476,20,71,1,45,2
8739,0,0,0,1,0,0,0,0,0,1,1,11,0,432,0,81,0,0,3
8740,1,1,0,0,1,0,0,0,0,1,0,12,0,471,6,70,0,74,1
8742,1,0,0,1,0,1,1,1,0,0,0,12,0,319,29,72,0,0,2
8746,0,1,1,0,0,1,1,1,0,1,0,11,1,380,18,80,0,0,2
8749,1,1,0,0,1,0,0,0,0,1,2,10,1,352,5,81,1,42,2
8751,1,0,0,1,1,1,0,1,0,1,4,9,19,373,87,73,0,0,3
8754,0,0,0,0,0,0,0,0,0,1,1,12,0,328,13,76,1,22,3
8759,1,0,0,1,0,0,0,0,0,1,1,10,7,440,4,72,0,0,3
8762,1,0,0,1,1,0,1,0,0,1,0,11,0,426,2,80,0,0,3
8763,1,1,1,1,1,0,0,0,0,1,3,9,1,461,28,71,1,41,1
8766,1,0,0,0,0,0,0,0,0,1,0,12,0,443,6,78,0,0,3
8775,1,0,0,0,0,0,0,0,0,1,6,8,7,358,11,77,1,7,3
8779,0,0,0,1,0,1,1,0,0,1,0,11,0,329,22,76,0,0,1
8780,0,0,0,0,0,0,1,0,0,1,2,11,0,325,5,71,1,59,3
8783,0,0,0,0,0,0,0,0,0,1,-9,10,0,333,4,76,1,51,3
8784,0,0,0,1,1,1,1,1,0,1,1,11,2,336,65,77,1,34,3
8789,1,0,1,1,0,0,1,0,0,1,0,9,2,338,15,77,0,0,1
8790,0,0,0,1,0,0,0,0,0,1,0,11,0,336,1,78,1,19,3
8793,0,0,0,0,0,0,1,1,0,1,3,12,2,373,12,76,0,0,2
8798,0,0,0,1,1,0,1,0,0,1,-9,9,1,482,62,71,0,0,3
8799,0,0,0,1,1,1,1,0,1,1,1,7,0,475,44,73,0,0,2
8800,0,0,0,1,1,1,1,1,0,1,7,0,2,462,76,73,1,29,3
8812,0,1,0,1,0,0,1,0,0,1,1,11,0,385,3,73,1,17,2
8818,0,1,1,0,0,1,1,1,0,1,3,12,2,323,20,78,1,8,2
8820,0,0,0,1,1,1,0,0,0,1,0,15,0,361,12,75,0,0,3
8823,0,0,0,1,0,0,0,0,0,1,2,5,0,358,18,76,0,0,2
8825,1,0,0,1,1,0,1,0,0,1,2,12,2,417,16,76,0,0,1
8828,1,0,0,1,0,0,1,0,0,1,2,11,1,391,10,72,0,0,2
8831,1,0,0,1,0,0,1,0,0,1,0,7,0,366,2,71,1,12,3
8838,0,1,0,1,0,0,1,1,0,1,6,11,0,348,30,70,1,13,1
8846,0,0,0,1,0,0,0,0,0,1,4,0,0,402,5,74,0,0,3
8849,0,0,0,1,0,1,1,1,0,1,7,4,0,488,33,78,1,3,1
8854,1,1,0,1,0,1,0,0,1,1,8,10,3,444,48,74,0,0,2
8855,0,0,0,1,1,1,1,0,0,1,0,12,0,330,13,78,0,0,2
8857,1,0,0,1,1,0,1,0,0,1,1,11,0,354,6,71,0,0,2
8862,1,0,0,0,0,0,1,0,0,1,1,10,0,331,8,79,0,0,3
8866,1,0,1,0,0,1,1,0,0,1,5,12,4,383,41,81,1,38,2
8867,0,0,0,1,0,1,1,1,0,1,4,9,5,344,48,75,1,51,1
8868,1,0,0,0,1,0,1,0,0,1,0,6,2,473,49,77,0,0,3
8871,0,0,0,1,1,1,1,1,0,1,2,11,6,322,51,79,0,0,3
8887,0,0,0,1,1,1,1,1,0,1,1,14,0,337,29,76,1,14,2
8888,0,0,1,1,1,1,1,0,1,1,2,8,0,369,18,70,1,23,2
8893,1,0,0,1,0,1,0,1,0,1,3,12,2,361,21,71,1,61,3
8896,0,0,0,1,0,0,1,0,0,1,0,3,0,452,11,75,1,19,3
8900,0,0,0,0,0,0,0,0,0,1,1,9,0,385,16,77,1,21,3
8903,0,0,0,1,0,0,0,0,0,1,0,3,0,427,2,78,0,0,3
8906,1,1,1,1,1,0,1,0,0,1,0,8,0,339,30,77,0,0,2
8908,0,0,0,1,0,0,0,0,0,1,3,12,0,346,0,76,0,0,3
8909,0,0,0,1,1,1,1,1,0,1,3,8,0,389,45,70,0,0,3
8910,1,0,0,1,0,0,1,0,0,1,4,12,0,416,1,73,0,0,3
8911,0,0,1,1,0,1,1,1,0,1,0,9,0,357,13,72,0,0,2
8913,0,0,0,0,0,0,0,0,0,0,0,12,4,363,23,74,1,34,3
8916,1,0,0,1,1,0,1,0,0,1,0,14,2,380,20,78,0,0,2
8917,0,0,0,1,1,1,1,1,0,1,0,11,2,417,59,72,0,0,3
8920,0,0,0,0,0,0,0,0,0,1,2,10,1,331,4,79,1,6,3
8921,0,0,0,1,1,1,0,0,0,1,6,10,3,334,60,72,1,27,3
8923,0,0,1,1,0,1,1,1,0,1,3,11,0,438,14,72,0,0,2
8926,0,0,0,0,0,0,1,0,0,1,0,12,0,410,6,80,0,0,3
8927,1,0,0,0,0,0,0,0,0,1,0,6,0,398,3,81,0,0,3
8929,0,0,1,0,0,0,0,1,0,1,-9,10,26,331,42,80,0,0,3
8930,0,0,1,1,0,1,1,0,1,1,5,12,0,397,38,76,0,0,1
8932,1,0,0,1,0,0,1,0,0,1,0,14,1,474,4,74,1,37,3
8937,0,0,0,0,0,0,0,0,0,1,-9,8,0,371,4,72,0,0,3
8940,0,1,0,1,0,0,1,0,0,1,2,7,0,344,9,79,1,21,2
8943,1,0,0,0,0,0,0,0,0,1,5,9,0,469,4,79,1,26,3
8946,1,0,0,1,0,0,1,0,0,1,0,10,0,376,9,76,0,0,3
8951,0,0,0,0,0,0,0,0,0,1,3,10,0,338,5,71,1,12,3
8953,0,0,0,0,0,0,0,0,0,1,10,11,0,424,7,78,1,13,3
8955,1,0,0,1,1,1,1,1,0,1,6,14,1,472,27,78,0,0,1
8956,0,0,0,0,0,0,0,0,0,1,0,10,0,383,12,76,0,0,2
8962,0,0,1,1,1,0,1,0,0,1,0,11,0,342,6,74,0,0,2
8964,0,0,0,1,1,0,0,0,0,1,3,12,0,341,1,74,1,6,3
8969,0,0,0,1,1,1,0,0,1,1,0,4,0,467,148,73,0,0,3
8973,0,0,1,1,1,1,1,1,0,1,-9,10,2,405,84,79,1,5,3
8975,1,0,0,0,0,0,1,0,0,1,1,12,1,359,10,73,1,59,3
8978,0,0,0,1,0,0,1,0,0,1,0,11,0,324,23,80,0,0,1
8982,0,0,0,0,0,0,0,0,0,1,0,11,0,400,3,72,1,36,3
8984,0,0,0,1,0,1,1,1,0,0,0,6,3,329,30,73,0,0,2
8987,1,0,0,1,1,1,0,1,0,1,0,12,1,341,24,74,0,0,2
8989,0,0,0,1,0,0,0,0,0,1,0,11,0,338,1,80,0,0,3
8991,0,0,0,0,1,0,0,0,0,1,7,11,1,347,4,72,1,41,3
8992,0,1,0,1,0,1,1,1,0,1,3,10,0,439,55,74,1,15,2
8994,1,0,0,1,0,0,0,0,0,1,6,8,4,340,16,78,1,38,3
8995,0,0,1,1,0,1,1,1,0,1,0,11,1,404,14,72,0,0,2
8996,0,0,0,1,0,1,0,0,1,0,7,10,1,477,33,81,0,0,1
9001,0,0,0,0,0,0,0,0,0,0,0,9,0,389,6,79,1,28,3
9002,0,0,0,1,1,0,0,0,0,0,0,12,0,373,6,72,0,0,2
9004,0,0,0,0,1,1,1,0,0,1,6,10,4,427,73,76,0,0,3
9006,0,0,0,1,0,1,1,1,0,1,2,11,0,346,41,72,0,0,2
9010,0,0,0,1,1,1,0,0,1,1,1,8,0,395,19,76,0,0,3
9011,1,0,0,1,1,0,0,0,0,1,0,7,9,334,27,70,0,0,3
9013,0,0,0,0,1,0,0,0,0,1,0,12,0,346,4,78,1,14,3
9020,0,0,0,1,1,1,1,0,1,1,0,8,0,486,28,81,0,0,1
9022,1,0,0,0,1,1,1,1,0,1,9,9,9,409,69,78,1,4,3
9024,0,0,0,1,1,1,0,1,0,1,0,11,0,339,13,73,0,0,2
9026,0,0,0,1,1,0,0,0,0,1,0,12,0,434,8,70,0,0,1
9028,1,0,0,1,0,0,0,0,1,1,2,7,2,353,37,70,1,6,2
9042,0,0,0,0,1,0,0,0,0,1,4,9,0,370,3,79,1,4,3
9043,0,0,0,1,0,1,0,0,0,1,0,12,3,332,21,73,0,0,1
9044,0,0,0,1,0,0,1,0,0,1,0,12,0,380,5,81,1,7,3
9045,1,1,0,1,0,1,1,1,0,1,-9,14,3,349,58,71,1,19,3
9049,1,0,0,1,1,0,1,0,0,0,0,9,2,482,18,71,1,50,1
9051,0,0,1,0,0,0,0,0,0,1,0,11,0,407,11,81,0,0,2
9052,0,0,0,1,0,1,0,0,0,1,1,9,1,438,8,72,0,0,3
