,WHITE,ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,MALE,PRIORS,SCHOOL,RULE,AGE,TSERVD,FOLLOW,RECID,TIME,FILE
2283,1,1,0,1,0,0,1,0,0,1,0,10,0,261,10,72,1,41,3
2286,1,0,0,1,0,0,0,0,0,1,0,11,1,207,29,76,1,10,2
2288,1,0,1,0,0,0,0,0,0,0,0,9,4,217,14,79,0,0,1
2289,1,0,0,0,0,1,1,0,0,1,0,9,0,255,18,77,1,62,2
2290,1,0,0,1,0,0,0,0,0,1,0,12,0,246,5,75,0,0,2
2292,0,0,0,1,0,0,0,0,0,1,0,12,0,268,0,72,1,39,3
2298,1,0,0,1,0,0,0,0,0,1,0,8,0,221,8,73,0,0,3
2304,0,0,0,0,0,0,0,0,0,1,0,10,2,241,12,73,1,14,1
2312,1,0,1,1,0,0,1,0,0,1,1,9,1,244,14,76,0,0,2
2314,1,0,0,1,0,0,0,0,0,1,2,8,8,237,44,81,1,7,1
2316,0,0,0,1,0,1,0,0,1,1,3,8,0,217,17,81,0,0,3
2320,0,0,0,0,0,0,0,0,0,1,-9,11,0,225,1,81,0,0,3
2323,0,0,0,1,0,0,0,0,0,1,2,11,0,303,3,72,1,70,3
2336,1,1,0,1,0,0,0,0,0,1,0,12,0,244,20,72,1,10,2
2338,1,0,0,0,0,1,1,1,0,1,1,8,0,261,37,76,1,23,1
2339,0,0,0,1,0,0,0,0,0,1,0,9,0,248,13,73,0,0,2
2341,1,0,0,1,0,0,0,0,0,1,0,10,0,217,13,71,0,0,3
2342,0,0,0,1,0,0,0,0,0,1,0,9,0,211,2,79,1,22,3
2343,0,0,0,1,0,0,0,0,0,1,0,8,0,212,7,73,0,0,1
2345,1,0,0,0,0,0,0,0,0,0,0,11,1,228,7,76,0,0,3
2346,1,0,0,0,0,0,0,0,0,1,0,8,0,200,7,74,1,35,3
2353,1,0,0,0,0,0,0,0,0,1,0,9,5,218,16,81,1,22,3
2354,1,0,0,1,0,1,1,1,0,1,1,10,4,245,20,77,1,59,1
2358,0,0,0,1,0,0,0,0,0,1,0,12,0,232,1,81,1,14,3
2360,1,0,0,1,0,0,0,0,0,1,0,10,1,247,10,76,0,0,1
2361,1,0,0,1,0,0,0,0,0,1,0,8,0,307,4,72,0,74,3
2366,0,0,0,1,0,0,0,0,0,1,0,8,0,222,8,74,1,17,3
2372,1,0,0,1,0,0,0,0,0,1,0,7,1,228,17,72,0,0,3
2373,1,0,0,1,0,0,1,0,0,1,0,9,3,260,15,73,1,56,2
2378,1,0,0,0,1,0,0,0,0,0,0,12,0,261,5,77,0,0,2
2379,0,0,0,1,0,1,1,1,0,1,-9,9,3,299,36,74,1,71,3
2383,0,1,0,1,0,0,0,0,0,1,0,9,0,237,5,72,0,0,2
2387,1,1,1,1,0,0,0,0,0,1,0,9,1,224,9,71,0,0,2
2397,1,0,0,1,0,0,0,0,0,1,0,12,0,255,6,71,0,0,1
2405,1,0,0,0,0,0,0,0,0,1,0,12,0,246,6,80,0,0,2
2408,1,0,0,1,1,0,1,0,0,1,3,8,0,300,8,71,0,72,2
2409,1,1,0,1,1,0,1,0,0,1,0,9,0,267,4,77,1,44,2
2411,1,0,0,0,0,0,1,0,0,1,0,9,1,255,11,76,0,0,3
2413,1,0,1,1,0,0,1,0,0,1,0,12,0,226,9,81,0,0,3
2414,1,0,1,1,0,0,0,0,0,1,0,12,0,228,4,79,0,0,3
2419,1,0,0,1,0,1,1,1,0,1,0,9,0,248,24,78,0,0,2
2422,0,0,0,0,0,0,0,0,0,1,0,10,1,215,16,74,1,49,3
2426,1,0,0,0,0,0,0,0,0,1,0,11,1,239,6,78,0,0,2
2427,1,0,1,1,1,0,1,0,0,1,0,9,0,262,8,78,1,20,1
2428,1,0,1,1,0,0,0,0,0,1,0,9,0,241,7,81,0,0,2
2430,1,0,0,0,0,0,0,0,0,1,-9,10,0,216,2,72,1,7,3
2435,0,0,0,1,0,0,0,0,0,1,1,10,0,238,2,73,1,61,3
2437,1,0,0,1,0,0,0,0,0,1,0,8,0,242,6,72,0,0,2
2438,0,0,0,1,0,1,1,1,0,1,0,11,0,233,16,81,0,0,1
2439,1,0,0,0,0,0,0,0,0,1,0,8,3,254,13,77,0,0,2
2441,1,0,1,1,0,1,1,1,0,1,1,8,1,205,28,70,1,10,3
2442,0,0,0,0,0,0,0,0,0,1,4,10,0,288,9,80,1,15,3
2447,1,0,0,1,1,0,0,0,0,1,0,8,1,215,6,71,0,0,2
2456,0,0,0,1,1,0,0,0,0,1,0,10,0,258,11,81,0,0,3
2458,1,0,0,1,0,0,0,0,0,1,1,8,0,206,23,79,1,5,3
2464,1,0,0,0,0,0,1,1,0,1,-9,9,7,234,14,74,1,16,3
2470,1,0,0,0,1,1,0,1,0,1,0,10,9,246,33,76,1,73,3
2471,0,0,0,0,0,0,0,0,0,1,2,7,1,234,41,70,1,25,3
2477,1,0,1,1,0,1,0,1,0,1,0,8,0,218,23,74,0,0,3
2478,1,1,0,1,0,0,0,0,0,0,1,12,0,244,6,78,0,0,2
2480,0,0,0,1,1,0,1,0,0,1,0,12,1,303,6,76,1,46,1
2483,0,0,0,0,0,0,0,0,0,1,-9,9,0,233,7,81,1,7,3
2487,1,0,0,1,0,0,0,1,0,1,-9,8,1,221,15,72,0,0,3
2493,1,0,0,1,0,0,0,0,0,1,0,9,0,206,14,76,0,0,3
2496,1,1,0,0,1,0,0,0,0,1,0,10,0,234,6,72,1,43,1
2499,1,0,0,1,0,0,0,0,0,1,0,8,0,218,1,72,1,27,3
2503,1,0,1,0,0,0,0,0,0,1,0,10,0,251,3,71,0,0,1
2506,0,0,0,1,0,1,0,1,0,1,0,8,3,211,38,73,1,59,3
2508,1,0,0,0,0,0,0,0,0,1,0,8,0,220,14,73,1,65,3
2512,1,0,0,1,0,0,0,0,0,1,0,9,0,233,1,81,1,11,3
2513,1,0,0,1,0,0,0,0,0,1,0,8,0,198,7,77,0,0,3
2520,1,1,1,0,0,0,1,1,0,1,2,7,3,253,16,76,0,0,2
2523,0,0,0,0,0,0,0,0,0,1,1,12,11,278,15,71,1,27,3
2526,1,0,0,1,0,0,0,0,0,1,1,9,0,225,1,73,1,14,3
2527,1,0,0,1,0,0,0,0,0,1,0,9,0,208,6,79,1,8,3
2531,1,1,0,0,0,0,0,0,0,1,0,12,2,270,7,72,1,35,2
2533,1,1,0,0,1,0,0,0,0,1,0,10,1,228,3,73,1,15,1
2536,0,0,0,1,0,1,1,1,0,1,0,9,0,245,27,78,0,0,2
2540,0,0,0,1,0,1,0,1,0,1,0,10,4,267,38,70,1,37,1
2546,0,0,1,0,0,0,0,0,0,1,0,7,7,234,17,80,1,36,2
2547,1,0,0,0,0,0,0,0,0,1,0,12,3,231,15,81,0,0,2
2550,0,0,0,0,0,0,0,0,0,1,0,11,0,294,6,73,1,53,1
2554,0,0,0,1,0,1,0,1,0,1,1,10,7,239,41,73,1,8,3
2560,0,0,0,1,0,1,1,1,0,1,0,10,0,308,16,70,1,56,2
2562,1,0,0,0,0,0,0,0,0,1,0,10,2,220,15,76,0,0,3
2563,0,0,0,1,1,0,0,0,0,1,2,10,0,284,1,76,1,40,3
2565,0,0,0,1,1,1,0,0,0,1,0,9,8,320,54,72,1,44,3
2566,0,0,1,0,0,0,0,0,0,1,0,10,1,260,11,72,1,12,1
2567,1,0,0,1,0,0,0,0,0,1,0,10,0,208,8,76,0,0,3
2568,1,0,1,0,0,0,0,0,0,1,0,9,0,202,7,76,0,0,2
2571,1,0,0,0,0,0,0,0,1,1,0,9,4,213,17,77,1,21,3
2574,0,0,0,0,0,0,0,0,0,0,0,9,0,257,11,76,0,0,3
2576,0,0,0,1,0,1,0,1,0,1,0,9,4,259,25,76,1,56,3
2578,1,0,0,1,0,0,0,0,0,1,0,10,0,203,1,70,0,0,1
2580,0,0,0,1,0,0,0,0,0,1,0,8,0,235,6,77,0,0,3
2583,1,0,0,1,0,0,1,0,0,1,0,10,0,252,4,78,0,0,3
2586,1,0,0,1,0,0,0,0,0,1,1,9,0,224,3,79,1,37,3
2587,1,0,0,1,0,0,0,0,0,1,-9,8,3,228,18,73,1,25,3
2590,1,1,1,0,0,0,0,1,0,1,0,8,1,223,10,70,0,0,2
2591,0,0,0,0,0,0,0,0,0,1,0,9,0,237,3,80,1,38,1
2592,0,0,0,0,0,0,0,0,0,1,-9,9,0,207,2,80,0,0,3
2600,1,1,0,0,0,0,0,0,0,1,0,8,0,277,6,79,1,24,2
2603,0,0,0,1,0,0,0,0,0,0,0,10,0,215,2,71,1,39,3
2604,1,0,0,1,0,0,1,0,0,1,-9,11,5,257,14,81,1,16,3
2607,1,0,1,1,0,0,0,0,0,1,0,9,0,234,7,72,0,0,2
2610,1,1,1,1,0,0,0,0,0,1,0,10,1,219,4,73,0,0,1
2620,1,1,0,0,0,0,0,0,0,1,0,12,2,250,12,77,0,0,2
2626,0,0,0,1,0,0,0,0,0,1,0,8,0,223,10,71,1,34,2
2631,1,0,0,1,1,0,1,0,0,1,0,10,0,261,6,75,0,0,3
2637,1,0,0,1,0,0,0,0,0,1,0,9,0,213,11,80,0,0,3
2638,1,0,0,1,0,0,0,0,0,1,0,11,0,240,9,72,0,0,2
2644,0,0,0,1,0,1,0,0,1,1,0,11,0,238,15,80,0,0,1
2654,1,0,0,1,0,0,0,0,0,1,0,12,2,261,26,75,1,36,3
2655,1,0,0,1,0,0,0,0,0,0,0,8,2,238,18,73,1,0,3
2663,1,0,0,1,0,0,0,0,0,1,0,7,1,209,13,73,0,0,3
2664,0,0,0,0,0,0,0,0,1,1,0,10,2,253,9,81,0,0,3
2665,1,0,0,0,0,0,0,0,0,1,0,8,3,252,14,73,1,14,3
2668,0,0,0,1,0,0,0,0,0,1,0,8,0,268,1,77,0,80,3
2672,1,0,0,0,0,0,0,0,0,1,0,10,0,281,5,80,1,14,3
2683,0,0,0,1,0,0,0,0,0,1,0,12,0,273,0,79,1,15,3
2687,0,0,0,0,0,0,0,0,0,1,0,9,1,215,6,77,1,33,3
2688,1,0,0,1,1,0,1,0,0,1,2,7,0,308,5,75,1,47,2
2692,1,0,0,0,0,0,1,0,0,1,0,9,0,221,5,80,1,4,2
2693,0,0,0,0,0,0,0,0,0,1,0,9,0,206,4,80,1,37,3
2695,1,0,0,1,0,0,0,0,0,1,0,8,0,233,3,75,0,0,3
2697,1,0,0,1,0,0,1,0,0,1,0,12,0,234,15,71,0,0,3
2701,1,0,0,1,0,0,1,0,0,1,0,9,0,232,20,72,1,60,3
2702,1,0,0,1,0,1,1,1,0,1,0,8,0,243,15,80,0,0,1
2703,1,0,1,1,0,0,0,0,0,1,1,12,0,254,12,71,0,0,3
2704,0,0,0,1,0,1,1,0,0,1,0,11,2,270,17,73,0,76,3
2708,1,0,0,1,0,0,1,0,0,1,0,12,1,231,5,74,0,0,2
2711,1,0,0,0,0,0,0,0,0,1,0,8,0,210,12,73,1,13,3
2719,0,1,0,1,0,0,0,0,0,1,1,11,2,270,5,71,1,68,1
2721,0,1,1,1,0,0,0,0,0,1,0,9,0,248,6,71,0,0,2
2722,0,0,0,1,0,1,0,1,0,1,0,9,0,221,12,78,0,0,3
2723,0,0,0,1,0,0,1,0,0,1,0,9,1,231,29,72,0,0,3
2727,0,0,0,0,0,0,0,0,0,1,0,9,1,201,4,80,0,0,3
2728,0,0,0,0,0,0,0,0,0,0,0,12,0,240,5,71,0,0,3
2739,1,0,1,0,0,0,0,0,0,1,1,6,4,230,9,80,0,0,2
2741,0,0,0,1,0,1,0,1,0,1,0,10,0,222,12,71,0,0,3
2743,1,0,0,1,0,0,1,0,0,1,0,12,0,241,7,70,0,0,3
2744,0,0,0,0,0,0,1,0,0,1,2,11,5,288,14,72,1,20,2
2745,1,0,0,1,0,0,0,1,0,1,1,8,0,216,9,77,1,10,3
2750,1,0,0,1,0,0,0,0,0,1,0,9,0,217,12,78,0,0,3
2759,0,0,1,1,0,1,1,0,0,1,3,11,2,267,50,76,1,14,1
2761,1,0,1,1,0,1,0,0,0,1,0,7,0,263,22,76,1,45,2
2762,1,0,0,1,0,0,0,1,0,1,0,12,0,236,3,79,0,0,3
2763,1,0,0,1,0,1,0,1,0,1,0,8,0,216,29,74,1,10,3
2764,1,1,0,1,1,0,0,0,0,1,1,8,1,245,11,74,0,0,1
2766,1,0,0,1,1,0,0,0,0,1,0,7,0,216,3,78,0,0,3
2769,0,1,0,1,0,1,1,1,0,1,2,11,1,326,44,70,1,57,2
2772,1,0,0,1,1,0,0,0,0,1,0,9,0,245,10,73,1,67,1
2774,1,0,0,1,0,0,0,0,0,1,0,8,1,242,14,73,0,0,2
2776,1,0,0,0,0,0,0,0,0,1,0,12,4,240,12,76,1,20,1
2777,1,0,0,0,0,0,0,0,0,1,0,8,0,227,7,78,0,0,2
2779,0,0,0,0,0,0,0,0,0,1,0,11,0,207,5,73,0,0,3
2780,0,0,0,1,0,1,0,0,1,1,0,10,2,241,31,78,1,38,3
2782,0,0,0,1,0,0,0,1,0,1,1,10,4,222,32,72,1,18,3
2784,0,0,0,1,0,0,0,0,0,0,0,10,0,254,1,72,0,0,3
2785,1,0,0,1,0,0,0,0,0,1,0,11,0,207,2,74,0,0,1
2786,0,0,0,1,0,1,0,1,0,1,0,10,0,260,28,80,1,19,2
2788,0,0,0,1,0,0,0,0,0,0,0,11,0,258,3,74,0,0,1
2790,1,0,0,1,0,0,0,0,0,1,0,7,1,220,14,72,1,18,3
2792,1,0,1,0,0,0,0,0,0,1,0,9,3,248,5,80,0,0,2
2795,0,1,0,1,0,0,0,0,0,0,0,10,0,258,6,70,1,52,2
2796,1,0,0,1,0,1,1,1,0,1,0,9,9,284,26,72,1,65,3
2797,1,0,0,0,0,0,1,0,0,1,0,10,2,236,8,74,1,62,3
2798,0,0,0,1,0,0,1,0,0,1,0,12,0,303,8,77,1,48,3
2801,1,0,0,0,0,0,0,0,0,1,-9,9,7,250,11,79,0,0,3
2803,1,0,1,1,0,0,1,0,0,1,0,13,0,293,6,81,1,60,2
2804,1,0,0,1,0,0,0,0,0,1,0,10,0,226,8,77,0,0,2
2805,1,1,1,0,0,0,0,0,0,1,0,10,1,246,4,79,0,0,1
2806,1,0,0,1,0,0,1,0,0,1,0,8,1,253,22,76,1,11,2
2811,1,1,0,1,0,0,0,0,0,1,0,8,1,232,8,74,1,16,1
2814,1,0,0,1,0,0,1,0,0,1,1,10,0,242,10,75,0,0,2
2818,1,0,1,1,0,1,0,1,0,1,0,8,2,265,16,78,1,42,1
2820,1,0,0,1,0,0,0,0,0,1,0,9,4,278,13,70,1,35,3
2823,0,0,0,1,0,0,0,0,1,1,1,12,1,247,12,74,1,0,3
2824,0,0,0,1,0,0,1,0,0,1,0,11,0,252,7,78,0,0,1
2825,1,0,0,1,0,1,1,1,0,1,0,8,0,316,9,74,1,58,3
2835,1,0,1,1,0,1,1,1,0,1,3,9,16,246,52,80,1,7,2
2838,1,0,0,0,0,0,0,0,0,1,0,9,4,283,22,72,1,27,3
2841,1,0,0,1,0,0,0,0,0,1,0,12,0,257,2,74,0,0,3
2842,1,0,0,1,0,0,0,0,0,1,0,11,0,255,1,80,0,0,3
2848,0,0,0,0,0,0,0,0,0,1,0,10,0,213,5,72,1,18,3
2851,1,0,0,1,0,0,0,0,0,1,0,11,0,245,2,81,0,0,3
2857,0,0,0,1,0,1,1,0,1,1,0,8,0,251,45,80,1,19,2
2864,0,0,0,1,0,0,0,0,0,1,1,9,3,263,40,77,1,62,2
2865,0,0,0,1,0,0,0,0,0,0,0,11,0,224,5,72,1,16,1
2868,1,0,0,1,0,0,0,0,0,1,0,11,0,227,4,77,0,0,3
2869,0,0,0,1,0,0,0,0,0,1,0,10,0,231,7,80,0,0,3
2873,0,0,0,0,0,0,0,0,0,0,2,12,0,285,3,80,1,63,3
2876,0,0,0,1,0,0,0,1,0,1,0,10,1,214,11,79,1,23,3
2880,1,1,1,1,0,1,0,1,0,1,0,10,0,235,19,70,1,5,1
2886,1,0,1,0,0,0,0,1,0,1,0,8,7,248,23,80,0,0,1
2890,0,0,0,1,0,0,1,0,0,1,1,11,0,257,11,77,1,13,2
2891,1,0,0,0,0,0,0,0,0,1,0,10,2,245,5,71,0,0,3
2893,1,0,0,1,0,0,0,0,0,1,0,8,0,214,3,76,0,0,2
2894,1,0,0,0,0,1,0,1,0,1,1,8,15,247,45,77,1,11,3
2895,0,0,0,0,1,0,0,0,0,1,1,10,2,223,10,76,1,3,3
2900,1,0,0,1,1,0,0,0,0,1,0,7,2,244,10,77,0,0,2
2903,0,0,0,1,0,0,0,0,0,1,0,11,0,231,5,74,0,0,1
2904,1,0,0,1,0,0,0,0,0,1,0,11,0,243,2,71,0,0,3
2905,1,0,1,0,0,0,0,0,0,1,-9,11,0,212,1,72,0,0,3
2914,1,0,1,0,1,0,1,0,0,1,0,10,3,248,17,76,0,0,2
2919,1,0,0,0,0,0,0,0,0,1,2,8,0,265,5,78,1,35,3
2920,1,0,0,1,0,0,0,0,0,1,0,9,0,210,5,79,0,0,3
2923,0,0,0,0,0,0,0,0,0,1,0,1,0,249,4,79,1,23,3
2926,1,0,0,1,0,0,0,0,0,1,0,12,0,250,3,72,0,0,3
2927,1,1,1,1,0,0,0,0,0,1,0,8,0,244,4,74,0,0,1
2928,0,0,0,1,0,1,0,1,0,1,0,10,0,226,16,73,1,71,3
2930,0,0,0,0,0,0,1,0,0,1,-9,10,0,302,5,78,1,38,3
2935,1,0,1,1,0,0,0,0,0,1,0,12,0,219,7,76,0,0,2
2941,1,0,0,1,0,0,0,0,0,1,0,10,0,198,2,79,1,12,2
2944,0,0,0,1,0,1,1,1,0,1,0,10,1,266,46,73,1,7,2
2946,0,0,0,1,0,0,0,0,0,1,0,7,0,206,11,78,0,0,3
2955,1,0,0,0,0,1,0,1,0,1,0,7,2,212,31,73,1,21,3
2956,0,0,0,1,0,0,0,1,0,1,0,12,1,296,17,73,1,60,3
2965,0,0,0,1,0,0,0,0,0,1,0,12,0,246,9,79,1,43,3
2966,0,0,1,0,0,0,0,0,0,1,3,8,1,280,6,79,1,23,1
2967,0,0,0,0,0,0,0,0,0,0,0,9,0,212,7,79,0,0,3
2968,0,0,0,1,0,0,1,0,0,0,0,8,2,247,19,71,0,0,2
2969,1,0,0,1,0,1,1,1,0,1,2,8,0,266,31,77,1,12,2
2975,1,0,1,1,0,0,0,0,0,1,0,12,0,247,9,70,0,0,2
2977,0,0,0,1,0,0,0,0,0,1,0,8,3,225,20,70,1,19,3
2978,0,0,0,0,0,0,0,0,0,1,0,10,1,215,13,71,1,6,3
2979,0,0,0,1,0,0,0,0,0,1,0,8,0,224,16,71,0,0,3
2981,0,0,0,0,0,0,0,0,0,1,1,13,1,234,6,70,0,0,1
2982,0,0,0,1,0,0,0,0,0,1,0,9,0,205,8,71,1,9,2
2984,1,0,0,0,0,0,0,0,0,1,0,9,0,204,6,71,0,0,1
2986,0,0,0,1,0,0,0,0,0,1,0,9,0,216,1,80,1,13,2
2990,0,0,0,0,0,0,0,0,0,1,1,10,0,265,4,81,1,57,3
2991,0,0,0,0,0,0,0,0,0,1,0,8,0,255,4,79,1,39,3
2994,0,0,0,1,0,0,0,0,0,1,0,10,0,247,4,77,0,0,3
3002,0,0,0,1,0,0,0,0,0,1,0,9,0,218,13,81,0,0,3
3009,0,0,0,0,0,0,0,1,0,1,0,10,0,219,11,76,1,4,3
3012,0,0,0,1,1,0,0,0,0,0,0,9,0,222,5,71,0,0,1
3015,0,0,0,1,0,0,0,0,0,1,0,8,2,215,12,74,1,17,3
3016,1,0,0,0,0,0,0,0,0,1,3,10,2,253,6,79,1,4,3
3019,1,0,0,0,0,1,0,1,0,1,0,8,3,256,42,71,0,0,3
3020,0,0,0,1,0,0,0,0,0,1,0,11,0,245,7,76,0,0,3
3021,1,0,0,1,0,0,0,0,0,1,0,8,0,232,4,72,0,0,2
3022,1,0,0,1,0,0,0,0,0,1,3,12,2,295,8,70,1,26,3
3024,1,0,0,1,1,0,1,1,0,1,1,6,2,284,22,77,1,39,3
3025,1,0,0,1,0,1,0,1,0,1,0,8,0,214,15,74,1,60,3
3026,1,0,0,1,0,0,0,0,0,1,0,8,1,248,11,72,0,0,3
3027,1,0,0,0,0,1,0,1,0,1,0,12,0,248,46,77,0,0,3
3034,1,1,0,1,1,0,0,0,0,1,1,9,2,240,7,73,1,22,1
3038,1,0,1,1,0,1,0,1,0,1,0,8,1,235,10,72,0,0,1
3039,0,0,0,0,0,0,0,0,0,1,0,10,0,206,6,77,1,25,2
3040,0,0,0,1,0,0,0,0,0,1,0,7,0,211,1,78,0,0,3
3041,1,1,1,0,0,0,1,0,0,1,-9,8,2,244,8,81,0,0,3
3055,1,0,0,1,0,0,0,0,0,1,1,9,0,252,8,81,1,10,1
3059,0,0,0,1,0,0,0,0,0,1,0,10,0,277,1,70,1,35,3
3066,0,0,0,0,1,0,0,1,0,1,0,10,4,309,20,72,1,51,2
3074,1,0,0,1,1,0,0,0,0,1,3,8,0,296,2,72,1,67,3
3075,0,0,1,0,0,0,0,0,0,1,0,8,2,229,12,73,1,11,2
3076,1,0,0,0,0,0,0,0,0,1,0,11,11,247,16,73,0,0,2
3078,1,0,0,1,1,1,0,1,0,1,0,10,2,225,22,72,0,0,3
3080,0,0,0,1,0,0,0,0,0,1,0,9,0,201,6,75,1,16,2
3083,1,0,0,0,0,0,0,0,0,0,0,11,0,235,4,71,0,0,3
3086,0,0,0,0,0,0,0,0,0,1,0,10,0,218,13,79,0,0,3
3090,0,0,0,1,0,0,0,0,0,1,0,11,0,219,8,73,0,0,1
3096,1,0,0,0,0,0,0,0,0,1,-9,8,0,198,2,81,0,0,3
3099,0,0,0,0,0,0,0,0,0,1,0,9,6,266,14,78,1,21,1
3102,1,0,0,1,0,0,0,0,0,1,0,9,0,226,10,72,1,13,2
3103,1,0,1,1,0,1,1,1,0,1,0,12,0,246,21,73,0,0,2
3104,1,0,0,1,0,1,0,1,0,1,0,10,0,224,11,72,0,0,3
3109,1,0,0,1,0,0,0,0,0,1,0,9,0,224,14,70,1,14,3
3111,0,0,0,1,0,0,1,0,0,1,0,9,2,234,39,73,1,27,3
3117,1,1,0,0,0,0,0,0,0,1,0,9,0,242,6,76,0,0,1
3121,0,0,0,1,0,1,0,1,0,1,0,11,0,238,20,79,0,0,1
3126,0,0,0,1,0,0,0,0,0,1,0,9,0,213,9,73,0,0,2
3128,0,0,0,1,0,0,0,0,0,1,0,10,0,199,5,75,1,41,2
3131,0,0,0,0,0,0,0,0,0,1,2,11,16,242,10,76,0,0,3
3132,1,0,0,0,0,0,0,0,0,1,2,10,4,242,22,79,1,19,3
3133,1,0,0,1,0,0,1,0,0,1,1,9,1,227,10,76,0,0,2
3135,1,0,0,0,0,0,0,0,0,1,0,8,1,230,6,71,0,0,1
3137,1,0,0,0,0,0,1,0,0,1,0,9,1,239,3,80,1,13,3
3141,1,0,0,1,0,0,0,0,0,1,0,9,0,217,12,76,0,0,3
3142,1,0,1,0,0,0,0,0,0,1,0,10,1,239,10,76,1,18,1
3146,0,0,0,1,0,0,1,0,0,1,0,11,0,260,8,76,1,45,1
3148,1,0,0,0,0,0,0,0,0,1,0,9,0,203,6,81,0,0,3
3152,0,0,0,0,0,1,0,1,0,1,0,11,1,258,19,77,1,14,1
3155,0,0,0,1,0,1,0,1,0,1,0,9,19,238,36,74,0,0,3
3158,0,0,1,1,0,0,0,0,0,1,0,8,0,259,9,76,1,18,2
3160,0,0,0,1,0,0,1,0,0,1,0,9,2,306,40,74,1,67,3
3161,1,0,0,1,0,0,0,0,0,1,0,10,0,217,3,71,0,0,3
3166,1,0,1,0,1,0,1,0,0,1,-9,8,1,268,16,81,1,31,3
3167,1,0,0,1,1,0,1,0,0,1,0,9,0,248,7,73,1,44,3
3169,0,0,0,0,0,0,0,1,0,1,0,10,22,247,17,76,1,10,3
3171,1,0,0,1,0,1,1,1,0,1,0,9,2,233,24,80,1,43,3
3175,1,0,0,1,0,0,0,0,0,1,0,9,1,217,9,72,0,0,2
3176,1,0,1,1,0,0,1,0,0,1,0,12,0,236,7,71,1,21,1
3178,1,1,0,1,0,0,1,0,0,1,0,9,0,219,5,74,0,76,2
3190,0,0,1,1,0,0,0,0,0,1,1,8,0,237,14,70,1,10,1
3196,0,0,1,1,0,1,0,1,0,1,0,8,2,238,15,78,1,36,1
3197,0,0,0,0,0,0,0,0,0,1,0,10,0,289,4,72,1,45,3
3199,0,1,0,1,0,0,0,0,1,1,0,9,1,234,15,79,1,51,2
3202,0,0,0,1,1,0,0,0,0,0,1,11,0,234,2,70,1,54,3
3204,0,0,0,1,0,0,1,0,0,1,1,8,3,286,19,77,1,43,1
3206,0,0,0,1,0,0,1,0,0,1,0,0,0,243,9,75,0,0,3
3208,1,0,0,1,0,0,1,0,0,1,0,13,1,249,8,76,1,15,3
3209,0,0,1,1,0,0,0,1,0,1,4,7,0,289,13,77,1,30,1
3210,1,1,0,1,0,0,1,0,0,1,1,9,0,248,10,70,1,36,2
3211,1,0,0,1,0,1,1,0,0,1,0,8,1,236,57,78,1,11,2
3213,1,0,0,1,0,0,0,0,0,1,0,9,0,221,4,70,0,0,3
3214,1,0,0,0,0,0,0,0,0,1,0,12,1,243,5,78,1,14,3
3223,1,0,0,1,0,0,0,0,0,1,0,9,6,263,12,71,1,63,3
3224,0,0,0,1,0,0,1,0,0,1,7,10,3,308,43,77,1,53,1
3236,0,0,0,1,0,0,0,0,0,1,0,9,0,220,12,71,0,0,3
3240,0,1,0,0,0,0,0,0,0,1,0,10,0,213,7,76,1,52,1
3241,1,0,0,0,0,0,0,0,0,1,0,10,1,225,11,71,0,0,3
3243,1,0,0,1,0,0,0,0,0,1,0,8,1,209,13,70,0,0,3
3244,0,0,0,1,0,0,0,0,0,1,0,11,0,249,8,77,0,0,3
3250,1,0,0,1,0,0,0,0,0,1,0,9,0,233,5,70,0,0,3
3252,1,0,0,1,0,0,0,0,0,1,0,7,1,242,2,79,1,15,3
3254,1,0,0,0,0,0,0,0,0,1,1,12,3,291,5,79,1,37,3
3255,1,1,1,0,0,0,0,0,0,1,4,8,0,256,5,74,0,0,2
3256,1,0,0,1,0,0,0,0,0,1,1,7,0,249,6,80,1,77,3
3257,1,0,0,1,0,0,0,0,0,1,0,11,1,262,15,71,1,65,1
3264,0,0,0,1,0,0,0,0,0,1,0,8,1,225,21,70,1,13,3
3265,0,0,0,1,0,0,0,0,0,1,0,12,0,231,2,79,1,2,3
3281,1,0,0,1,0,1,0,1,0,1,0,10,1,242,46,73,1,12,3
3282,1,0,0,1,0,0,0,0,0,1,0,10,6,227,32,72,1,6,3
3287,1,0,0,1,1,0,1,0,0,1,1,8,0,230,13,79,0,0,2
3292,0,0,0,1,0,1,0,1,0,1,0,8,0,220,19,79,0,0,3
3304,1,0,0,1,0,0,0,0,0,1,0,11,0,237,3,80,1,39,3
3305,1,0,0,1,0,0,0,0,0,1,0,9,0,205,7,77,0,0,3
3314,1,0,1,1,0,0,1,0,0,1,1,8,1,263,13,76,1,37,1
3315,1,0,0,1,0,0,0,0,0,0,0,8,0,210,5,79,0,0,3
3318,1,1,0,1,0,0,0,0,0,1,1,11,0,237,7,71,1,15,2
3323,0,0,0,1,0,0,0,0,0,1,1,10,0,227,3,74,1,28,3
3324,1,0,0,0,1,0,0,0,0,1,-9,11,4,284,19,74,1,53,3
3325,1,0,0,1,0,1,0,1,0,1,0,10,0,205,9,80,0,0,3
3328,0,0,0,1,0,1,0,1,0,1,1,9,2,283,21,76,1,27,2
3331,0,0,0,0,0,1,0,1,0,1,0,11,1,243,42,76,0,0,3
3344,0,0,0,1,0,0,0,0,0,1,0,9,0,223,11,80,0,0,3
