,WHITE,ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,MALE,PRIORS,SCHOOL,RULE,AGE,TSERVD,FOLLOW,RECID,TIME,FILE
4428,1,0,0,1,1,0,0,0,0,1,3,5,0,535,2,73,1,13,3
4442,1,0,0,0,1,0,0,0,0,1,3,7,0,593,8,81,0,0,3
4449,0,1,0,0,1,0,0,0,0,1,0,5,0,534,6,73,0,0,2
4451,0,0,0,1,0,1,1,0,0,1,0,4,0,583,24,75,0,0,2
4452,1,0,0,0,0,0,0,0,0,1,-9,10,0,625,1,76,0,0,3
4460,0,0,0,1,0,0,1,0,0,1,2,5,0,566,8,76,1,9,3
4465,0,0,1,1,0,0,0,0,0,1,-9,5,0,587,39,71,0,0,3
4466,0,0,0,1,1,0,0,0,0,0,0,6,0,549,4,79,0,0,2
4467,1,0,0,1,0,0,0,1,0,1,0,14,0,542,1,77,0,0,3
4470,1,0,0,1,1,1,0,0,0,1,2,9,1,550,59,76,0,0,3
4474,0,1,1,0,0,0,0,0,0,1,29,3,0,758,14,76,1,23,2
4477,0,1,0,1,0,1,1,0,1,1,1,5,7,630,109,72,1,10,2
4502,0,0,0,1,1,0,1,0,0,1,0,4,1,884,79,72,0,0,3
4513,0,0,0,1,0,0,0,0,0,1,10,8,0,702,2,78,1,6,3
4528,1,0,0,1,1,1,1,1,0,1,3,7,1,563,29,81,0,0,1
4530,1,0,0,1,0,1,1,0,1,1,0,12,0,658,13,76,0,0,3
4535,1,0,0,1,1,0,0,0,0,1,2,6,0,668,1,73,0,0,3
4540,0,1,0,1,0,1,1,1,0,1,8,10,0,508,54,73,1,12,1
4552,1,0,0,1,1,0,0,0,0,1,6,14,0,517,0,75,0,0,3
4561,1,0,0,1,1,0,0,0,0,1,0,2,0,565,3,74,0,0,3
4565,1,1,1,1,0,0,0,0,0,0,1,8,0,636,8,73,0,0,2
4566,1,0,1,1,0,1,0,0,1,0,0,0,0,686,16,71,0,0,3
4569,0,1,0,1,0,1,0,0,1,1,2,4,0,666,273,72,1,2,2
4570,1,0,1,0,0,0,0,0,0,1,3,8,0,680,10,73,0,0,1
4587,1,0,0,0,0,0,0,0,0,1,6,11,0,710,10,78,1,9,3
4589,0,1,0,1,0,0,0,0,0,1,0,15,0,618,6,79,1,9,1
4592,1,0,0,0,0,0,0,0,0,1,2,7,0,800,3,76,0,0,3
4595,1,0,0,0,1,1,1,1,0,1,21,7,6,694,60,80,0,0,3
4597,1,1,0,0,0,0,0,0,0,1,0,9,1,779,6,77,0,0,2
4601,1,0,0,0,1,0,0,0,0,1,-9,8,0,590,14,78,1,14,3
4608,1,0,0,0,1,0,0,0,0,1,5,3,0,602,4,81,0,0,2
4609,0,0,0,1,1,0,1,0,0,1,2,11,5,680,243,77,0,0,3
4616,0,0,0,1,1,1,0,1,0,1,3,11,2,574,53,81,0,0,3
4629,1,0,0,1,0,0,0,0,0,1,8,4,0,590,2,79,1,25,3
4630,1,0,0,1,1,0,0,0,0,1,7,14,0,587,5,81,0,0,2
4641,0,1,1,0,0,0,0,0,0,1,4,4,0,697,12,76,0,0,2
4643,1,0,1,1,0,1,1,1,0,1,-9,2,0,509,39,76,0,0,3
4654,1,0,0,1,0,0,0,0,0,1,1,8,0,642,4,77,1,8,3
4679,1,1,0,1,0,0,1,0,0,1,0,8,0,510,4,75,0,0,1
4685,1,0,0,1,0,0,0,0,0,1,0,9,0,506,2,81,0,0,3
4688,1,0,1,1,1,0,1,0,0,1,2,2,0,588,26,70,0,0,2
4703,0,0,0,1,0,0,0,0,0,1,1,11,0,682,12,74,1,4,3
4722,0,0,0,1,0,1,1,0,1,1,0,10,0,516,20,71,0,0,2
4734,1,0,0,1,0,0,1,0,0,1,9,8,0,522,15,73,1,1,3
4747,1,1,0,1,1,0,1,0,0,1,0,9,0,481,6,74,1,10,2
4755,1,0,0,0,1,1,1,1,0,1,9,8,5,550,62,81,1,29,3
4763,1,0,0,0,0,0,0,0,0,1,2,8,0,806,6,79,0,0,1
4764,1,0,0,0,0,0,1,0,0,1,2,12,0,491,6,77,1,32,3
4770,0,0,0,0,1,0,0,0,0,1,-9,12,0,510,9,79,1,16,3
4775,1,0,0,0,0,0,1,0,0,1,1,4,0,520,5,73,0,0,2
4779,0,0,0,1,0,0,0,0,0,1,0,5,0,647,2,79,0,0,3
4794,1,0,0,1,0,0,0,0,0,1,18,8,0,767,0,70,0,0,3
4796,1,0,0,0,1,1,0,0,1,1,4,12,3,515,121,79,0,0,2
4797,1,0,0,1,1,0,0,0,0,0,0,7,0,710,6,79,0,0,1
4820,0,0,0,0,0,0,0,0,0,1,10,11,0,611,4,80,0,0,3
4829,0,0,0,1,0,1,1,0,1,1,2,9,0,547,44,76,0,0,1
4831,0,1,0,1,1,0,0,0,0,1,7,9,0,675,5,76,1,50,2
4838,1,0,0,1,0,0,0,0,0,1,3,4,0,520,4,72,0,0,2
4842,1,0,0,1,0,0,0,0,0,1,0,8,0,722,3,75,0,0,3
4851,0,0,0,0,1,0,0,0,0,1,0,11,0,552,6,73,0,0,3
4852,1,0,0,1,0,0,0,0,0,1,4,6,0,683,0,73,1,48,3
4853,1,0,1,0,0,0,1,0,0,1,15,8,0,544,9,79,1,5,2
4860,1,0,1,1,0,1,0,1,0,1,2,7,1,550,55,70,0,0,2
4861,1,0,0,1,1,1,1,1,0,0,0,13,0,656,9,70,0,0,1
4868,1,1,0,1,1,0,0,0,0,1,9,12,0,571,6,72,1,23,1
4869,0,0,0,0,0,1,0,0,1,1,1,3,0,679,24,77,1,21,3
4871,0,0,0,1,0,0,1,0,0,1,2,12,0,636,6,78,0,0,3
4877,0,0,0,1,1,1,1,1,0,1,4,9,1,741,17,80,0,0,2
4884,0,0,1,1,0,0,1,0,0,1,7,11,0,518,33,80,0,0,2
4896,0,0,0,0,1,0,1,0,0,1,2,9,0,484,3,72,0,0,2
4898,1,0,0,0,1,0,0,0,0,1,1,4,0,520,3,73,0,0,3
4907,0,0,0,0,0,0,1,0,0,1,3,3,0,495,10,76,0,0,2
4908,0,1,0,0,0,0,0,0,0,1,0,11,0,521,6,72,0,0,1
4918,1,0,0,1,0,0,0,0,0,1,1,12,0,595,10,70,1,4,3
4929,1,0,1,0,0,0,1,0,0,1,24,3,0,567,8,81,1,28,2
4943,0,0,0,1,1,0,1,0,0,1,0,10,0,564,4,75,1,50,2
4945,0,0,1,0,1,0,1,0,0,1,4,9,2,493,11,74,0,0,1
4952,1,0,0,1,0,0,0,0,0,1,0,10,0,594,2,81,0,0,3
4963,1,0,0,0,0,0,0,0,0,1,0,14,0,496,4,77,0,0,2
4964,1,0,0,1,0,0,0,0,0,1,33,7,0,597,4,75,1,1,3
4972,0,0,0,1,1,0,1,0,0,1,3,10,1,508,25,77,1,18,3
4976,1,1,0,0,0,0,0,0,0,1,11,9,0,617,4,76,0,0,2
5004,1,0,0,1,0,1,1,1,0,1,-9,7,2,519,52,70,0,0,3
5009,1,0,0,1,1,1,1,1,0,1,0,3,0,542,34,72,0,0,2
5022,1,1,0,0,0,0,1,0,0,1,4,6,0,598,6,76,1,19,3
5023,1,0,0,1,1,0,1,0,0,1,6,5,1,530,16,78,1,16,2
5028,1,0,0,0,0,0,0,0,0,1,1,8,0,564,5,78,0,0,3
5043,1,0,0,1,1,0,1,0,0,1,0,5,0,536,17,77,0,0,2
5066,1,1,0,1,0,0,0,0,0,1,3,6,0,600,2,72,0,0,2
5067,0,0,1,1,0,0,1,0,0,1,8,4,7,545,132,76,1,11,2
5070,0,0,0,1,0,1,1,0,1,1,1,2,0,693,21,73,0,0,2
5073,1,0,0,1,1,0,1,0,0,1,0,5,0,551,4,77,0,0,3
5075,1,0,1,0,0,0,1,0,0,1,4,3,1,579,7,77,1,47,2
5084,1,1,0,0,0,0,0,0,0,1,1,12,0,548,4,70,0,0,2
5091,1,0,0,0,1,0,0,0,0,1,5,4,0,596,8,72,0,0,2
5107,1,0,0,1,1,1,1,1,0,1,3,9,1,493,22,70,1,16,3
5108,0,0,0,0,0,0,0,0,0,1,6,11,1,513,11,74,0,0,3
5114,0,1,0,1,0,0,0,0,0,1,1,9,0,512,6,70,1,23,1
5115,1,0,1,1,0,0,0,0,0,1,4,2,0,633,4,81,0,0,2
5116,1,0,0,0,0,0,0,0,0,0,1,10,0,598,6,80,1,5,3
5117,1,0,0,1,0,0,0,0,0,1,0,0,0,728,1,70,0,0,3
5122,1,0,0,0,1,0,0,0,1,1,0,4,0,658,10,78,0,0,3
5123,1,0,0,1,0,0,0,0,0,0,-9,7,0,599,11,71,1,1,3
5128,1,0,0,1,1,0,0,0,0,1,4,10,0,565,2,75,1,49,3
5132,0,1,0,0,1,0,1,0,0,1,8,11,0,520,5,70,0,0,2
5134,0,0,0,1,1,0,1,0,0,1,4,6,0,484,13,79,0,0,3
5144,1,0,0,0,1,0,0,0,0,1,0,0,0,490,15,76,0,0,3
5164,0,0,0,0,1,0,0,0,0,1,0,7,0,505,3,76,0,0,3
5168,0,0,0,1,0,0,0,0,0,1,3,9,0,541,0,81,0,0,3
5169,1,0,0,0,1,0,0,0,0,1,10,6,0,575,8,74,1,19,3
5174,1,0,0,1,0,0,1,0,0,1,21,7,0,586,2,76,0,0,3
5196,0,1,0,0,0,0,0,0,0,1,2,3,0,531,5,73,0,0,2
5201,1,1,0,1,0,1,1,0,1,1,0,16,0,511,22,76,0,0,2
5203,1,1,1,1,0,0,1,0,0,1,0,15,0,506,7,76,0,0,1
5204,0,0,0,1,0,0,0,0,0,0,2,3,0,562,2,80,0,0,3
5205,0,0,0,1,0,0,1,0,0,1,0,2,1,736,81,74,0,0,3
5211,0,0,1,1,0,0,0,0,0,1,28,6,2,662,17,70,0,0,2
5216,1,0,1,0,0,0,1,0,0,1,2,11,2,554,11,81,0,0,1
5257,0,0,0,1,1,0,1,1,0,1,4,9,2,615,86,76,1,24,3
5258,1,0,0,1,1,1,1,1,0,1,0,6,1,527,11,71,0,0,2
5264,0,1,0,1,0,0,0,0,0,1,1,5,2,717,19,72,1,3,2
5267,1,0,0,1,1,0,1,0,0,1,0,4,0,665,163,76,0,0,3
5291,0,0,0,0,0,0,0,0,0,1,9,0,0,526,3,80,0,0,3
5293,1,0,0,0,0,0,0,0,0,1,5,8,0,544,4,81,1,60,3
5295,1,0,0,1,0,0,0,0,0,1,4,9,0,544,2,79,0,0,3
5303,1,0,0,1,0,0,0,0,0,1,3,4,0,705,1,79,0,0,3
5305,0,0,0,1,0,0,0,0,0,1,4,10,0,656,2,81,0,0,3
5310,0,0,1,0,1,0,0,0,0,1,4,1,0,761,33,71,0,0,2
5317,1,0,0,1,1,0,0,0,0,1,13,8,0,741,11,79,0,0,3
5318,0,0,0,1,1,1,1,0,0,1,10,10,2,565,4,71,0,0,3
5322,0,0,0,1,0,1,0,1,0,1,7,0,0,567,17,73,1,4,3
5328,0,0,0,1,1,0,1,0,0,1,2,12,1,571,71,72,0,0,3
5331,0,0,0,0,0,0,1,1,0,1,9,6,0,626,12,78,0,0,3
5332,0,0,1,0,0,0,0,0,0,1,6,1,0,563,6,77,0,0,1
5338,0,0,1,1,0,1,1,0,0,1,11,9,0,637,24,78,0,0,1
5345,1,0,0,1,0,0,0,0,0,1,3,10,0,596,1,70,1,58,3
5346,1,0,1,0,0,0,0,0,0,1,6,12,0,720,8,77,1,14,1
5353,1,0,0,1,1,0,0,0,0,1,3,6,0,502,3,75,0,0,3
5354,1,0,0,1,1,1,1,1,0,1,7,4,0,657,23,75,0,0,1
5372,0,0,0,1,1,0,1,1,0,1,0,10,0,650,10,76,0,0,3
5387,0,1,0,1,0,0,1,0,0,1,-9,10,1,532,22,74,1,4,3
5397,0,0,0,1,1,1,0,1,0,1,-9,0,0,901,65,81,0,0,3
5406,1,0,1,0,0,0,0,0,1,1,-9,8,1,512,15,76,1,19,3
5416,0,0,0,1,0,0,0,0,0,1,0,15,0,490,5,73,0,0,3
5421,0,0,1,0,1,0,0,0,0,1,2,3,0,577,11,76,0,0,1
5427,1,0,0,1,0,0,0,0,0,1,11,10,0,518,2,74,0,0,3
5448,0,0,0,1,1,0,0,0,0,1,-9,14,0,542,10,81,0,0,3
5458,0,0,1,0,0,0,1,0,0,1,2,4,0,591,13,73,0,0,2
5460,0,0,0,0,0,0,1,0,0,1,3,7,0,544,6,78,0,0,3
5491,0,0,0,0,0,0,1,0,0,1,6,11,1,532,14,77,0,0,3
5492,0,0,0,1,0,1,1,0,1,1,13,3,2,707,218,72,1,18,1
5497,1,0,0,1,0,1,0,0,1,1,0,7,0,877,10,73,0,0,3
5507,1,1,0,0,1,0,1,0,0,1,4,9,0,526,6,76,0,0,2
5510,0,0,0,1,1,0,1,0,0,1,0,9,0,508,3,79,0,0,3
5516,0,0,1,1,1,0,1,0,0,1,0,6,0,499,8,77,0,0,1
5525,0,0,0,1,0,0,1,0,0,1,3,9,0,582,4,72,0,0,2
5526,1,1,0,1,1,0,1,0,0,1,0,4,0,661,8,72,0,0,2
5539,1,0,0,1,0,0,0,0,0,1,8,4,0,637,3,70,0,0,3
5541,0,1,0,1,0,0,0,0,0,1,0,12,0,487,5,70,0,0,1
5544,0,0,0,0,0,0,0,0,0,0,0,12,0,527,8,72,0,0,3
5548,0,0,0,1,1,0,0,0,0,1,0,7,0,510,2,71,0,0,3
5553,1,1,0,1,0,0,1,0,0,1,3,12,0,650,8,70,1,27,2
5555,0,0,0,0,0,0,1,1,0,1,21,11,0,803,13,72,0,0,1
5561,1,0,0,0,1,0,0,0,0,1,0,12,0,493,10,76,0,0,2
5568,0,0,1,0,1,0,1,0,0,1,2,3,0,524,9,77,1,48,2
5572,0,1,0,0,1,0,0,0,0,1,0,11,0,488,5,74,1,25,2
5573,0,0,0,0,1,1,0,1,0,1,9,11,2,530,106,81,1,18,3
5574,0,0,0,1,1,1,0,0,1,1,11,8,3,615,221,72,1,66,3
5577,1,1,0,0,1,0,1,0,0,1,3,3,0,496,5,70,0,0,2
5579,1,0,0,1,1,1,1,1,0,1,7,7,0,685,13,71,0,0,1
5602,0,1,0,1,0,0,0,0,0,1,2,7,0,627,6,81,0,0,2
5617,0,0,0,1,0,0,1,0,0,1,0,9,0,484,9,74,0,0,3
5621,0,0,0,0,0,0,0,0,0,1,2,6,0,661,4,81,0,0,3
5623,0,0,0,1,0,0,0,0,0,1,0,0,0,808,0,71,0,0,3
5643,0,0,0,1,1,0,0,0,0,1,0,11,0,620,2,72,0,0,3
5646,1,0,0,1,1,1,1,1,0,1,4,12,0,522,118,73,1,33,3
5649,0,0,0,1,0,0,0,0,0,1,2,12,0,645,5,74,1,11,3
5664,0,0,0,1,1,0,1,0,0,1,1,8,0,668,3,73,0,0,3
5680,1,0,0,1,1,0,0,0,0,1,0,8,0,644,6,71,0,0,2
5682,0,0,0,1,1,0,0,0,0,1,1,11,0,499,2,80,1,25,3
5688,0,0,0,0,1,0,1,0,0,1,4,0,0,674,305,71,0,0,3
5692,1,0,0,0,0,0,1,0,0,1,13,4,0,516,9,76,1,10,3
5696,0,0,0,0,0,0,0,0,0,1,9,10,0,561,8,74,1,46,2
5708,0,0,0,1,1,0,1,0,0,1,9,1,0,604,87,72,1,18,3
5709,1,0,0,1,1,0,0,0,0,1,0,1,0,669,6,70,0,0,2
5713,0,0,0,0,1,0,1,0,0,1,4,11,0,501,6,73,0,0,3
5716,0,0,0,0,0,0,0,0,0,1,2,0,0,744,241,76,0,0,3
5742,1,0,0,0,1,0,1,0,0,1,17,8,1,546,31,72,1,11,2
5751,0,0,0,1,0,0,0,1,0,1,5,7,0,509,4,71,1,10,3
5757,0,0,1,1,0,0,0,0,0,1,0,18,0,528,3,80,0,0,1
5762,1,0,0,1,0,0,0,0,0,1,3,8,0,591,5,75,0,0,2
5767,1,1,0,0,1,0,0,0,0,1,3,12,0,634,5,72,0,0,1
5781,1,0,1,0,0,0,0,0,0,1,2,10,1,525,14,77,0,0,2
5785,1,0,0,0,0,0,1,0,0,1,3,10,1,552,8,70,0,0,3
5788,0,0,0,0,1,1,1,0,1,1,3,7,1,506,43,76,0,0,2
5821,0,0,0,1,0,1,1,0,0,1,0,5,0,529,13,73,0,0,2
5826,0,0,0,1,1,0,0,0,0,1,0,4,0,658,4,81,0,0,2
5829,1,0,0,1,1,0,0,0,0,1,0,9,0,533,6,75,0,0,3
5836,0,0,0,0,0,1,0,1,0,1,9,3,3,705,117,76,1,13,2
5840,0,1,0,1,1,0,1,0,0,1,0,3,0,553,5,70,0,0,2
5843,0,0,0,0,0,0,0,1,0,1,6,9,0,484,4,70,0,0,3
5881,1,0,0,1,0,0,1,0,0,1,1,12,0,533,14,74,0,0,3
5894,0,1,0,1,1,0,1,0,0,1,16,3,0,590,4,70,1,3,1
5913,0,0,0,1,1,0,1,0,0,1,0,7,0,499,4,72,0,0,2
5921,1,0,0,1,0,0,0,0,0,1,1,12,0,556,1,81,1,51,3
5927,0,1,0,0,1,0,0,0,0,1,2,11,0,600,5,76,0,0,2
5929,0,0,0,1,0,0,0,0,0,1,-9,10,0,521,0,73,0,0,3
5945,0,0,0,0,0,0,1,0,0,0,8,5,0,589,20,79,0,0,2
5953,0,0,1,0,1,0,0,0,0,1,21,0,1,838,31,76,0,0,3
5957,1,0,0,0,0,0,0,0,0,1,7,3,0,487,4,80,0,0,3
5972,0,1,0,0,0,0,1,0,0,1,12,5,0,607,8,70,1,1,2
5973,1,0,0,0,1,0,1,0,0,1,-9,11,0,587,2,76,0,0,3
5975,0,0,0,1,1,0,0,0,0,1,0,5,0,673,1,81,0,0,3
5984,1,0,0,0,0,0,0,0,0,1,-9,19,0,664,1,81,0,0,3
6009,1,0,1,0,0,0,1,0,0,1,3,7,0,503,12,77,0,0,2
6027,0,0,0,0,0,0,0,0,0,1,2,10,0,502,3,81,0,0,3
6028,1,0,0,1,0,0,0,0,0,1,1,9,0,591,2,80,0,0,3
6031,1,0,0,1,0,0,0,0,0,1,2,10,0,517,0,81,0,0,3
6064,0,1,0,0,0,0,0,0,0,1,2,12,0,529,7,76,0,0,3
6070,1,0,1,1,0,1,1,1,0,1,8,8,0,691,21,70,1,20,1
6073,0,0,0,1,0,0,0,0,0,1,12,10,0,516,0,75,1,20,3
6083,1,0,0,1,1,1,1,1,0,0,2,10,1,555,23,75,0,0,2
6087,1,0,0,1,0,0,1,0,0,1,1,12,0,501,2,79,0,0,3
6099,1,0,0,1,0,1,1,0,0,1,1,5,0,523,38,73,0,0,2
6109,1,0,0,1,0,0,0,0,0,1,1,7,0,671,0,71,0,0,3
6114,1,0,1,1,0,1,1,1,0,1,2,6,0,537,22,70,0,0,1
6119,0,0,0,0,0,0,0,0,0,1,4,9,0,640,6,80,0,0,3
6130,0,0,0,1,1,0,0,0,0,1,2,7,0,644,7,74,0,0,3
6131,0,0,0,1,1,1,1,0,1,1,3,12,2,527,32,70,0,0,2
6133,0,0,0,0,0,0,0,0,0,1,15,0,0,671,3,76,0,0,3
6135,0,0,0,1,1,0,1,0,0,1,4,0,0,603,5,81,1,37,3
6141,1,0,0,1,0,0,1,0,0,1,5,7,0,688,5,74,0,0,3
6142,1,0,0,1,0,0,1,0,0,1,0,16,0,543,2,76,0,0,3
6144,1,0,0,0,0,0,0,0,0,1,0,5,0,714,4,74,0,0,3
6150,0,0,0,1,0,0,0,0,0,1,0,6,0,598,3,80,0,0,3
6155,0,1,1,1,1,0,1,0,0,1,-9,7,1,682,10,80,0,0,3
6158,1,0,0,1,0,0,1,0,0,1,0,3,0,623,6,70,0,0,2
6160,1,1,0,1,0,0,0,0,0,1,3,8,0,481,4,75,0,0,2
6163,1,0,1,0,0,0,0,0,0,1,1,8,0,634,5,80,0,0,1
6179,1,0,0,0,0,0,0,0,0,1,7,4,0,631,4,74,1,1,3
6180,1,0,1,1,1,1,0,0,1,1,0,4,4,578,20,71,0,0,1
6181,0,0,0,1,1,0,0,1,0,1,-9,12,0,502,33,80,0,0,3
6183,1,0,0,0,1,0,0,0,0,1,4,4,0,574,6,81,0,0,3
6195,1,0,0,1,0,0,1,0,0,1,5,8,1,490,11,73,0,0,3
6203,1,1,0,0,1,0,0,0,0,1,0,12,0,612,4,73,0,0,2
6206,0,0,0,1,0,0,0,0,0,1,1,1,0,760,0,79,0,0,3
6227,0,0,1,1,1,1,0,0,1,1,8,3,0,643,21,80,0,0,2
6241,1,0,0,0,1,0,1,0,0,1,0,2,0,694,8,70,0,0,1
6245,1,0,0,0,1,0,1,0,0,1,0,8,0,586,12,76,0,0,2
6256,1,0,0,0,1,0,1,0,0,1,-9,11,0,473,2,74,0,0,3
6258,0,0,1,1,0,1,1,0,1,1,0,9,0,528,21,80,0,0,2
6277,0,0,0,0,0,0,0,0,0,1,0,6,0,594,8,78,0,0,3
6291,1,0,0,1,0,1,1,0,1,1,15,1,1,610,30,78,0,0,2
6294,1,0,1,0,1,0,1,0,0,1,-9,2,6,618,25,80,1,39,3
6298,1,1,0,1,0,0,1,0,0,1,4,6,1,550,8,71,0,0,1
6315,0,0,0,0,1,1,1,0,1,1,3,1,2,677,57,81,0,0,3
6316,1,0,0,0,1,0,0,0,0,1,10,8,2,519,4,72,1,17,3
6335,1,0,0,1,0,0,0,0,0,1,0,12,0,586,2,81,0,0,3
6337,1,0,0,0,0,0,0,0,0,1,2,6,0,602,5,74,0,0,3
6366,1,0,0,0,0,0,0,0,0,1,17,5,0,637,3,80,1,10,3
6369,0,0,0,0,1,0,1,0,0,1,8,11,0,481,6,79,0,0,2
6373,1,0,0,1,1,1,0,0,0,1,0,2,0,740,9,70,0,0,2
6375,1,0,0,1,1,0,0,0,0,1,0,9,0,510,1,79,0,0,3
6385,1,1,0,1,1,0,0,0,0,1,7,11,0,611,4,73,0,0,2
6404,1,0,0,1,1,1,0,1,0,1,2,7,1,571,23,73,0,0,2
6408,1,0,0,1,0,0,0,0,0,1,13,9,0,931,0,77,0,0,3
6423,0,0,0,0,0,0,1,0,0,1,11,9,2,608,12,77,1,5,3
6429,0,0,0,0,0,0,1,0,0,1,1,12,0,510,9,76,0,0,2
6441,0,0,0,0,1,0,1,0,1,1,3,9,1,515,12,74,1,11,3
6473,0,0,0,1,0,1,0,0,1,1,6,0,0,873,57,76,0,0,3
6483,0,0,0,1,0,0,0,0,0,1,2,8,0,567,1,81,1,14,3
6493,0,0,1,1,1,1,0,0,1,1,1,2,0,650,22,78,0,0,2
6499,1,1,0,1,1,0,1,0,0,1,6,5,0,534,6,72,0,0,2
6500,1,0,0,1,1,1,0,0,1,1,4,5,0,884,34,72,0,0,2
6508,1,0,1,0,0,0,0,0,0,1,0,14,1,610,11,76,0,0,1
6513,0,0,0,1,0,1,1,0,1,1,7,6,0,630,40,75,1,10,2
6519,0,0,0,0,1,0,0,0,1,1,4,8,0,533,16,76,0,0,3
6525,0,0,0,1,1,1,1,1,0,1,2,6,0,611,55,75,1,8,2
6537,0,0,0,0,0,0,0,0,0,1,9,9,0,534,4,74,1,11,3
6561,1,0,0,0,0,0,0,0,0,1,6,13,0,646,4,70,0,0,3
6566,1,0,0,1,0,0,0,0,0,1,11,12,5,570,17,76,1,18,3
6579,1,0,1,0,1,0,0,0,0,1,0,7,0,655,6,81,0,0,2
6582,1,0,0,1,0,0,0,0,0,1,0,14,0,494,2,78,0,0,3
6589,0,0,0,1,0,0,0,0,0,1,0,3,0,642,4,79,0,0,3
6590,1,0,0,0,1,0,0,0,0,1,-9,6,0,602,2,76,0,0,3
6594,1,0,0,1,0,0,0,0,0,1,7,4,0,772,4,77,1,0,3
6602,1,0,0,1,1,0,1,0,0,1,0,12,0,511,2,78,0,0,3
6640,1,1,0,0,0,0,1,0,0,1,0,11,0,526,5,70,1,6,2
6645,1,0,0,1,0,1,1,1,0,1,0,12,1,620,49,78,1,20,1
6655,1,0,1,1,0,1,1,0,1,1,1,12,0,580,35,78,0,0,2
6656,0,0,0,1,0,0,0,0,0,1,0,6,0,805,7,74,0,0,3
6657,1,1,1,1,1,0,0,0,0,1,3,12,0,717,32,74,0,0,1
6666,1,0,0,0,1,0,0,0,0,1,3,5,0,529,4,76,0,0,3
6672,1,0,0,0,0,0,0,0,0,1,15,6,0,668,3,81,1,20,3
6674,0,0,1,0,0,0,0,0,0,1,3,9,0,619,9,81,0,0,2
6675,1,0,0,1,0,0,1,0,0,1,0,16,0,822,124,81,0,0,3
6704,1,0,0,1,0,0,0,0,0,1,1,4,0,593,4,77,0,0,1
6708,1,0,0,1,1,0,1,0,0,1,13,6,2,704,66,79,1,23,3
6712,1,0,0,0,1,0,0,0,0,1,6,3,1,557,83,70,0,0,3
6713,0,0,0,0,1,0,0,0,0,1,14,8,2,564,54,76,0,0,3
6716,0,0,1,0,0,0,1,0,0,1,8,9,1,603,12,77,0,0,2
6717,1,0,0,0,0,0,1,0,0,1,0,14,0,565,3,80,0,0,3
6722,1,1,1,0,0,0,0,0,0,1,1,13,0,496,5,80,0,0,1
6728,0,0,1,1,0,1,0,0,1,1,0,8,0,607,18,77,0,0,2
6732,0,0,0,0,0,0,1,0,0,1,2,8,0,565,5,72,0,0,1
6735,1,0,0,0,1,0,1,0,0,1,4,9,0,631,4,76,0,0,3
6738,0,0,0,0,0,0,0,0,0,1,1,7,0,539,3,81,0,0,3
6741,0,0,0,0,0,0,0,0,0,1,1,13,0,611,8,78,0,0,3
6758,0,1,1,1,0,1,1,0,0,1,0,12,0,548,24,70,0,0,2
6759,1,0,0,1,1,1,0,0,1,1,0,7,0,523,37,77,0,0,3
6764,0,0,0,1,0,0,1,0,0,1,12,6,0,560,2,80,1,16,3
6766,1,1,0,1,0,0,1,1,0,0,0,10,0,503,5,75,0,0,2
6780,0,0,1,1,1,0,1,0,0,1,6,8,1,603,16,81,1,34,2
6783,1,0,0,1,0,0,0,0,0,1,1,8,0,734,2,70,0,0,3
6784,1,0,0,0,0,0,1,0,0,1,1,8,0,607,3,76,0,0,3
6788,1,0,0,1,1,0,1,0,0,1,0,12,0,597,4,70,0,0,3
6796,0,0,0,1,0,0,0,0,0,1,4,4,0,586,2,74,1,2,3
6797,0,0,0,1,1,1,1,0,1,1,4,2,0,703,96,71,0,0,3
6810,1,0,1,1,0,1,0,0,1,1,1,3,0,642,74,70,0,0,1
6811,0,0,0,1,1,1,0,0,1,1,0,14,0,619,20,78,0,0,3
6813,0,1,0,0,0,0,1,0,0,1,3,6,0,629,6,74,0,0,2
6817,1,0,0,1,1,1,1,1,0,1,4,8,0,656,39,77,0,0,3
6818,0,1,0,0,1,0,1,0,0,1,11,3,0,576,3,76,1,7,2
6824,1,0,1,1,1,0,0,0,0,1,0,8,0,537,6,77,0,0,1
6834,0,0,0,1,0,1,1,0,1,1,1,4,0,614,75,70,0,0,3
6836,0,0,0,1,0,0,0,0,0,1,16,7,0,772,0,77,0,0,3
6842,1,0,0,0,0,0,1,0,0,1,5,8,1,629,10,74,1,19,3
6847,0,1,0,1,1,0,0,0,0,1,2,2,0,677,3,70,0,0,2
6848,0,0,0,1,1,0,0,0,0,1,6,3,0,535,3,76,0,0,3
6850,1,0,1,1,0,0,0,0,0,1,0,7,1,508,9,81,0,0,1
6857,0,0,0,1,1,0,0,0,0,1,2,11,0,645,1,73,0,0,3
6861,0,0,0,1,1,0,1,0,0,1,6,6,1,725,228,75,0,0,3
6867,1,0,0,0,0,0,1,0,0,1,0,12,0,565,6,76,0,0,3
6877,0,1,0,1,1,0,0,0,0,1,6,4,0,605,7,73,0,0,1
6885,1,0,0,0,1,0,0,0,0,1,0,7,0,799,4,81,0,0,1
6888,0,0,0,0,0,0,1,0,0,1,0,4,0,549,8,80,0,0,3
6889,1,0,0,1,0,0,0,0,0,1,1,12,0,635,1,81,0,0,3
6901,0,0,0,0,1,1,1,1,0,1,14,10,4,575,64,76,0,0,3
