,WHITE,ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,MALE,PRIORS,SCHOOL,RULE,AGE,TSERVD,FOLLOW,RECID,TIME,FILE
2861,0,0,0,0,0,0,1,0,0,1,3,11,2,287,19,71,1,4,3
2862,0,0,0,1,1,1,1,1,0,1,2,9,2,295,27,79,1,7,1
2863,0,0,0,1,0,0,0,0,0,1,1,12,0,257,11,71,0,0,2
2871,0,0,0,0,0,0,1,0,0,1,2,12,0,315,8,72,0,0,3
2874,1,1,1,1,0,1,1,1,0,1,1,12,0,293,22,77,1,23,2
2879,0,0,0,0,0,0,1,0,0,1,3,10,1,291,35,70,1,10,3
2881,0,0,0,0,0,1,0,0,0,1,0,12,20,294,24,70,1,9,3
2883,1,0,0,1,0,1,1,1,0,1,0,12,3,270,29,78,1,6,2
2885,0,1,0,1,0,0,1,0,0,1,1,11,0,304,3,80,1,35,3
2889,0,0,0,0,0,0,0,0,0,1,0,12,0,326,6,77,0,0,1
2897,1,0,0,1,1,1,0,1,0,1,1,7,5,301,44,71,0,0,3
2899,1,0,1,1,0,0,1,0,0,1,0,12,0,297,12,78,0,0,2
2902,1,0,0,0,0,0,0,0,0,1,0,8,0,287,3,81,0,0,3
2906,0,0,0,0,0,1,1,1,0,1,0,13,4,290,71,79,0,0,2
2924,0,0,1,0,0,0,1,0,0,1,1,10,0,261,25,71,0,0,2
2934,1,0,0,1,0,1,1,1,0,1,0,13,1,294,32,71,0,0,1
2943,1,0,0,1,0,0,0,0,0,1,0,9,0,271,3,71,0,0,3
2945,0,0,0,1,0,0,1,0,0,1,0,12,0,312,3,75,0,0,2
2947,0,0,0,1,0,0,1,0,0,1,7,11,1,304,56,77,1,18,1
2948,0,0,0,0,0,0,0,0,0,1,0,12,0,319,3,80,0,0,3
2950,0,0,0,1,1,1,1,1,0,1,1,10,0,315,11,81,0,0,3
2951,0,0,0,0,0,0,1,0,0,1,1,12,0,328,6,79,0,0,3
2952,0,0,0,1,1,0,0,0,0,1,0,18,0,311,5,76,0,0,2
2953,0,0,0,1,0,1,0,1,0,1,0,12,0,271,17,71,0,0,3
2954,0,1,0,0,0,0,0,0,0,1,0,8,0,308,5,74,0,0,2
2958,1,0,0,0,0,0,0,0,0,1,7,7,0,314,7,74,1,16,2
2959,1,0,0,1,0,0,1,0,0,1,-9,11,3,257,24,76,0,0,3
2963,0,0,0,0,1,1,1,1,0,1,0,9,10,289,75,76,1,23,3
2971,0,0,1,1,0,0,0,0,0,1,0,10,1,266,28,71,0,0,1
2980,0,0,0,1,0,0,0,0,0,0,0,12,0,308,3,77,1,14,3
2983,0,0,0,1,0,0,1,0,0,1,0,10,0,258,24,71,0,0,2
2985,0,0,0,1,0,0,1,0,0,1,0,12,0,269,9,75,0,0,3
2987,0,0,0,1,0,0,0,0,0,1,0,12,0,290,5,72,0,0,2
2988,0,1,0,1,1,0,1,0,0,1,0,11,0,310,4,75,0,0,1
2993,0,0,0,0,0,0,0,0,0,1,0,9,2,268,13,81,0,0,2
2999,0,0,0,0,0,0,0,0,0,1,4,11,1,305,8,78,0,0,2
3003,0,0,0,1,0,1,1,1,0,1,1,11,3,279,27,71,0,0,2
3007,0,0,0,1,0,0,0,0,0,0,2,7,0,302,2,71,0,0,3
3010,0,0,0,1,1,0,1,0,0,1,0,10,1,312,6,74,0,0,3
3013,0,0,0,1,0,0,1,0,0,1,0,14,0,310,18,70,0,0,2
3023,1,0,0,1,0,1,1,1,0,1,0,10,4,315,26,78,0,0,1
3028,1,0,1,0,0,0,1,0,0,1,0,11,0,268,25,76,0,0,2
3032,1,1,1,0,0,0,0,0,0,1,-9,6,1,274,30,77,1,15,3
3043,1,0,0,1,0,1,1,0,0,1,0,8,0,283,8,70,0,0,3
3044,1,0,0,1,1,0,1,0,0,1,0,10,0,278,26,75,0,0,1
3045,0,0,0,0,0,0,1,0,0,1,0,10,5,321,15,70,0,0,3
3050,0,0,1,1,0,0,0,0,0,1,0,7,2,296,8,70,0,0,1
3058,1,0,1,0,0,1,1,1,0,1,0,7,4,257,22,81,0,0,2
3063,0,0,0,1,0,0,1,0,0,0,1,8,0,285,26,80,0,0,1
3064,0,0,0,1,0,1,1,1,0,1,1,11,2,305,35,80,0,0,2
3065,0,0,0,0,0,0,0,0,0,1,0,11,0,332,3,70,0,0,3
3069,1,0,0,1,0,1,1,1,0,1,0,8,4,279,45,70,0,0,1
3072,0,1,0,0,0,0,0,0,0,1,0,11,3,306,19,70,1,20,1
3077,1,0,0,1,1,1,1,1,0,1,0,12,0,317,28,73,1,27,1
3084,0,0,0,0,1,0,0,0,0,1,2,11,1,285,14,76,1,10,3
3085,1,0,0,1,0,1,1,1,0,1,0,8,3,269,29,70,0,0,3
3087,0,0,1,1,0,0,0,0,0,1,0,12,0,300,9,77,0,0,2
3088,0,0,0,1,0,0,1,0,0,1,0,6,0,260,35,72,0,0,3
3089,0,0,0,0,0,0,0,0,0,1,1,12,1,279,39,77,0,0,2
3091,0,0,0,1,1,0,1,0,0,1,0,9,3,315,36,72,1,28,2
3094,0,0,0,0,0,0,1,0,0,1,1,9,0,284,6,76,0,0,1
3098,0,0,0,1,0,1,1,0,0,1,3,8,0,286,20,70,0,0,2
3100,0,0,0,0,1,0,0,0,0,1,0,11,5,317,81,72,1,30,3
3106,0,0,0,1,0,0,1,0,0,1,4,8,2,309,13,77,0,0,3
3112,1,1,0,1,0,1,0,1,0,1,3,14,4,264,72,75,1,10,2
3113,0,0,0,0,1,0,0,0,0,1,2,9,0,295,4,71,0,0,3
3115,1,0,0,1,0,1,0,1,0,1,2,9,4,304,33,76,1,28,2
3116,1,0,0,1,0,1,1,0,0,1,1,12,0,322,13,71,0,0,3
3123,0,1,1,1,0,1,0,1,0,1,0,8,6,303,37,73,1,22,2
3129,0,1,0,1,0,1,1,1,0,1,1,10,7,299,134,70,1,11,1
3130,0,0,0,1,1,0,0,0,0,1,0,12,0,261,0,81,0,0,3
3134,1,0,0,1,0,0,0,1,0,0,0,8,0,269,5,73,0,0,2
3140,0,0,0,1,0,0,1,0,0,1,1,11,0,287,20,72,0,0,3
3145,0,0,0,1,1,1,1,1,0,1,0,9,5,250,96,78,1,15,2
3147,0,0,0,0,0,0,0,0,0,1,1,10,0,289,7,74,1,3,3
3154,0,0,0,1,0,0,0,0,0,1,0,14,0,321,17,78,0,0,2
3159,0,0,0,1,0,0,0,0,0,1,0,0,0,294,5,71,0,0,3
3163,1,0,0,1,0,0,0,0,0,1,0,8,0,321,2,81,0,0,3
3168,1,0,0,0,1,1,1,1,0,1,1,10,3,293,51,80,1,76,3
3179,1,0,0,1,0,0,1,0,0,1,0,11,0,320,16,75,0,0,2
3180,0,0,0,1,0,0,1,0,0,1,0,8,0,306,15,71,0,0,1
3182,1,0,0,0,0,0,0,0,0,1,0,0,0,286,6,74,0,0,3
3184,1,0,0,0,0,0,0,0,0,1,1,9,0,284,2,73,0,0,3
3185,1,0,1,1,1,1,0,1,0,1,0,12,3,278,20,76,0,0,2
3187,1,0,0,1,0,1,0,1,0,1,1,10,0,297,28,79,1,23,2
3189,0,0,0,1,0,1,0,1,0,1,1,9,16,218,87,79,1,18,3
3192,0,0,0,1,0,1,0,0,0,1,1,9,4,269,39,72,0,0,2
3198,0,0,0,1,1,1,1,1,0,1,1,9,1,287,41,80,1,13,2
3200,0,0,0,1,0,1,0,1,0,1,0,9,0,253,23,71,0,0,1
3205,1,0,0,1,0,1,0,1,0,1,1,9,5,257,29,71,0,0,2
3215,1,1,1,1,0,1,1,1,0,1,0,10,7,264,72,78,0,0,1
3217,1,0,0,1,1,0,1,0,0,1,1,12,0,316,40,70,0,0,3
3220,1,1,0,0,0,0,0,0,0,1,5,8,0,311,4,71,1,29,1
3222,1,0,0,1,1,0,1,0,0,1,1,9,0,309,7,77,0,0,2
3227,1,1,0,0,0,0,1,0,0,1,0,9,0,316,4,78,0,0,2
3231,1,0,1,1,0,0,1,0,0,1,0,10,0,315,7,78,0,0,1
3234,0,0,0,0,0,0,1,0,0,1,1,11,0,315,9,78,0,0,2
3237,0,0,0,1,0,0,0,0,1,0,0,9,0,280,10,80,0,0,1
3239,0,0,0,0,0,1,1,0,0,1,2,9,4,277,36,72,0,0,2
3242,1,0,1,1,0,0,1,1,0,1,1,12,0,310,19,77,1,17,2
3246,0,0,0,1,0,0,0,0,0,1,2,12,1,291,6,72,1,2,3
3263,0,0,0,0,1,1,0,1,0,1,0,6,0,312,24,74,0,0,1
3270,1,0,0,1,0,0,0,0,0,1,0,10,1,286,2,71,0,0,3
3271,0,0,0,0,1,0,1,0,0,1,1,9,0,325,6,78,0,0,2
3273,0,1,0,0,0,0,0,0,0,1,-9,9,0,310,2,80,0,0,3
3276,1,0,0,0,0,0,1,0,0,1,0,12,7,298,11,72,1,19,3
3277,0,0,0,1,0,0,0,0,0,1,1,9,1,304,2,81,0,0,3
3283,1,0,0,0,0,1,1,1,0,1,5,9,4,311,61,80,1,4,1
3293,1,0,1,0,0,1,1,0,0,1,0,5,4,259,40,73,0,0,2
3299,0,0,0,0,0,1,1,0,1,1,2,5,1,262,24,79,0,0,1
3306,1,0,0,0,0,0,1,0,0,1,0,8,0,262,5,78,0,0,3
3309,0,0,0,1,1,0,1,1,0,1,2,13,0,264,13,74,0,0,2
3321,1,0,1,1,0,1,1,1,0,1,2,9,0,284,28,72,1,4,2
3327,0,1,1,1,0,0,1,0,0,1,4,10,0,313,7,70,0,0,1
3329,1,0,0,1,1,1,0,1,0,1,0,9,11,222,56,79,1,22,3
3330,1,0,0,0,0,0,0,0,0,1,0,12,1,271,8,76,0,0,3
3334,1,0,0,1,1,0,1,0,0,1,1,12,1,275,17,74,0,0,1
3335,0,0,0,1,0,1,0,1,0,1,0,9,2,250,28,80,0,0,2
3337,0,0,0,1,0,0,0,0,0,1,0,12,0,311,8,78,1,5,1
3340,1,0,0,0,0,1,0,1,0,1,3,8,2,300,39,80,0,0,2
3341,1,0,0,0,0,0,0,0,0,1,3,10,12,304,28,77,1,26,2
3343,1,0,0,1,0,0,1,0,0,1,0,10,0,291,10,75,0,0,3
3355,1,0,0,1,1,1,0,1,0,1,0,9,14,268,48,73,0,0,3
3356,1,0,0,1,0,1,1,0,0,1,0,9,0,296,10,80,0,0,3
3357,1,0,0,1,0,0,0,0,0,1,0,9,0,262,2,80,0,0,3
3358,1,0,0,1,0,0,0,0,0,1,0,10,0,286,2,80,0,0,3
3361,0,0,0,1,0,0,0,0,0,1,0,11,0,290,10,72,0,0,3
3363,1,1,1,1,0,1,0,1,0,1,1,8,6,240,88,70,0,0,2
3366,0,0,0,1,0,0,1,0,0,1,0,8,2,257,27,81,0,0,3
3375,1,0,1,0,0,1,0,1,0,1,2,10,7,295,38,74,0,0,2
3376,0,1,0,1,0,1,0,0,1,1,0,9,0,303,44,72,0,0,1
3384,0,0,0,1,0,1,0,1,0,1,1,11,3,290,22,78,1,13,2
3391,0,0,0,0,0,0,0,0,0,1,1,7,0,284,6,78,0,0,1
3400,1,1,0,1,0,0,1,0,0,0,0,9,0,270,13,81,0,0,1
3401,1,0,1,0,1,0,1,0,0,1,0,10,1,290,13,76,0,0,2
3402,1,0,0,1,0,0,0,0,0,1,0,10,0,278,9,71,0,0,3
3405,1,0,1,1,0,1,1,1,0,1,0,11,0,323,12,76,0,0,2
3406,0,0,0,1,0,0,0,0,0,1,0,16,0,318,2,76,0,0,3
3419,0,0,1,1,0,0,1,1,0,1,0,11,1,288,12,74,1,9,1
3420,1,0,0,1,0,0,0,0,0,1,0,10,3,278,20,79,0,0,2
3423,0,0,0,1,1,1,0,1,0,1,0,10,5,271,45,73,0,0,3
3424,0,0,0,0,0,0,1,0,0,1,0,11,2,287,16,70,0,0,2
3426,0,0,0,1,0,0,0,0,0,1,3,11,0,315,5,76,1,10,3
3430,1,0,0,0,0,0,0,0,0,1,1,8,0,329,3,76,0,0,3
3435,1,0,0,0,1,0,1,0,0,1,2,8,0,285,4,76,0,0,3
3441,0,0,1,1,0,0,1,1,0,1,0,11,2,258,17,77,0,0,2
3442,0,0,0,0,0,1,0,0,0,1,0,9,1,272,9,74,0,0,3
3447,1,0,0,1,1,1,1,1,0,1,1,11,8,298,32,80,1,15,2
3451,1,0,0,1,0,0,0,0,0,1,0,8,0,306,2,70,0,0,3
3453,0,0,0,1,1,0,0,0,0,1,0,14,0,330,1,77,0,0,3
3455,0,0,0,1,0,1,1,0,0,1,0,10,0,315,28,76,0,0,2
3471,0,0,0,1,0,0,0,0,0,1,0,11,0,295,0,76,1,13,3
3473,0,0,0,1,0,1,0,0,0,1,2,12,1,301,12,78,1,1,3
3475,1,0,0,1,0,0,0,0,0,1,0,12,0,288,2,70,0,0,3
3481,0,0,0,1,0,0,0,0,0,0,0,12,0,328,2,77,0,0,3
3483,0,0,0,1,0,0,1,0,0,1,0,7,0,277,12,81,0,0,2
3487,0,1,0,1,0,0,0,0,0,1,0,10,0,302,7,72,0,0,2
3488,0,0,0,1,0,1,1,1,0,1,0,11,1,266,26,80,1,8,3
3504,0,0,1,1,0,1,0,1,0,1,0,11,5,285,26,72,0,0,2
3507,0,0,0,1,0,1,1,1,0,1,0,12,2,253,23,70,0,0,1
3512,0,0,0,1,0,0,1,0,0,1,0,14,1,287,26,72,1,7,3
3513,1,0,0,1,0,1,1,1,0,1,0,9,4,256,33,70,0,0,2
3525,1,0,0,0,1,0,1,0,0,1,0,10,0,313,7,79,0,0,2
3526,0,0,0,0,1,1,0,1,0,1,2,4,1,310,56,76,0,0,3
3530,0,0,0,0,0,0,0,0,0,1,6,11,4,299,6,79,1,9,3
3531,1,0,0,0,0,0,1,0,0,1,0,12,0,297,4,77,0,0,2
3535,0,0,1,1,0,0,0,0,0,1,0,8,0,312,13,71,1,22,2
3536,0,0,0,0,1,0,1,0,0,1,0,12,0,310,12,73,0,0,1
3540,0,0,0,0,0,0,1,0,0,1,5,12,3,323,12,74,0,0,3
3541,0,0,0,1,0,1,0,1,0,1,0,12,5,312,26,73,0,0,2
3542,1,0,0,0,0,0,1,0,0,1,0,12,0,284,8,79,0,0,3
3554,1,1,0,1,1,1,1,1,0,1,2,9,7,309,23,71,1,6,1
3558,1,0,0,1,1,1,1,0,0,1,0,11,0,292,18,73,0,0,3
3562,1,0,0,1,0,0,0,0,0,1,3,8,3,314,21,80,0,0,3
3565,0,0,0,1,0,0,1,0,0,0,0,9,0,283,12,73,1,8,2
3570,0,0,0,1,0,0,0,0,0,1,-9,11,6,314,41,81,1,4,3
3577,1,0,0,0,0,0,1,0,0,1,0,12,0,275,4,77,0,0,3
3578,0,0,0,1,0,1,1,0,1,1,0,9,1,298,24,76,0,0,1
3583,1,0,0,1,0,0,0,0,0,1,4,8,0,297,2,72,1,19,3
3592,1,1,0,1,0,0,0,0,0,1,0,10,0,291,7,71,0,0,2
3593,1,0,0,1,0,0,1,0,0,1,0,10,1,278,21,81,1,4,3
3594,1,0,0,1,0,0,0,0,0,1,0,8,0,322,6,77,0,0,1
3601,0,0,0,1,0,0,0,0,0,1,0,0,0,296,2,80,0,0,3
3617,1,0,1,1,0,1,1,0,0,1,0,14,2,308,14,80,1,17,2
3620,1,0,0,1,0,0,0,0,0,1,0,11,6,280,43,72,0,0,2
3625,0,1,0,0,0,0,0,0,0,1,3,10,18,292,42,80,0,0,2
3633,0,0,0,1,0,1,0,1,0,1,1,11,12,229,70,75,1,20,2
3634,0,0,0,0,0,1,0,1,0,1,1,11,21,258,31,76,0,0,1
3636,0,0,0,1,0,0,1,0,0,1,0,17,2,313,15,70,0,0,2
3639,1,0,0,1,1,0,1,0,0,1,1,12,0,325,10,71,0,0,3
3642,0,0,0,0,0,0,0,1,0,1,4,10,0,320,3,81,1,16,3
3643,0,0,0,0,0,0,0,0,0,1,1,9,0,328,3,81,0,0,3
3648,1,0,0,1,0,1,1,1,0,1,0,12,0,266,9,78,0,0,2
3665,0,0,0,1,0,1,1,1,0,1,1,11,0,307,34,75,1,16,1
3668,0,0,0,1,0,1,0,1,0,1,1,9,0,287,7,77,0,0,2
3678,0,0,0,1,1,1,1,1,0,1,2,10,5,324,90,72,1,10,3
3681,1,0,0,1,0,0,0,0,0,1,0,9,1,267,14,71,0,0,3
3683,1,0,1,1,0,1,1,0,0,1,0,12,1,304,5,70,0,0,1
3685,1,0,0,1,1,1,1,0,1,1,0,8,0,295,16,75,0,0,2
3686,1,0,0,1,0,0,1,0,0,1,0,7,0,301,26,71,1,9,3
3692,0,0,0,0,0,0,0,1,0,1,0,12,2,295,12,71,0,0,3
3698,1,0,0,0,1,1,1,0,0,1,6,11,7,310,43,75,0,0,1
3703,0,0,0,0,1,1,0,1,0,1,3,9,0,286,11,76,0,0,3
3708,0,0,0,1,0,0,0,0,0,1,0,10,0,299,0,73,0,0,3
3710,0,0,0,1,0,0,0,0,0,0,0,12,1,267,9,72,0,0,2
3713,1,0,0,1,0,1,1,0,1,0,0,10,0,288,28,71,0,0,1
3715,0,0,0,1,0,0,0,0,0,1,-9,12,1,308,22,76,1,3,3
3716,0,0,0,1,0,0,1,0,0,1,1,11,0,292,25,74,1,27,3
3718,0,0,0,1,1,1,0,0,1,1,0,8,11,322,77,70,1,24,2
3720,0,0,0,1,0,0,0,0,1,1,2,10,1,327,15,75,1,2,1
3721,0,0,0,1,1,1,1,1,0,1,1,10,1,314,58,76,1,16,3
3729,1,0,0,0,0,0,0,0,0,1,4,11,5,305,22,71,1,27,3
3730,0,0,0,1,1,1,1,1,0,1,0,10,0,313,25,70,0,0,2
3744,1,0,0,1,0,0,0,0,0,1,0,13,0,278,15,71,0,0,2
3746,0,0,0,1,0,0,0,0,0,1,0,13,1,284,22,72,0,0,2
3753,0,0,0,1,0,0,1,0,0,1,0,9,0,280,37,80,0,0,2
3756,1,0,0,1,0,0,1,0,0,1,0,8,0,267,11,70,0,0,3
3764,0,0,0,0,1,0,0,0,0,1,5,11,0,318,9,73,1,20,3
3769,1,0,0,1,0,0,1,0,0,0,0,13,0,285,15,72,0,0,3
3773,0,0,0,1,1,1,0,1,0,1,0,9,6,302,45,78,1,32,3
3780,1,1,1,0,1,0,0,0,0,1,0,9,1,293,8,73,0,0,2
3781,0,1,0,0,1,0,0,0,0,1,2,6,1,305,6,70,0,0,1
3782,1,0,0,1,0,0,1,0,0,1,0,11,2,286,18,71,0,0,2
3790,1,0,0,1,1,0,1,0,0,1,0,10,0,328,4,72,0,0,2
3793,1,1,0,0,1,0,0,0,0,1,-9,11,0,269,2,71,0,0,3
3794,1,1,1,0,0,0,0,0,0,1,0,12,0,313,15,80,1,24,1
3797,0,0,0,1,1,0,1,0,0,0,0,10,0,300,9,70,0,0,2
3798,1,0,0,1,1,0,0,0,0,1,2,13,0,312,3,73,0,0,3
3803,0,0,1,0,0,0,0,0,0,1,-9,11,0,300,2,76,1,10,3
3815,1,0,0,1,0,1,0,0,1,1,2,9,29,216,82,70,1,5,3
3820,1,0,1,0,0,1,0,0,0,1,1,12,3,280,34,76,0,0,1
3823,1,0,0,1,1,0,0,0,0,1,0,12,0,313,0,78,1,25,3
3826,0,0,0,0,0,0,0,0,0,1,0,14,1,297,5,79,0,0,1
3827,0,0,0,0,1,1,0,0,0,1,1,12,3,309,70,79,1,21,3
3831,0,0,0,0,0,1,0,1,0,1,0,12,1,315,30,72,0,0,1
3834,0,0,1,1,1,1,1,0,0,1,0,12,0,310,25,77,1,7,2
3839,0,0,1,1,0,0,1,0,0,1,0,9,10,334,111,76,0,0,2
3840,1,0,0,1,0,0,0,0,0,1,2,9,10,314,40,70,1,15,1
3841,0,0,0,1,0,1,1,1,0,1,3,8,6,271,49,71,0,0,3
3842,0,1,0,0,1,0,0,0,0,1,0,11,4,301,11,81,1,13,2
3849,0,0,0,1,1,0,0,0,0,1,-9,10,0,307,20,78,1,8,3
3854,0,0,0,1,0,1,0,1,0,1,4,9,4,294,103,74,1,3,1
3855,0,0,0,1,1,0,0,0,0,0,0,11,0,270,4,70,0,0,2
3856,0,0,0,1,1,1,1,1,0,1,3,10,5,321,86,74,1,16,3
3857,1,0,0,1,1,1,1,1,0,1,4,9,4,286,73,78,0,0,3
3859,1,0,0,0,0,1,1,1,0,1,5,9,12,276,42,76,0,0,1
3864,1,0,1,1,0,0,1,0,0,1,0,12,0,298,17,71,0,0,1
3870,0,0,0,0,0,1,1,1,0,1,2,10,8,280,28,76,0,0,1
3891,0,0,0,0,1,0,0,0,0,1,1,10,7,293,64,70,0,0,3
3892,1,0,0,1,0,0,0,0,0,1,3,12,0,311,3,81,1,4,3
3895,1,0,0,1,0,1,0,0,0,0,0,12,0,273,6,79,0,0,2
3896,0,0,1,1,0,1,1,1,0,1,-9,10,0,291,51,78,0,0,3
3898,1,0,0,1,0,0,0,0,0,1,0,10,1,297,8,72,0,0,1
3903,1,0,0,1,0,0,1,0,0,1,1,9,0,303,2,76,0,0,3
3904,0,0,0,0,0,0,1,0,0,1,4,11,0,278,5,78,0,0,3
3907,1,0,0,1,0,0,1,0,0,1,0,12,0,273,9,74,0,0,3
3910,0,0,0,0,0,0,0,0,0,1,1,11,2,272,9,80,0,0,1
3911,1,0,0,1,1,1,1,1,0,1,0,10,0,275,13,73,0,0,2
3913,1,0,0,0,0,1,0,1,0,1,0,12,1,258,35,76,0,0,1
3915,0,1,1,1,0,1,1,1,0,1,1,11,1,301,40,71,1,34,2
3925,1,0,0,1,0,0,1,0,0,1,0,10,0,269,7,79,0,0,3
3927,1,0,0,1,0,0,1,0,0,1,-9,6,4,293,42,74,1,7,3
3932,1,1,0,1,0,0,0,0,0,1,0,10,0,255,13,70,0,0,3
3934,1,0,0,0,0,0,1,0,0,1,0,12,2,315,6,78,1,15,3
3940,1,1,1,0,0,0,0,0,0,0,0,8,0,304,6,72,1,21,1
3941,0,0,0,0,1,0,0,0,0,1,0,10,0,315,2,76,1,14,3
3949,0,0,0,1,0,0,1,0,0,1,0,13,0,300,2,80,0,0,3
3951,1,0,0,1,0,1,0,1,0,1,1,11,0,261,38,75,0,0,1
3952,0,1,0,0,0,0,0,0,0,1,0,12,2,277,8,70,0,0,2
3955,1,0,1,1,0,1,1,1,0,1,2,8,3,217,94,75,1,9,3
3957,1,0,0,0,0,0,1,0,0,1,0,12,0,263,6,79,0,0,2
3959,0,0,0,0,0,1,1,1,0,1,-9,10,4,256,29,81,1,10,3
3960,1,0,0,1,0,0,1,0,0,1,3,7,0,320,4,80,0,0,3
3963,1,0,0,1,0,0,1,0,0,1,2,9,0,272,40,76,1,5,2
3964,0,0,0,0,0,0,1,1,0,1,6,10,6,279,49,77,1,18,1
3968,1,0,0,1,0,0,0,0,0,1,2,12,0,317,0,76,0,0,3
3970,0,0,0,1,1,0,0,0,0,1,0,10,1,323,9,70,0,0,3
3971,1,0,0,1,0,0,0,0,0,1,0,8,0,323,1,79,0,0,3
3972,1,0,1,1,0,1,0,1,0,1,1,8,4,252,34,70,0,0,2
3979,1,0,0,1,0,0,1,0,0,1,5,10,0,276,5,74,0,0,3
3981,1,1,1,1,0,0,0,0,0,1,2,9,0,291,4,75,0,0,1
3987,1,0,0,1,0,0,1,0,0,1,0,10,0,266,7,78,0,0,3
3989,1,0,0,1,0,0,1,0,0,1,0,10,0,310,6,76,0,0,3
3992,0,0,0,1,0,0,1,0,0,1,0,12,0,275,15,75,0,0,3
4006,0,1,0,0,0,0,0,0,0,1,2,10,0,310,5,76,0,0,2
4009,1,0,0,1,0,1,1,0,0,1,0,14,0,272,14,74,0,0,2
4014,0,0,0,1,0,1,1,0,0,1,1,11,2,313,19,71,0,0,3
4021,0,0,0,1,0,0,0,0,0,1,0,10,0,266,5,73,0,0,3
4028,1,0,0,1,0,0,0,0,0,1,0,8,0,269,2,80,0,0,3
4043,1,0,0,1,0,1,0,1,0,1,1,8,12,219,46,79,1,8,3
4045,0,0,1,1,0,0,1,0,0,1,1,11,1,300,9,73,0,0,2
4054,1,1,0,0,0,0,0,0,0,1,8,7,0,320,7,76,0,0,3
4055,1,0,0,1,0,0,0,0,0,1,3,12,0,302,5,74,0,0,3
4074,0,0,0,1,0,1,0,1,0,0,0,8,1,292,15,70,0,0,2
4077,1,0,0,1,0,1,1,0,1,1,0,8,0,251,29,74,0,0,1
4079,0,0,1,0,1,0,0,1,0,1,-9,10,1,295,13,70,0,0,3
4080,0,0,0,1,0,0,0,0,0,1,0,12,0,280,10,70,0,0,2
4084,0,0,0,0,0,0,1,0,0,1,0,11,5,303,78,76,1,36,2
4091,0,0,1,1,0,1,1,1,0,1,2,9,1,280,26,72,1,22,2
4096,0,0,0,1,0,1,0,1,0,1,2,9,6,235,94,81,1,3,2
4101,0,0,0,1,0,1,1,0,0,1,0,8,1,287,31,75,1,15,2
4107,0,0,1,1,1,1,0,0,1,1,1,14,1,257,65,70,1,16,2
4113,1,1,0,0,1,0,1,0,0,1,0,10,0,271,4,76,0,0,2
4116,0,0,0,1,0,1,1,1,0,1,1,10,4,254,107,72,1,57,3
4118,1,0,0,1,1,1,0,1,0,1,0,10,1,289,13,76,0,0,1
4121,0,0,0,1,0,0,1,0,0,1,0,12,1,302,16,77,0,0,1
4124,0,0,0,1,0,1,1,0,1,1,1,9,26,259,110,71,1,8,2
4127,1,1,0,1,0,0,0,0,0,1,0,12,0,293,5,78,0,0,3
4128,0,0,0,1,0,0,0,0,0,1,2,14,1,294,3,79,1,7,3
4135,0,0,0,1,0,0,0,0,0,1,1,10,0,300,6,79,0,0,3
4138,0,0,0,0,1,0,0,0,0,0,0,12,0,326,10,81,0,0,1
4154,0,0,0,0,0,0,0,0,0,1,1,9,0,313,11,72,0,0,3
4160,0,0,0,0,1,0,1,0,0,1,2,11,4,316,34,71,0,0,1
4162,1,0,0,1,0,1,0,1,0,1,0,8,26,258,68,70,1,16,3
4166,0,0,0,0,1,1,0,0,1,1,1,8,16,316,115,72,0,0,3
4167,1,0,0,1,1,1,1,1,0,0,0,9,1,267,25,70,0,0,2
4174,0,0,0,1,0,0,0,0,0,0,0,12,0,289,2,80,0,0,3
4181,0,0,0,1,0,0,0,0,0,1,1,8,0,298,1,75,1,21,3
4183,1,0,0,1,0,0,0,0,0,1,0,14,0,265,2,81,1,9,3
4184,0,0,0,0,0,0,1,0,0,1,0,14,1,319,4,81,0,0,1
4186,1,0,0,1,1,1,1,1,0,1,7,11,2,300,48,70,1,7,2
4189,1,0,0,1,0,1,1,1,0,1,9,10,3,303,28,73,1,17,3
4196,0,0,0,1,0,1,1,1,0,1,0,14,0,306,6,75,0,0,3
4200,0,0,0,1,0,1,0,0,1,1,0,10,24,214,82,71,1,8,3
4201,0,0,0,1,0,0,0,0,0,1,-9,9,0,327,2,80,1,13,3
4205,1,1,0,0,0,0,0,0,0,1,0,12,0,294,5,71,0,0,2
4222,1,0,0,1,0,1,0,0,0,1,0,13,0,283,11,80,0,0,3
4223,0,0,0,0,0,1,1,1,0,1,0,11,8,310,39,77,1,14,1
4238,0,0,0,1,0,0,0,0,0,1,0,10,0,257,14,77,0,0,3
4254,0,0,0,0,0,0,0,0,0,1,3,10,10,295,22,79,0,0,3
4270,0,0,0,0,1,0,0,0,0,1,1,9,1,314,28,71,0,0,2
4272,0,0,0,0,0,0,0,0,0,1,2,13,0,323,7,73,1,6,2
4277,0,0,0,1,0,0,1,0,0,1,0,11,1,318,10,75,1,1,2
4281,1,0,0,0,0,1,0,1,0,1,0,9,1,267,23,71,0,0,1
4288,0,1,0,1,0,0,1,0,0,1,1,12,2,313,28,72,0,0,1
4289,0,0,0,1,0,1,1,1,0,1,1,10,7,263,81,70,1,26,2
4292,0,0,0,0,0,0,0,0,0,1,3,12,1,311,10,77,1,3,3
4293,0,0,0,0,0,0,0,0,0,0,0,14,0,322,5,81,0,0,1
