,NoDefaultNextMonth,Married,Single,Age,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments
7247,0,0,1,1,2,630,160,0,0,5,480,50,1,15,1
7251,1,0,1,0,2,520,40,0,0,4,430,40,0,0,0
7255,1,1,0,0,3,550,90,0,6,0,500,90,0,0,0
7267,1,0,1,0,2,360,40,0,4,0,340,30,0,0,0
7268,1,0,1,0,2,500,110,0,0,1,320,110,1,6,1
7276,1,1,0,0,1,580,320,1,1,3,570,40,1,5,1
7287,1,1,0,0,1,580,310,1,6,0,580,30,0,0,0
7288,1,0,1,0,2,630,90,1,5,0,630,0,0,0,0
7295,1,1,0,0,2,580,40,0,1,3,560,40,0,0,0
7298,1,1,0,0,3,620,60,0,6,0,490,60,0,0,0
7308,1,0,1,0,3,410,410,2,6,0,210,0,0,0,0
7311,1,0,0,0,2,370,150,0,6,0,370,40,0,0,0
7314,0,1,0,0,3,440,180,0,6,0,390,150,0,0,0
7324,1,1,0,0,2,660,40,0,5,0,660,40,0,0,0
7331,0,0,1,0,3,590,90,0,6,0,470,90,1,8,1
7332,1,0,1,0,1,530,100,0,6,0,430,80,0,0,0
7334,1,1,0,0,1,650,50,0,0,0,540,50,1,4,1
7338,0,1,0,0,2,620,50,0,0,6,620,50,1,2,1
7345,1,1,0,0,2,400,200,3,6,0,400,150,0,0,0
7347,1,0,1,1,2,420,210,0,6,0,240,210,0,0,0
7354,1,0,1,1,2,570,90,0,0,5,560,60,0,0,0
7357,0,0,1,0,2,760,90,0,0,0,590,40,0,0,0
7359,1,1,0,0,1,420,40,1,2,0,420,40,0,0,0
7368,0,0,1,0,2,530,50,0,0,0,460,50,1,12,1
7377,1,0,1,1,3,600,50,0,0,6,560,0,2,8,1
7385,1,1,0,0,1,540,60,0,1,3,210,40,0,0,0
7400,1,0,1,0,2,430,60,0,6,0,380,60,0,0,0
7401,1,0,1,1,1,590,40,0,0,6,520,40,0,0,0
7404,0,1,0,0,3,630,120,0,0,4,450,40,0,0,0
7410,1,1,0,0,2,590,50,0,0,5,480,40,0,0,0
7411,1,1,0,0,0,420,60,0,4,0,320,40,0,0,0
7415,1,1,0,0,2,620,100,0,0,6,490,100,2,4,1
7433,0,0,1,0,3,370,170,2,6,0,370,170,0,0,0
7436,0,0,1,1,3,510,140,0,0,0,380,140,1,6,1
7468,0,0,1,0,3,490,90,0,0,1,330,60,1,11,1
7474,0,0,1,0,2,630,50,0,0,6,630,40,1,6,1
7476,0,1,0,0,2,550,180,0,0,0,300,40,0,0,0
7481,1,0,1,1,3,360,70,0,0,0,360,70,1,2,1
7490,0,1,0,0,2,620,80,0,0,6,580,0,1,9,1
7492,1,1,0,0,1,500,40,0,0,0,410,40,0,0,0
7497,1,0,1,0,3,370,60,0,6,0,320,60,0,0,0
7500,1,0,1,0,3,520,110,0,6,0,520,110,2,3,1
7503,0,0,1,1,2,900,210,0,0,5,640,210,2,8,1
7514,1,0,1,0,2,370,140,0,6,0,370,140,0,0,0
7541,0,0,1,1,2,650,80,0,0,0,610,0,1,6,1
7548,1,0,1,1,2,770,80,0,0,0,630,80,2,8,1
7554,1,0,1,0,2,560,90,0,0,0,560,0,1,3,1
7556,1,0,1,0,2,390,30,0,5,0,390,30,0,0,0
7568,0,0,1,0,2,710,50,0,0,0,630,40,1,12,1
7572,1,1,0,0,2,590,90,0,0,0,370,0,1,3,1
7591,0,1,0,0,2,570,80,0,6,0,460,80,1,12,1
7594,1,0,1,0,2,590,50,0,0,0,510,50,0,0,0
7603,1,0,1,0,3,730,110,0,0,0,580,110,1,2,1
7614,1,0,1,0,2,370,150,0,5,0,370,60,0,0,0
7622,1,0,1,1,3,730,60,0,0,0,560,60,0,0,0
7623,1,0,1,0,3,570,180,0,0,4,360,30,1,11,1
7624,1,0,1,0,2,710,50,0,0,0,560,50,1,4,1
7625,1,0,0,0,1,600,50,0,0,6,600,40,0,0,0
7629,1,0,1,0,3,590,240,0,4,0,540,150,0,0,0
7648,1,1,0,0,1,470,40,0,6,0,440,40,0,0,0
7653,1,1,0,0,1,520,50,0,0,1,520,50,0,0,0
7664,1,0,1,0,3,590,0,0,6,0,590,0,0,0,0
7673,1,1,0,0,2,440,210,1,6,0,310,130,0,0,0
7677,1,1,0,1,1,610,50,0,0,6,610,50,1,4,1
7694,1,0,1,0,3,700,60,0,0,0,510,60,0,0,0
7707,1,1,0,0,2,530,70,0,0,1,530,70,1,2,1
7720,1,0,1,1,3,660,80,0,0,6,580,40,0,0,0
7734,0,1,0,0,2,680,80,0,0,0,560,80,1,12,1
7743,0,1,0,0,2,640,50,0,0,6,560,50,1,13,1
7753,1,1,0,0,2,440,110,0,6,0,120,80,0,0,0
7754,1,0,1,1,2,410,50,2,5,0,410,10,0,0,0
7759,1,0,1,0,2,530,30,0,2,3,530,0,1,3,1
7762,1,0,1,1,2,640,150,0,0,2,320,40,0,0,0
7771,1,0,1,0,2,750,310,1,6,0,560,60,0,0,0
7785,0,0,0,0,1,320,400,2,6,0,320,400,1,2,1
7792,0,1,0,1,2,640,50,0,0,6,620,50,1,12,1
7814,1,1,0,0,2,500,180,0,2,0,140,90,0,0,0
7815,1,0,1,0,3,370,160,3,6,0,370,100,0,0,0
7817,1,0,1,0,2,610,100,0,0,0,540,0,1,11,1
7822,1,0,1,0,2,620,90,0,0,0,600,60,0,0,0
7848,0,0,1,0,3,730,90,0,0,0,620,60,1,2,1
7855,1,0,1,1,2,630,60,0,0,6,590,60,0,0,0
7859,1,0,1,1,2,600,200,0,1,1,420,60,1,2,1
7873,1,1,0,0,2,660,40,0,6,0,560,40,0,0,0
7876,0,0,1,1,2,850,130,0,0,0,730,0,1,12,1
7885,0,0,1,1,3,410,230,0,4,0,390,230,0,0,0
7890,1,1,0,0,3,650,150,0,6,0,650,150,0,0,0
7900,1,1,0,0,2,380,160,2,6,0,380,20,0,0,0
7902,0,1,0,0,2,520,40,0,0,4,440,40,0,0,0
7921,0,1,0,1,2,400,50,0,0,0,310,50,0,0,0
7933,1,1,0,0,2,830,760,1,2,0,450,90,0,0,0
7937,1,0,1,0,3,580,60,1,6,0,580,60,0,0,0
7940,1,0,0,0,1,520,90,0,1,0,290,50,0,0,0
7941,1,1,0,0,2,410,150,0,0,0,300,90,0,0,0
7945,0,1,0,0,2,620,100,0,0,6,530,100,1,2,1
7946,0,1,0,0,2,700,30,0,0,6,700,0,1,27,1
7954,1,1,0,0,3,400,50,0,6,0,400,50,0,0,0
7958,1,0,1,0,2,490,270,2,6,0,490,60,0,0,0
7960,1,0,1,0,3,600,50,0,0,6,560,50,0,0,0
7961,0,0,1,0,2,610,40,0,0,6,610,0,1,18,1
7964,1,0,1,0,2,620,60,0,1,5,600,60,0,0,0
7967,1,0,1,1,2,580,160,0,1,3,510,90,0,0,0
7968,0,1,0,0,1,420,90,0,0,0,320,90,1,8,1
7969,1,1,0,0,1,520,150,2,5,0,520,150,0,0,0
7970,1,0,1,0,3,610,50,0,0,0,550,50,0,0,0
7979,1,0,1,0,3,670,150,0,6,0,670,150,1,2,1
7996,1,1,0,0,3,600,90,0,0,0,310,90,0,0,0
8000,1,1,0,0,2,340,30,0,5,0,340,30,0,0,0
8009,1,0,1,0,3,630,50,0,4,2,610,50,0,0,0
8013,1,0,1,1,3,510,50,0,0,2,380,50,0,0,0
8022,1,0,1,0,3,410,250,1,5,0,330,250,0,0,0
8025,1,0,1,1,2,390,60,0,0,0,330,40,1,2,1
8043,0,0,1,0,1,880,680,4,6,0,10,170,0,0,0
8082,0,1,0,0,1,410,70,0,0,0,360,0,1,11,1
8093,0,0,1,0,3,850,150,0,1,0,440,150,0,0,0
8126,1,1,0,0,2,720,180,0,6,0,580,130,0,0,0
8144,1,0,1,1,3,590,110,0,0,0,470,110,1,4,1
8147,0,0,1,1,3,530,40,0,0,3,410,40,0,0,0
8148,0,1,0,0,3,590,90,0,0,0,460,90,1,4,1
8153,1,0,1,0,2,740,400,1,6,0,360,0,0,0,0
8156,1,0,1,0,2,640,30,0,6,0,640,30,1,11,1
8160,1,1,0,0,1,440,120,0,5,0,330,60,1,2,1
8167,1,1,0,0,2,530,370,0,0,0,490,60,1,5,1
8185,0,1,0,0,1,440,60,0,0,0,400,50,1,2,1
8203,1,0,1,1,3,410,130,0,0,0,310,130,1,2,1
8209,1,0,1,0,2,450,40,0,0,0,330,40,0,0,0
8212,1,1,0,0,3,520,110,0,6,0,440,110,1,2,1
8216,0,0,1,0,2,620,70,0,0,6,510,40,1,6,1
8219,0,0,1,0,2,560,70,0,0,0,460,60,1,4,1
8225,1,0,1,0,3,600,70,0,0,6,550,0,1,11,1
8252,1,0,1,0,3,740,200,0,6,0,240,90,0,0,0
8264,1,1,0,0,2,620,180,3,6,0,620,40,0,0,0
8272,1,0,1,1,2,450,90,0,0,0,330,50,0,0,0
8283,1,0,1,0,1,460,150,0,2,0,300,150,0,0,0
8302,1,0,1,1,1,710,50,0,0,0,700,0,1,10,1
8311,1,1,0,0,2,360,160,1,6,0,360,20,0,0,0
8313,1,1,0,0,2,650,180,0,5,0,650,90,0,0,0
8323,0,1,0,0,2,630,50,0,0,6,630,50,1,12,1
8332,1,1,0,0,1,640,40,0,4,0,640,40,0,0,0
8337,1,1,0,0,1,810,140,0,0,5,630,140,1,12,1
8348,0,1,0,0,2,550,60,0,0,0,420,60,1,2,1
8361,0,1,0,0,2,640,90,0,0,6,590,90,1,2,1
8366,1,0,1,0,3,470,0,0,6,0,470,0,0,0,0
8374,1,1,0,0,3,700,250,2,6,0,700,200,1,2,1
8378,1,1,0,0,2,560,150,0,0,0,430,60,0,0,0
8379,1,1,0,0,2,580,40,0,6,0,500,40,0,0,0
8389,1,0,1,1,2,570,70,0,0,6,510,70,1,12,1
8390,0,0,1,1,3,530,40,0,0,0,490,0,1,4,1
8394,1,0,1,1,2,670,70,0,0,6,670,70,0,0,0
8403,1,0,1,0,3,700,410,2,6,0,700,320,0,0,0
8404,1,0,1,1,2,410,320,1,6,0,410,320,0,0,0
8420,1,1,0,0,2,560,40,0,3,0,560,40,0,0,0
8448,1,0,1,0,2,500,70,0,6,0,500,70,0,0,0
8452,0,1,0,0,2,610,320,0,2,1,610,0,1,3,1
8470,0,0,1,1,2,510,40,0,0,0,480,0,1,16,1
8471,0,0,1,1,2,870,120,0,0,3,570,60,2,5,1
8483,1,1,0,0,2,550,90,0,0,0,350,0,1,3,1
8498,1,0,1,0,2,580,70,0,0,6,250,40,0,0,0
8507,1,0,1,0,2,600,50,0,0,6,560,0,1,18,1
8512,1,0,1,0,1,550,170,0,4,0,550,170,1,7,1
8514,1,1,0,0,2,530,140,0,0,3,320,140,1,8,1
8541,0,1,0,0,3,550,230,1,6,0,550,210,0,0,0
8546,1,0,1,0,2,590,90,0,0,6,590,0,1,15,1
8581,1,0,1,0,2,350,200,1,6,0,350,60,0,0,0
8595,1,1,0,0,2,650,0,0,4,2,650,0,1,5,1
8600,0,0,1,0,3,620,210,0,0,0,280,90,1,2,1
8635,0,0,1,1,2,540,110,0,0,1,310,30,2,7,1
8640,1,0,1,0,3,450,450,3,6,0,410,40,0,0,0
8641,0,0,1,1,3,620,70,0,0,6,570,70,1,8,1
8643,1,0,1,0,2,610,200,0,0,6,540,200,0,0,0
8650,1,1,0,0,1,610,40,0,0,6,560,40,0,0,0
8679,0,0,1,1,1,390,50,0,0,0,280,50,0,0,0
8685,1,0,1,1,2,650,50,0,2,0,650,50,0,0,0
8690,1,0,1,0,3,410,200,1,6,0,410,0,0,0,0
8695,1,0,1,0,2,530,30,0,6,0,530,30,0,0,0
8696,1,1,0,0,1,420,90,0,0,0,320,90,1,6,1
8699,1,1,0,0,1,440,70,0,2,1,440,70,0,0,0
8713,0,1,0,0,1,620,130,0,0,0,440,130,1,2,1
8717,1,1,0,0,2,630,90,0,6,0,590,60,0,0,0
8722,1,0,1,0,2,790,0,0,5,0,790,0,0,0,0
8725,0,0,1,1,1,430,430,1,6,0,230,40,0,0,0
8727,0,1,0,0,2,510,70,0,0,0,440,50,2,7,1
8738,1,0,1,0,2,700,180,1,4,0,470,180,0,0,0
8754,1,1,0,0,3,490,0,0,6,0,490,0,0,0,0
8765,0,0,1,0,3,540,100,0,6,0,540,0,1,2,1
8766,1,0,1,0,2,570,60,0,0,5,480,60,0,0,0
8767,1,0,1,1,2,510,70,0,1,4,430,70,1,2,1
8770,1,0,1,0,3,360,320,1,6,0,300,0,1,2,1
8788,0,1,0,1,2,600,50,0,0,6,540,50,1,2,1
8795,1,1,0,0,1,650,50,2,4,0,620,50,1,2,1
8799,1,0,1,0,2,530,120,0,6,0,330,60,0,0,0
8805,1,1,0,0,2,730,30,0,5,0,730,30,0,0,0
8806,0,0,1,0,1,390,60,0,0,0,250,50,0,0,0
8809,1,1,0,0,2,690,50,0,1,0,610,50,0,0,0
8813,1,0,1,0,2,370,160,2,6,0,370,160,0,0,0
8814,1,1,0,0,2,550,50,0,1,0,480,40,1,11,1
8843,1,1,0,1,1,790,0,0,0,0,790,0,1,31,1
8850,1,0,1,1,3,600,40,0,0,5,530,40,0,0,0
8863,1,1,0,0,3,480,220,2,6,0,480,40,0,0,0
8868,1,0,1,1,2,540,310,1,6,0,400,0,2,5,1
8883,0,1,0,1,2,470,40,0,6,0,400,20,1,11,1
8916,1,1,0,0,3,360,240,1,6,0,360,240,1,2,1
8925,0,1,0,0,1,590,90,0,0,4,440,40,1,4,1
8928,1,1,0,0,3,870,610,2,6,0,200,60,0,0,0
8935,1,0,1,0,1,430,360,2,6,0,430,90,0,0,0
8938,1,0,1,0,3,570,310,1,6,0,110,30,0,0,0
8945,1,0,1,1,1,600,60,0,3,3,550,60,0,0,0
8949,1,1,0,0,2,410,150,0,6,0,270,150,0,0,0
8963,1,0,1,0,2,390,390,3,6,0,310,310,0,0,0
8973,1,1,0,0,1,630,30,0,2,4,620,30,1,6,1
8992,1,1,0,0,3,370,370,3,6,0,370,210,0,0,0
9002,0,1,0,0,2,730,50,0,0,0,560,50,1,2,1
9009,1,0,1,0,1,630,30,0,1,5,630,0,1,5,1
9013,1,0,1,0,1,610,40,0,0,6,580,40,0,0,0
9014,1,1,0,0,1,610,60,0,0,6,570,50,0,0,0
9016,1,0,1,0,2,740,50,0,0,0,610,50,2,6,1
9017,1,1,0,0,2,520,50,0,6,0,460,0,1,4,1
9025,1,0,1,0,3,560,50,0,0,5,480,50,0,0,0
9026,1,0,1,0,3,430,40,1,3,0,430,30,0,0,0
9031,0,1,0,0,1,730,120,0,0,0,640,0,1,18,1
9040,0,1,0,0,1,640,40,0,2,4,640,0,1,3,1
9060,1,0,1,1,3,500,300,1,1,1,450,120,0,0,0
9097,1,0,1,0,1,550,40,0,0,5,470,40,0,0,0
9100,0,0,1,0,2,540,50,0,0,6,490,50,0,0,0
9108,1,0,1,0,1,590,150,0,0,0,520,50,0,0,0
9112,1,0,1,1,2,570,0,0,5,0,570,0,0,0,0
9115,1,0,1,1,2,790,710,1,1,3,530,0,1,4,1
9131,0,1,0,0,1,660,40,0,6,0,530,40,0,0,0
9158,1,0,1,0,2,640,80,0,0,6,540,80,1,2,1
9166,0,0,1,0,2,750,180,0,0,1,580,180,1,15,1
9178,1,0,1,1,2,550,90,0,0,2,550,60,0,0,0
9189,0,1,0,0,1,610,90,0,0,5,480,90,1,4,1
9197,0,0,1,0,2,630,60,0,4,2,630,0,1,5,1
9198,1,1,0,0,2,390,130,0,6,0,390,120,0,0,0
9214,0,1,0,0,2,530,90,0,0,6,530,0,1,15,1
9224,1,0,1,0,2,500,40,0,1,0,500,40,0,0,0
9227,0,0,1,0,1,380,40,0,0,0,380,0,2,11,1
9234,1,0,1,0,2,710,90,1,1,0,660,90,1,5,1
9241,0,1,0,0,3,440,410,1,6,0,440,0,0,0,0
9252,0,0,1,0,2,390,390,3,6,0,250,90,0,0,0
9253,1,1,0,0,3,550,150,3,6,0,550,10,0,0,0
9256,0,1,0,1,1,440,10,0,4,0,440,10,1,5,1
9257,1,0,1,0,3,420,430,1,6,0,220,90,0,0,0
9258,1,0,1,1,2,610,60,0,0,2,610,50,0,0,0
9265,1,0,1,1,3,560,60,0,0,0,520,50,0,0,0
9275,1,0,1,0,2,750,350,2,6,0,750,60,0,0,0
9281,1,0,1,1,2,850,370,2,4,0,120,240,0,0,0
9284,1,0,1,1,3,550,50,0,0,5,460,50,0,0,0
9295,0,0,1,0,2,780,160,0,0,4,620,160,1,6,1
9298,1,0,1,0,1,590,40,0,0,6,580,40,0,0,0
9307,0,0,1,0,2,600,80,0,0,0,470,50,1,3,1
9313,0,1,0,0,2,600,150,0,0,4,600,0,1,2,1
9322,1,0,1,1,2,500,50,0,0,2,420,50,0,0,0
9328,0,0,1,0,2,740,60,0,0,0,670,0,2,7,1
9337,0,0,1,1,2,590,40,0,0,0,560,40,0,0,0
9339,0,1,0,1,2,440,30,0,2,0,440,30,1,5,1
9342,1,0,1,0,1,610,40,0,0,6,500,40,0,0,0
9352,1,1,0,0,2,550,230,0,0,4,310,230,0,0,0
9358,1,0,1,0,3,600,310,0,6,0,300,90,0,0,0
9365,1,0,1,0,2,730,60,0,0,0,730,40,1,2,1
9366,1,0,1,0,1,390,60,0,0,0,350,60,0,0,0
9370,0,1,0,0,2,460,80,1,6,0,460,30,0,0,0
9372,1,1,0,0,3,640,70,3,5,0,640,70,0,0,0
9396,1,0,1,1,3,380,30,0,0,0,370,0,1,12,1
9397,1,0,1,0,3,550,60,0,0,3,440,50,0,0,0
9408,1,0,1,0,3,800,110,0,6,0,720,0,1,7,1
9427,1,0,1,1,3,590,50,0,2,2,560,50,0,0,0
9445,0,0,1,0,3,520,250,1,1,2,520,0,1,4,1
9451,0,1,0,0,2,540,60,0,0,0,480,0,1,12,1
9485,1,0,1,0,2,600,60,0,0,5,450,60,1,2,1
9498,1,0,1,0,3,620,60,0,0,6,580,40,0,0,0
9519,1,1,0,0,1,620,60,0,0,6,580,60,1,10,1
9523,1,1,0,0,2,630,90,0,0,1,230,30,0,0,0
9526,1,0,1,0,3,410,410,2,6,0,360,30,0,0,0
9542,1,0,1,0,3,380,20,1,6,0,380,0,0,0,0
9549,1,0,1,1,1,650,60,0,0,6,580,0,1,3,1
9552,1,1,0,0,2,530,40,0,2,0,440,40,0,0,0
9574,1,0,1,0,2,310,290,1,1,5,280,30,0,0,0
9576,0,1,0,0,2,610,30,0,0,6,610,0,1,3,1
9582,0,1,0,1,1,590,60,0,0,0,490,0,2,8,1
9596,1,0,1,0,2,400,50,0,0,0,300,40,1,5,1
9603,1,0,1,0,2,780,120,0,0,1,510,90,1,2,1
9604,0,0,0,0,3,410,80,0,6,0,240,80,1,2,1
9605,1,0,1,0,1,940,310,0,4,0,280,150,0,0,0
9609,0,1,0,0,2,600,40,0,0,6,540,0,1,3,1
9612,1,1,0,0,3,740,210,0,6,0,560,210,0,0,0
9625,0,0,1,1,1,600,90,0,0,3,410,50,1,4,1
9640,0,0,1,0,2,430,30,0,3,0,430,0,1,3,1
9655,1,1,0,0,1,710,50,0,0,0,710,50,0,0,0
9661,0,1,0,0,2,670,120,0,0,0,510,120,1,12,1
9664,0,0,1,1,2,620,130,0,2,3,510,130,1,2,1
9667,0,0,1,0,2,520,70,0,0,4,430,50,1,2,1
9694,0,0,1,1,1,580,100,0,0,5,460,100,1,13,1
9695,1,0,1,1,2,560,180,0,0,3,140,60,0,0,0
9696,0,1,0,0,2,590,80,0,0,0,500,0,1,11,1
9700,1,0,1,0,3,420,140,2,6,0,420,0,0,0,0
9724,1,1,0,0,3,390,0,0,5,0,390,0,0,0,0
9730,1,0,1,1,2,640,110,0,0,5,460,90,1,8,1
9732,0,0,1,1,3,610,310,0,0,5,540,60,1,2,1
9744,1,0,1,0,2,580,40,0,2,2,580,40,0,0,0
9762,0,0,1,0,3,410,230,2,6,0,410,230,0,0,0
9774,1,1,0,0,3,450,440,1,6,0,450,440,0,0,0
9794,1,0,1,1,2,470,180,1,1,0,80,180,1,8,1
9796,1,0,1,0,1,580,50,0,0,4,520,50,0,0,0
9800,1,0,1,1,2,600,40,0,0,0,600,40,0,0,0
9802,1,0,1,1,2,630,140,0,0,5,460,50,1,6,1
9803,1,1,0,0,2,760,450,1,6,0,460,0,1,3,1
9819,1,0,1,0,1,520,60,0,0,4,420,40,0,0,0
9821,1,1,0,1,2,580,150,0,0,1,240,30,1,12,1
9832,0,1,0,0,1,720,130,0,1,0,520,130,1,12,1
9839,1,1,0,0,2,630,60,0,0,0,470,60,0,0,0
9847,0,1,0,0,3,460,120,0,6,0,450,90,0,0,0
9849,1,0,1,0,3,510,60,0,6,0,360,50,0,0,0
9852,1,0,1,0,2,570,180,0,0,4,550,60,0,0,0
9869,0,0,1,0,1,520,60,0,0,4,490,60,0,0,0
9896,1,0,1,0,2,320,320,2,6,0,290,70,0,0,0
9900,1,1,0,0,2,600,60,0,0,6,600,0,1,3,1
9935,1,1,0,0,1,350,50,0,1,0,330,50,0,0,0
9949,1,0,1,0,2,550,60,0,0,0,500,0,1,12,1
9952,0,0,1,0,3,560,80,0,0,5,450,80,1,10,1
9962,1,0,1,0,2,360,20,0,4,0,360,20,1,8,1
9967,1,0,1,1,2,740,90,0,0,1,560,90,1,2,1
9999,1,1,0,0,2,630,90,0,6,0,600,90,0,0,0
10009,0,0,1,1,3,600,370,0,0,0,450,370,0,0,0
10011,1,0,1,0,2,880,180,0,0,0,470,120,0,0,0
10022,1,1,0,0,2,540,70,0,6,0,540,70,0,0,0
10042,0,0,1,1,3,470,50,0,0,0,350,50,2,6,1
10048,1,1,0,0,3,310,310,3,6,0,290,0,1,2,1
10055,1,0,1,0,3,600,310,1,6,0,560,160,0,0,0
10058,1,0,1,1,2,550,50,1,1,5,540,0,1,3,1
10083,1,0,1,1,2,730,60,0,0,0,600,60,2,8,1
10104,1,1,0,0,2,610,40,0,0,0,520,40,0,0,0
10132,1,0,1,0,2,640,50,0,2,0,640,50,1,2,1
10134,1,1,0,1,3,550,240,1,4,0,180,90,0,0,0
10141,1,0,1,1,3,690,50,0,0,0,580,40,0,0,0
10147,1,0,1,0,1,410,90,0,0,0,330,50,1,2,1
10149,0,1,0,0,2,720,20,0,6,0,720,20,0,0,0
10159,1,0,1,1,1,550,90,0,2,3,450,90,0,0,0
10209,1,0,1,0,2,540,50,0,0,5,470,50,1,5,1
10229,1,1,0,0,3,650,320,0,6,0,590,120,0,0,0
10232,0,0,1,0,2,660,60,0,0,0,660,0,1,3,1
10255,1,0,1,1,3,550,30,1,4,0,540,30,0,0,0
10264,1,0,0,0,3,620,90,0,0,6,520,50,1,5,1
10265,1,0,1,0,2,580,50,0,0,0,460,50,0,0,0
10277,1,1,0,0,1,720,100,0,0,0,720,90,0,0,0
10310,1,0,1,0,3,370,370,1,4,0,250,30,0,0,0
10314,0,1,0,0,1,780,60,0,0,2,680,0,2,5,1
10316,0,0,1,1,1,570,90,0,0,4,420,90,1,8,1
10321,1,0,1,0,2,580,60,0,6,0,500,0,1,3,1
10322,1,0,1,0,2,480,40,0,0,0,480,0,1,3,1
10323,1,0,1,1,3,400,80,0,0,0,300,80,1,5,1
10326,0,0,1,1,2,580,40,0,1,4,540,40,0,0,0
10332,0,1,0,0,2,720,50,1,6,0,700,0,0,0,0
10336,1,0,1,0,2,610,90,0,0,6,610,90,0,0,0
10337,0,1,0,0,2,610,50,0,0,6,540,40,1,13,1
10338,0,0,1,0,3,700,90,0,6,0,570,0,1,11,1
10339,1,0,1,0,3,550,300,1,6,0,550,50,0,0,0
10342,1,1,0,0,2,750,430,1,4,0,750,0,0,0,0
10350,0,0,1,0,2,610,50,0,0,6,520,50,0,0,0
10351,1,0,1,1,2,610,150,0,0,3,580,40,0,0,0
10354,0,0,1,0,2,610,40,0,0,0,570,40,1,9,1
10355,1,1,0,0,3,620,210,0,6,0,580,60,0,0,0
10358,1,0,1,0,3,510,200,0,6,0,360,90,0,0,0
10373,1,0,1,0,3,610,50,0,0,0,600,50,0,0,0
10382,1,0,1,0,3,860,490,3,6,0,460,20,0,0,0
10410,0,0,1,0,3,760,100,0,0,0,610,20,1,7,1
10419,1,1,0,0,2,570,150,0,0,0,280,0,1,7,1
10421,1,0,1,1,2,360,90,0,0,6,300,90,1,2,1
10474,1,0,1,0,3,340,340,2,6,0,300,340,0,0,0
10495,0,1,0,0,2,400,90,1,6,0,400,90,0,0,0
10497,1,0,1,0,1,480,60,0,0,0,410,20,1,13,1
10506,0,0,1,1,2,600,90,0,0,5,460,90,1,8,1
10520,1,1,0,0,1,740,50,0,0,0,740,0,1,3,1
10525,1,0,1,1,2,380,370,1,2,0,370,0,1,3,1
10537,1,1,0,0,2,760,250,1,6,0,760,250,0,0,0
10543,1,1,0,0,2,790,80,0,0,0,730,0,1,6,1
10554,1,0,1,0,3,600,160,0,0,5,530,130,0,0,0
10560,1,0,1,0,2,620,90,0,0,3,580,40,0,0,0
10574,1,1,0,0,1,630,60,0,4,2,590,60,0,0,0
10582,1,0,1,0,1,370,200,1,6,0,370,120,0,0,0
10593,1,0,1,0,3,490,60,0,0,1,390,40,1,6,1
10595,1,1,0,0,3,670,150,0,6,0,560,90,1,2,1
10611,1,1,0,0,2,620,70,0,0,6,540,50,0,0,0
10612,1,0,1,0,2,770,340,0,0,5,510,340,0,0,0
10614,1,0,1,0,3,820,650,1,4,0,260,150,1,2,1
10621,1,0,1,1,3,770,60,0,0,6,740,60,0,0,0
10637,1,0,1,1,2,720,60,0,3,0,720,50,0,0,0
10639,1,0,1,0,3,710,90,0,1,0,580,60,0,0,0
10646,1,0,1,0,2,480,50,0,0,0,350,40,1,4,1
10667,1,0,1,0,2,460,460,1,6,0,290,0,0,0,0
10675,0,1,0,0,2,460,40,0,0,0,370,40,0,0,0
10683,1,1,0,0,1,600,50,0,0,5,510,50,0,0,0
10687,1,1,0,0,2,530,400,1,5,0,530,0,1,3,1
10688,1,1,0,0,2,370,0,0,6,0,370,0,0,0,0
10696,0,0,1,0,3,440,50,0,0,0,340,40,1,2,1
10703,1,0,1,1,3,590,90,0,0,3,480,60,1,2,1
10707,0,1,0,0,2,710,160,0,0,0,530,160,1,6,1
10713,0,0,1,1,2,580,70,0,2,0,560,40,1,2,1
10715,0,1,0,0,1,580,60,0,5,0,580,60,1,6,1
10718,1,0,1,0,3,610,0,0,5,0,610,0,0,0,0
10727,1,1,0,0,2,490,60,0,0,0,420,60,0,0,0
10734,1,1,0,0,2,610,250,2,6,0,610,250,0,0,0
10738,1,0,1,0,2,510,180,0,2,0,390,90,0,0,0
10750,0,1,0,0,2,580,50,0,3,3,510,50,0,0,0
10755,1,1,0,0,2,450,50,0,0,0,350,40,0,0,0
10756,0,0,1,1,2,560,140,0,0,0,420,140,1,6,1
10772,1,0,1,1,3,340,50,0,1,0,320,0,1,3,1
10785,1,1,0,0,3,800,570,3,6,0,200,90,0,0,0
10794,1,0,1,0,2,610,100,0,0,6,500,100,1,2,1
10804,1,0,1,0,3,570,60,0,6,0,350,40,0,0,0
10805,1,0,1,0,3,760,310,0,6,0,450,310,0,0,0
10811,1,1,0,0,2,650,320,2,6,0,650,0,0,0,0
10823,1,0,1,1,1,420,140,1,1,0,360,40,0,0,0
10834,1,1,0,0,2,570,280,2,6,0,570,150,1,2,1
10836,1,0,1,0,2,610,60,0,0,0,510,60,0,0,0
10846,0,0,1,0,3,540,170,2,6,0,540,0,1,2,1
10865,1,0,1,0,3,540,30,1,4,1,540,30,0,0,0
10871,1,1,0,0,2,500,220,0,6,0,230,220,0,0,0
