,NoDefaultNextMonth,Married,Single,Age,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments
6199,1,0,1,0,1,1580,480,0,0,1,1580,120,0,0,0
6202,1,1,0,0,2,1350,1030,3,5,0,1350,0,0,0,0
6210,1,1,0,0,2,1500,110,0,0,6,1360,60,1,12,1
6211,1,1,0,0,2,1420,70,0,0,3,1420,70,0,0,0
6231,1,0,1,0,3,1820,310,0,6,0,1770,60,0,0,0
6232,1,0,1,0,2,1340,50,0,0,0,1260,50,1,6,1
6249,1,1,0,0,2,1220,110,0,0,6,1060,110,1,6,1
6255,0,0,1,0,2,1640,110,0,0,0,1530,110,1,8,1
6258,1,0,1,0,3,1720,310,0,6,0,1380,80,0,0,0
6277,0,0,1,0,3,1790,70,0,0,0,1790,40,2,5,1
6283,1,1,0,0,1,1180,0,0,5,0,1180,0,0,0,0
6290,1,0,1,1,2,1180,50,0,0,0,1180,50,0,0,0
6297,1,0,1,0,2,890,310,0,6,0,770,310,0,0,0
6309,1,1,0,0,2,1890,460,0,4,0,1890,460,0,0,0
6323,1,0,1,0,2,1780,90,0,0,0,1780,90,0,0,0
6331,0,0,1,1,2,1380,90,0,0,3,1320,90,1,2,1
6369,1,1,0,0,2,1510,70,0,3,0,1500,70,0,0,0
6393,1,0,1,0,2,1280,30,1,5,0,1280,0,0,0,0
6400,1,0,1,1,2,1470,60,0,0,3,1470,60,0,0,0
6403,0,0,1,0,1,1630,110,0,0,0,1630,60,1,2,1
6404,1,0,1,1,2,1440,120,0,1,0,1210,40,0,0,0
6415,1,1,0,0,2,1610,60,0,0,0,1610,60,0,0,0
6436,1,0,1,0,2,1540,60,0,0,3,1520,60,0,0,0
6449,0,0,1,1,1,1490,60,0,0,4,1430,60,0,0,0
6453,1,1,0,1,2,1800,130,0,0,1,1800,60,1,4,1
6455,1,0,1,0,3,1780,80,0,0,0,1630,80,1,11,1
6485,1,0,1,0,1,1460,80,0,0,3,1410,80,1,4,1
6515,0,1,0,0,2,1490,120,0,0,2,1470,90,0,0,0
6521,0,0,1,1,1,1870,80,0,0,3,1850,80,0,0,0
6523,1,1,0,0,2,3040,140,0,0,1,1410,50,0,0,0
6527,1,1,0,0,2,1310,140,0,0,0,1280,0,1,11,1
6528,0,0,1,1,0,1340,150,0,0,0,1230,60,0,0,0
6534,1,1,0,0,3,1860,270,0,2,0,1560,150,0,0,0
6546,1,0,1,0,2,1500,170,0,0,6,1250,60,1,2,1
6550,0,0,1,1,2,1620,580,1,2,2,1620,0,1,6,1
6551,0,0,1,0,2,1310,310,0,6,0,600,90,0,0,0
6559,0,1,0,0,2,1750,90,0,4,0,1750,80,0,0,0
6560,1,0,0,0,2,1500,60,0,0,0,1430,60,0,0,0
6564,1,0,1,0,2,1800,140,0,0,6,1630,80,1,2,1
6579,0,0,1,0,2,1550,50,0,0,2,1550,50,1,6,1
6593,1,0,1,0,2,1510,60,0,0,4,1470,60,0,0,0
6598,1,0,1,0,3,1460,60,0,6,0,1460,60,0,0,0
6599,1,0,1,0,2,1640,310,0,0,0,1630,60,0,0,0
6605,1,1,0,0,3,1510,80,0,0,0,1340,80,0,0,0
6611,1,0,1,0,3,1290,310,0,0,0,1110,70,0,0,0
6617,1,0,1,0,2,1480,310,0,1,0,860,90,2,4,1
6627,1,1,0,0,2,1850,130,0,0,6,1850,30,1,20,1
6632,1,0,1,0,2,1570,180,0,0,0,1320,60,1,2,1
6636,0,1,0,0,1,1900,150,0,0,0,1760,0,1,12,1
6637,1,1,0,0,2,1550,70,0,6,0,1550,70,0,0,0
6644,1,0,1,0,2,1510,70,0,0,3,1440,70,0,0,0
6650,1,1,0,0,2,2590,70,0,0,4,1450,70,0,0,0
6653,0,0,1,0,2,1430,60,0,0,0,1430,50,0,0,0
6661,1,1,0,0,3,1410,350,3,4,0,1310,310,0,0,0
6665,1,1,0,0,2,1240,180,3,5,0,1240,30,1,3,1
6666,0,1,0,0,3,1520,930,0,0,4,1390,0,2,5,1
6667,1,0,1,0,2,1220,100,0,0,0,1220,0,1,11,1
6668,1,1,0,0,1,1960,90,0,0,3,1290,90,0,0,0
6691,1,0,1,0,1,1540,80,0,0,0,1440,80,0,0,0
6696,1,1,0,0,2,1850,310,1,4,0,1850,150,1,2,1
6698,1,1,0,0,1,1580,110,2,5,0,1580,30,0,0,0
6705,1,0,1,0,2,1840,60,0,0,0,1840,60,0,0,0
6728,1,0,1,0,1,1830,90,0,0,1,1830,90,0,0,0
6731,1,1,0,0,3,1630,190,1,3,0,1630,100,0,0,0
6741,1,0,1,0,2,1160,270,0,0,5,890,270,0,0,0
6743,1,1,0,0,2,1430,50,0,0,2,1430,50,0,0,0
6745,1,0,1,0,2,1460,90,0,6,0,1240,90,0,0,0
6746,1,0,1,0,3,1360,60,0,2,2,1340,60,0,0,0
6760,1,0,1,0,2,1570,920,1,2,0,1550,60,0,0,0
6769,1,1,0,0,3,1390,340,0,0,0,1390,40,0,0,0
6772,1,0,1,0,1,1510,60,0,1,0,1400,60,0,0,0
6787,1,0,1,0,3,1420,80,0,2,0,1230,60,0,0,0
6789,1,1,0,0,2,1410,40,0,3,1,1410,40,0,0,0
6792,1,1,0,0,2,1160,50,0,0,6,1160,0,1,4,1
6814,1,0,1,0,2,1910,80,0,0,0,1860,80,0,0,0
6819,1,1,0,0,3,1320,60,0,0,0,1140,60,0,0,0
6827,0,0,1,1,3,1420,160,0,0,0,1140,160,1,13,1
6831,1,1,0,0,1,1410,60,0,0,0,1300,50,0,0,0
6832,1,0,1,0,3,1570,110,0,0,0,1540,70,1,2,1
6836,1,0,1,0,2,1810,90,0,0,3,1810,90,0,0,0
6843,0,0,1,0,2,1490,50,1,2,2,1490,50,0,0,0
6863,1,0,0,0,1,1710,640,1,1,3,1620,110,1,4,1
6867,1,0,1,0,2,1470,60,0,0,2,1450,60,0,0,0
6870,1,0,1,0,3,1590,70,0,3,3,1590,0,1,3,1
6872,1,0,1,0,2,1640,150,3,5,0,1640,60,0,0,0
6877,1,0,1,0,3,1590,180,0,4,0,1590,180,0,0,0
6887,1,0,1,0,2,1550,80,0,0,3,1500,80,0,0,0
6890,1,0,1,0,3,1490,150,0,0,0,1490,150,0,0,0
6891,1,0,1,0,3,1690,240,0,0,0,1470,60,0,0,0
6894,0,1,0,0,3,1570,70,0,0,4,1430,60,1,12,1
6905,0,0,1,0,2,1540,180,0,0,1,1540,0,1,5,1
6913,1,1,0,0,2,1830,130,0,0,1,1830,60,0,0,0
6919,1,1,0,0,1,1220,150,0,0,0,1180,80,0,0,0
6924,1,0,0,0,2,1390,50,0,3,1,1390,40,1,2,1
6926,0,0,1,1,2,2030,170,0,0,6,1840,170,2,8,1
6933,1,0,0,0,1,1550,60,0,0,2,1550,50,0,0,0
6947,1,1,0,0,1,1880,90,0,1,0,1740,80,0,0,0
6950,1,0,1,0,1,1490,120,0,0,6,1280,50,1,6,1
6960,1,0,0,0,2,1510,90,0,0,3,1480,90,0,0,0
6964,1,1,0,0,3,1710,400,2,6,0,1710,0,0,0,0
6965,1,0,1,1,1,1510,50,0,0,2,1510,50,0,0,0
6967,1,0,1,0,2,1730,310,0,0,0,1310,60,0,0,0
6973,1,0,1,1,2,1650,70,0,0,6,1650,70,1,11,1
6980,1,1,0,0,2,1540,60,0,0,0,1360,60,0,0,0
6985,1,1,0,0,3,1550,180,0,0,3,1550,60,0,0,0
6987,1,0,1,0,2,1830,150,0,0,1,1830,50,1,2,1
6988,0,1,0,0,1,1470,70,0,0,3,1470,0,1,3,1
6989,1,0,1,0,2,1870,220,0,0,0,1610,0,1,11,1
6996,1,0,1,0,2,1170,150,0,2,0,1170,90,1,2,1
6999,0,1,0,0,1,1450,80,0,0,2,1450,60,1,2,1
7002,1,1,0,0,1,1590,130,0,0,0,1480,60,1,12,1
7007,1,1,0,0,2,1250,50,0,6,0,1160,50,0,0,0
7013,1,1,0,0,2,1140,50,0,0,0,1140,50,0,0,0
7018,1,0,1,0,2,1330,120,0,1,0,1320,120,0,0,0
7020,1,1,0,0,1,1720,240,0,0,0,1690,240,0,0,0
7022,0,1,0,0,2,1990,150,0,0,0,1820,90,1,13,1
7023,1,1,0,0,2,1660,460,0,5,0,1530,150,1,2,1
7030,1,1,0,0,2,1240,60,0,0,0,1170,60,0,0,0
7032,1,1,0,0,2,1610,210,0,0,2,1610,90,0,0,0
7034,1,1,0,0,2,1540,80,0,0,3,1470,70,0,0,0
7043,1,0,1,1,3,1440,220,0,0,6,1300,60,1,2,1
7054,1,0,1,1,3,1530,60,0,0,3,1530,60,0,0,0
7056,0,0,1,0,3,1570,130,0,0,0,1470,50,1,10,1
7059,1,0,0,0,2,1220,90,0,0,0,1220,0,1,4,1
7064,0,0,1,1,2,1480,80,0,0,3,1440,70,1,2,1
7075,1,0,0,0,1,1100,370,0,0,0,950,370,0,0,0
7102,1,0,1,0,1,1320,160,1,3,2,1270,120,0,0,0
7103,1,1,0,0,0,1440,300,0,6,0,1440,90,0,0,0
7105,1,0,1,0,1,1490,40,0,0,2,1480,40,0,0,0
7114,1,1,0,0,3,1340,340,0,6,0,670,60,0,0,0
7134,0,0,1,0,3,1320,180,0,0,0,1160,60,1,15,1
7137,0,1,0,0,3,1620,90,0,0,0,1440,90,1,12,1
7138,1,0,1,1,2,1680,70,0,0,3,1680,70,0,0,0
7142,1,1,0,0,1,1480,60,0,0,3,1480,60,0,0,0
7156,1,0,1,0,2,2560,100,0,0,3,1500,80,0,0,0
7172,1,1,0,0,1,1190,60,0,2,0,1130,60,0,0,0
7178,1,1,0,0,1,1220,160,0,0,0,990,160,2,4,1
7182,0,1,0,0,2,1850,110,0,0,6,1850,110,1,2,1
7189,1,0,1,0,3,1840,110,0,0,0,1620,80,0,0,0
7197,1,1,0,0,1,1310,140,0,0,0,1210,50,0,0,0
7203,1,1,0,0,2,1540,70,0,0,3,1460,60,0,0,0
7223,1,0,1,0,3,1200,550,0,0,3,1200,40,1,3,1
7226,1,1,0,0,3,1990,90,0,0,0,1780,90,0,0,0
7228,0,0,1,0,3,1640,60,0,0,0,1490,60,0,0,0
7241,1,0,1,1,3,1490,60,0,0,1,1490,60,0,0,0
7253,1,0,1,0,1,1590,140,0,0,3,1480,140,1,8,1
7257,0,0,1,1,2,1840,230,0,1,3,1780,90,0,0,0
7263,1,0,1,0,3,1770,70,0,0,0,1680,0,1,3,1
7270,0,0,1,0,3,1300,110,0,0,0,1130,110,1,12,1
7283,0,1,0,0,1,1230,140,0,0,1,1050,50,1,7,1
7325,1,0,1,0,2,1790,120,0,0,0,1550,80,0,0,0
7341,1,1,0,0,2,1550,170,0,0,3,1520,60,0,0,0
7348,1,1,0,0,2,1430,60,0,1,5,1430,60,0,0,0
7374,0,0,1,0,2,1650,130,0,0,0,1650,130,1,2,1
7375,1,1,0,0,2,1680,210,0,0,0,1680,60,2,4,1
7379,1,0,1,0,2,1760,60,0,0,5,1760,60,0,0,0
7381,0,1,0,0,2,1560,80,0,0,0,1520,60,0,0,0
7383,1,1,0,0,2,1880,70,0,0,3,1880,0,1,4,1
7386,0,1,0,0,2,1530,150,0,0,0,1310,0,1,3,1
7387,1,0,1,0,1,1500,180,0,0,3,1400,180,0,0,0
7427,0,0,1,0,3,1760,200,0,1,0,1610,200,1,6,1
7449,1,0,1,0,1,1330,60,0,0,0,1180,50,0,0,0
7471,1,1,0,0,1,1740,150,0,0,3,1720,150,0,0,0
7479,1,0,1,0,2,1540,70,0,0,3,1480,60,0,0,0
7486,1,1,0,0,3,1580,30,0,4,0,1580,30,0,0,0
7491,1,1,0,0,2,1720,90,0,0,5,730,60,0,0,0
7508,1,0,1,0,1,1670,80,0,1,2,1620,70,0,0,0
7531,0,0,1,0,3,1670,150,0,0,0,1530,0,1,12,1
7535,0,0,1,0,2,1830,150,0,0,0,1620,150,1,12,1
7539,1,1,0,0,2,1360,90,1,6,0,1360,30,0,0,0
7544,1,0,1,1,3,1500,80,0,0,3,1500,80,0,0,0
7557,0,0,1,0,2,1460,110,0,0,2,1460,60,0,0,0
7570,1,1,0,0,1,1550,90,0,0,3,1550,60,0,0,0
7578,1,1,0,0,2,1630,60,0,0,0,1590,60,0,0,0
7589,1,0,1,0,3,1550,310,0,0,6,1510,60,1,2,1
7590,1,0,1,1,2,1990,130,0,0,6,1740,80,0,0,0
7616,0,1,0,0,1,1680,90,0,0,3,1680,90,1,2,1
7619,1,0,1,1,1,1440,610,1,1,2,1440,50,0,0,0
7633,0,0,1,0,2,1570,420,0,2,2,1570,40,0,0,0
7634,1,1,0,0,2,1860,70,0,0,3,1850,70,0,0,0
7643,1,0,1,1,2,1490,80,0,0,6,1390,60,1,2,1
7645,0,0,1,0,2,1140,50,0,0,0,1140,50,0,0,0
7655,1,0,1,0,3,1290,60,0,5,0,1290,60,0,0,0
7658,1,0,1,0,2,1870,220,0,0,0,1660,0,2,7,1
7661,0,0,1,0,2,1520,70,0,0,3,1480,70,0,0,0
7676,1,1,0,0,0,1230,100,0,1,5,1160,100,0,0,0
7678,1,0,1,0,2,1320,90,0,0,0,1320,80,0,0,0
7705,1,0,1,0,3,1140,50,0,0,0,1140,0,1,4,1
7711,1,0,1,1,3,1480,50,0,0,3,1440,40,1,3,1
7717,1,1,0,0,3,1540,310,0,0,6,1540,210,0,0,0
7728,1,1,0,0,3,2080,320,0,1,0,1450,170,0,0,0
7738,0,0,1,1,2,1390,210,0,0,0,1390,60,1,2,1
7741,0,0,1,1,2,1510,500,2,1,3,1510,150,0,0,0
7744,1,0,1,1,3,1540,80,0,0,2,1540,80,0,0,0
7768,0,1,0,0,2,1780,140,0,0,2,1470,30,2,7,1
7778,1,1,0,0,3,1490,70,0,3,0,1340,50,0,0,0
7780,0,1,0,0,2,1400,120,0,0,0,1400,120,0,0,0
7781,1,0,1,0,2,1430,50,0,0,0,1340,50,0,0,0
7786,0,0,1,0,2,1420,110,0,0,0,1280,60,1,6,1
7787,1,0,1,0,1,1240,310,1,1,1,1050,60,0,0,0
7789,1,0,1,0,2,1420,170,0,6,0,1420,50,0,0,0
7793,1,0,1,0,2,1590,90,0,0,0,1430,90,0,0,0
7798,1,1,0,0,2,1210,90,0,0,6,1150,60,1,2,1
7808,1,0,1,0,1,1470,60,0,0,2,1460,60,0,0,0
7819,1,0,1,0,2,1640,70,0,0,4,1510,60,0,0,0
7832,1,0,1,0,2,1470,120,0,0,0,1340,50,0,0,0
7833,1,0,1,0,2,1690,50,0,4,0,1690,50,0,0,0
7849,1,1,0,0,2,1390,90,0,0,0,1390,90,0,0,0
7852,0,0,1,0,3,1480,80,0,0,3,1480,80,1,2,1
7865,1,0,1,0,2,1160,50,0,0,0,1160,40,1,2,1
7867,1,0,1,0,2,2050,100,1,3,3,1760,100,0,0,0
7901,0,1,0,0,2,1780,110,0,0,5,1720,90,1,12,1
7904,1,1,0,0,3,2060,180,0,0,0,1800,180,0,0,0
7906,1,0,1,1,2,1770,50,0,0,1,1770,50,0,0,0
7909,1,0,1,0,1,1460,110,0,0,3,1460,60,0,0,0
7917,1,0,1,0,1,1830,120,0,0,3,1760,120,0,0,0
7918,1,0,1,0,3,1900,110,0,0,0,1560,110,0,0,0
7922,0,0,1,0,3,1860,130,0,0,6,1860,70,1,6,1
7955,1,0,0,0,1,1520,50,0,4,2,1520,50,1,2,1
7962,1,1,0,0,2,1390,70,0,0,1,1390,60,0,0,0
7965,0,1,0,0,2,1620,690,0,4,0,1620,90,0,0,0
7981,1,1,0,0,3,1700,150,0,0,0,1610,150,1,2,1
7986,1,1,0,0,3,1510,70,0,0,2,1490,70,0,0,0
7990,1,0,1,0,1,3020,100,0,0,3,1490,60,0,0,0
8001,1,1,0,0,2,1270,60,0,0,0,1270,60,0,0,0
8015,0,0,1,0,3,1330,90,0,0,0,1170,90,1,8,1
8030,1,1,0,0,1,1270,50,0,0,2,1260,50,0,0,0
8032,0,0,1,0,3,1640,160,0,0,6,1640,0,1,8,1
8041,0,1,0,0,3,1320,90,0,0,0,1180,70,2,8,1
8048,0,0,1,0,2,1350,120,0,0,0,1060,110,1,14,1
8061,1,0,1,1,2,1570,80,0,0,3,1570,80,0,0,0
8067,1,0,1,0,2,1490,50,0,0,1,1490,50,1,4,1
8074,1,0,1,0,2,1280,150,0,0,0,1090,60,1,2,1
8077,1,0,1,0,3,1080,460,0,6,0,770,310,0,0,0
8099,0,0,1,0,2,1560,160,0,0,6,1550,70,0,0,0
8101,1,0,1,0,2,1540,60,0,0,6,1450,60,0,0,0
8110,1,1,0,1,1,1490,120,0,0,6,1230,120,1,12,1
8112,1,0,1,0,2,1240,180,0,0,2,1230,180,1,2,1
8115,1,0,1,0,3,1490,310,0,0,6,1420,60,0,0,0
8134,0,1,0,0,1,1550,70,0,0,3,1520,70,1,8,1
8139,0,1,0,0,2,1600,180,0,0,6,1560,70,2,7,1
8163,0,1,0,0,2,1450,80,0,0,2,1450,80,1,2,1
8174,0,0,1,1,2,1590,40,0,0,3,1590,0,1,4,1
8178,0,0,1,0,2,1340,60,0,0,5,1210,60,1,12,1
8194,1,0,1,0,2,1520,80,0,0,3,1470,80,0,0,0
8198,1,0,1,0,3,1390,110,0,0,0,1190,60,1,4,1
8200,1,0,1,1,2,1550,140,0,0,6,1420,140,1,4,1
8207,1,1,0,0,1,1340,70,0,0,6,1310,50,0,0,0
8218,1,0,1,0,2,1830,50,0,0,6,980,50,0,0,0
8240,1,1,0,0,2,1300,150,0,0,0,1300,0,1,3,1
8255,1,0,1,0,2,1530,130,0,0,0,1460,100,1,2,1
8270,1,1,0,0,3,1400,210,0,6,0,660,150,0,0,0
8273,1,0,1,0,3,1460,110,0,0,0,1460,60,1,2,1
8274,1,1,0,0,3,1900,50,0,0,3,1900,0,1,3,1
8278,1,1,0,0,2,1590,150,0,0,0,1340,150,1,8,1
8284,1,1,0,0,2,1430,330,1,3,3,1360,70,0,0,0
8291,1,0,1,0,2,1480,40,0,0,1,1480,40,0,0,0
8293,0,0,1,1,1,1500,110,0,0,6,1290,110,1,12,1
8303,1,1,0,1,2,1350,640,0,0,0,1330,80,0,0,0
8315,1,0,1,0,3,1410,60,0,0,1,1410,60,0,0,0
8317,1,1,0,0,3,1810,80,0,0,2,1770,80,0,0,0
8318,1,1,0,0,2,1790,310,0,1,1,1790,150,0,0,0
8319,0,1,0,0,2,1430,500,1,1,2,1410,70,0,0,0
8321,1,0,1,0,2,1870,180,0,1,3,1850,80,0,0,0
8325,1,0,1,0,3,1450,40,0,5,0,1450,40,0,0,0
8334,1,1,0,0,2,1500,70,0,4,0,1480,70,0,0,0
8335,1,0,1,0,2,1740,60,0,0,0,1740,0,1,3,1
8340,0,0,1,0,2,1890,150,0,0,0,1570,100,2,6,1
8343,1,0,1,0,2,1320,90,0,0,3,1150,60,0,0,0
8368,0,0,1,0,2,1480,70,0,0,3,1480,70,1,2,1
8370,0,0,1,0,2,1230,80,0,0,0,1090,0,1,5,1
8386,1,0,1,0,2,1670,110,0,0,2,1650,80,0,0,0
8400,1,0,1,0,2,1840,130,0,0,0,1540,90,2,6,1
8408,0,1,0,0,1,1540,80,0,0,3,1540,80,0,0,0
8419,0,1,0,0,2,1550,140,0,0,0,1370,90,1,2,1
8445,1,1,0,0,2,1540,90,0,4,2,1480,90,0,0,0
8446,0,0,1,0,3,1520,600,0,4,0,1510,60,1,5,1
8451,1,0,1,0,2,1480,640,1,3,2,1310,310,0,0,0
8459,0,0,1,1,3,1500,70,0,1,3,1500,70,0,0,0
8460,1,1,0,0,1,1670,530,3,5,0,1670,360,0,0,0
8461,1,0,1,0,2,1510,120,0,0,0,1340,70,1,2,1
8465,1,0,1,0,2,1500,60,0,0,0,1470,60,0,0,0
8468,0,1,0,0,2,1550,100,0,0,3,1550,0,1,8,1
8473,1,0,1,0,3,1390,150,0,6,0,1390,0,1,3,1
8476,1,0,1,0,2,1510,610,3,3,3,1490,60,0,0,0
8497,1,0,1,0,2,1500,80,0,0,2,1470,80,0,0,0
8502,1,0,1,1,2,1580,90,0,0,3,1560,90,1,6,1
8515,1,0,1,0,3,1640,180,0,6,0,1640,90,0,0,0
8520,0,1,0,0,2,1380,100,0,0,0,1240,60,1,12,1
8528,1,1,0,0,1,1440,170,0,0,0,1400,150,0,0,0
8543,1,1,0,0,1,1200,690,0,0,6,1040,60,0,0,0
8545,0,0,1,1,2,1480,60,0,0,1,1480,60,1,2,1
8561,1,1,0,0,3,1410,180,0,0,0,1200,90,1,2,1
8570,1,0,1,0,3,1510,60,0,0,1,1510,60,0,0,0
8577,1,1,0,0,2,1510,120,0,0,0,1470,60,2,4,1
8579,1,1,0,0,2,1780,50,0,0,6,890,50,0,0,0
8586,1,1,0,0,3,1940,90,0,0,0,1680,90,0,0,0
8587,1,0,0,0,2,1470,360,0,0,2,1470,60,0,0,0
8592,1,0,1,0,2,1560,50,0,0,2,1560,40,1,2,1
8598,0,0,1,1,2,1510,150,0,0,3,1510,0,1,3,1
8604,1,0,1,0,2,1730,90,0,0,1,1730,90,0,0,0
8621,1,1,0,0,1,1560,80,0,0,3,1560,60,0,0,0
8622,1,0,1,0,1,1550,60,0,0,3,1530,60,0,0,0
8629,1,0,1,0,3,1420,460,1,3,0,1420,460,0,0,0
8639,1,1,0,0,2,1510,90,0,0,3,1430,90,0,0,0
8671,1,0,1,0,3,1190,920,2,6,0,1190,10,0,0,0
8672,1,0,1,1,3,1490,180,0,0,1,1490,60,0,0,0
8675,1,0,1,0,3,1300,180,0,6,0,1300,150,0,0,0
8680,1,1,0,0,1,1210,50,0,0,0,1200,50,0,0,0
8682,0,0,1,1,2,1490,110,0,0,2,1470,50,1,6,1
8687,1,1,0,0,1,1210,120,0,2,0,1200,60,0,0,0
8688,1,0,1,1,2,1180,180,0,0,0,1060,180,0,0,0
8692,1,1,0,0,2,1550,70,0,0,6,1550,70,0,0,0
8707,0,0,1,0,2,1320,120,0,0,0,1300,50,1,2,1
8715,1,0,1,0,3,1060,910,1,6,0,1060,60,0,0,0
8718,1,1,0,0,2,1530,60,0,4,2,1530,40,0,0,0
8735,1,0,1,0,3,1310,90,0,0,0,1220,60,1,5,1
8736,0,0,1,0,2,1400,60,0,0,0,1400,60,0,0,0
8737,1,1,0,0,3,1220,60,0,0,0,1220,60,0,0,0
8740,1,0,1,0,3,1590,120,0,0,0,1370,60,0,0,0
8746,1,0,1,0,3,1610,190,0,0,0,1300,150,0,0,0
8753,1,0,1,0,2,1430,90,0,0,0,1210,80,0,0,0
8768,0,0,1,0,2,1500,80,0,3,3,1470,80,1,2,1
8773,0,1,0,1,1,1510,60,0,0,2,1480,60,0,0,0
8774,1,0,1,0,3,1250,140,0,0,0,1200,60,1,2,1
8780,1,0,1,0,3,1840,90,0,0,0,1640,90,1,2,1
8786,1,1,0,0,3,1570,70,0,6,0,1520,70,0,0,0
8791,1,1,0,0,3,1460,920,1,1,2,1440,50,0,0,0
8792,1,1,0,0,3,1550,60,0,0,3,1540,60,0,0,0
8796,0,0,1,0,3,1570,90,0,5,0,1570,60,0,0,0
8797,0,1,0,0,2,1490,110,0,0,0,1350,60,1,12,1
8815,0,0,1,1,2,1740,110,0,0,5,700,110,1,2,1
8818,1,1,0,0,3,1720,640,0,5,0,1720,270,0,0,0
8830,1,1,0,0,2,1310,70,2,4,2,1310,70,1,2,1
8853,1,0,1,0,2,1550,60,0,0,6,1520,60,0,0,0
8854,1,0,1,0,2,1460,60,0,0,2,1460,60,0,0,0
8856,0,1,0,0,1,1240,110,0,0,0,1120,110,1,15,1
8860,1,0,1,0,2,1510,120,0,0,0,1420,120,1,2,1
8861,1,0,1,0,3,1630,210,0,4,0,1630,210,0,0,0
8864,0,1,0,0,3,1250,150,0,0,0,1090,50,1,5,1
8872,1,0,1,0,2,1580,160,0,6,0,1580,160,0,0,0
8886,0,0,0,0,1,1310,80,0,0,0,1190,60,1,5,1
8898,0,1,0,0,2,1520,40,0,0,3,1520,0,1,4,1
8905,1,0,1,0,2,1470,180,0,0,6,1310,180,1,15,1
8907,1,0,1,0,2,1630,150,0,0,3,1630,60,0,0,0
8911,1,0,1,1,3,1480,60,0,0,1,1480,60,0,0,0
8914,1,0,1,0,2,1630,150,0,6,0,1630,60,0,0,0
8922,1,0,1,0,3,1680,110,0,6,0,1620,110,0,0,0
8936,1,0,1,0,1,1570,190,0,0,0,1180,130,2,4,1
8953,0,0,1,0,1,1790,220,0,0,0,1670,0,1,12,1
8955,1,0,1,0,2,1510,610,0,0,3,1380,70,0,0,0
8964,1,1,0,0,3,1380,60,0,0,1,1380,60,0,0,0
8985,1,0,1,0,2,1320,60,0,0,0,1320,60,0,0,0
8993,1,0,1,0,1,1520,70,0,0,3,1470,70,0,0,0
8994,1,0,1,0,3,1550,250,0,0,6,1400,180,1,6,1
9000,1,0,1,0,1,1480,70,0,4,2,1460,70,0,0,0
9015,1,1,0,0,1,1500,150,0,0,0,1280,150,0,0,0
9020,1,1,0,0,2,1290,70,0,0,0,1150,60,0,0,0
9024,1,1,0,0,3,1380,200,0,0,0,1150,50,0,0,0
9037,1,1,0,0,2,1230,50,0,0,0,1120,50,1,3,1
9049,1,1,0,0,2,1200,50,0,6,0,1200,50,0,0,0
9062,0,0,1,0,3,1520,120,0,0,0,1350,0,1,12,1
9064,1,0,1,0,2,1930,150,0,0,0,1680,80,0,0,0
9065,1,0,1,1,2,1660,80,0,0,0,1520,60,0,0,0
9069,0,0,1,0,3,1810,90,0,0,3,1760,90,0,0,0
9070,1,0,1,0,3,1550,120,0,0,6,1360,80,1,2,1
9079,1,0,1,0,2,1730,310,0,0,6,1480,0,1,31,1
9084,0,0,1,0,3,1530,60,0,0,6,1400,60,1,12,1
9086,1,1,0,0,2,1540,80,0,0,6,1450,60,0,0,0
9088,1,0,0,0,1,1400,100,1,4,1,1400,70,0,0,0
9098,0,1,0,0,3,1440,90,0,0,0,1280,90,1,12,1
9101,1,0,1,0,2,1530,590,0,0,3,1490,70,0,0,0
9117,1,0,1,0,3,1240,90,0,6,0,1240,50,0,0,0
9119,1,0,1,0,2,1530,920,2,2,1,1530,0,1,2,1
9121,1,0,1,0,2,1410,90,0,0,0,1200,90,0,0,0
9123,0,1,0,0,2,1680,90,0,0,0,1550,0,1,4,1
9126,1,1,0,0,2,1940,240,0,1,0,1670,60,0,0,0
9129,1,0,1,1,2,1510,310,0,0,0,1050,310,0,0,0
9130,0,1,0,1,2,1550,60,0,3,2,1550,60,1,2,1
9136,1,0,1,0,3,1240,330,0,6,0,760,330,1,2,1
9142,0,1,0,0,2,1560,90,0,0,0,1420,60,1,11,1
9156,1,1,0,0,2,1480,160,0,3,0,1410,70,0,0,0
9177,1,1,0,0,2,1730,60,0,3,0,1730,60,0,0,0
9182,1,0,1,1,3,1280,50,0,0,1,1280,40,0,0,0
9184,0,1,0,0,1,1540,70,0,0,1,1540,60,0,0,0
9201,1,0,1,0,2,1840,310,0,0,6,1790,80,0,0,0
9203,1,0,1,0,1,1570,290,0,3,3,1490,70,0,0,0
9254,1,0,1,0,3,2070,310,0,0,4,1600,150,0,0,0
9261,1,0,1,0,3,1700,120,0,2,0,1700,70,0,0,0
9266,1,1,0,0,3,1180,90,1,6,0,1180,60,0,0,0
9271,0,0,1,0,3,1900,140,0,0,6,1850,100,1,12,1
9272,0,1,0,0,2,1500,60,0,0,0,1360,60,1,12,1
9273,1,0,1,0,2,1010,250,0,6,0,750,210,0,0,0
9285,1,0,1,0,2,1430,130,0,0,1,1430,60,0,0,0
9286,0,1,0,0,3,1550,120,0,0,0,1410,60,1,12,1
