,NoDefaultNextMonth,Married,Single,Age,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments
5751,1,1,0,0,1,220,220,3,6,0,10,50,0,0,0
5768,1,0,0,0,3,150,150,3,6,0,20,150,0,0,0
5769,1,1,0,0,2,80,0,0,6,0,80,0,1,4,1
5772,1,0,1,1,3,30,230,3,6,0,0,0,0,0,0
5780,1,0,1,0,1,50,30,1,6,0,50,10,0,0,0
5782,1,1,0,0,3,10,10,0,6,0,10,10,0,0,0
5786,0,1,0,0,3,80,0,0,6,0,80,0,1,8,1
5789,1,0,1,0,3,110,110,1,6,0,0,0,0,0,0
5790,1,0,1,0,2,20,10,1,6,0,20,0,0,0,0
5796,1,0,1,0,3,60,60,2,6,0,60,0,0,0,0
5800,0,1,0,0,3,250,310,3,6,0,0,0,1,1,1
5810,1,1,0,0,2,90,90,3,6,0,70,50,0,0,0
5813,1,1,0,0,3,120,120,2,6,0,40,0,0,0,0
5839,1,0,1,0,3,30,30,1,6,0,0,0,0,0,0
5842,1,0,1,1,2,50,50,1,6,0,50,40,0,0,0
5843,1,0,1,0,2,50,950,2,6,0,30,50,0,0,0
5854,1,1,0,0,1,50,0,0,6,0,50,0,0,0,0
5860,1,0,1,0,2,270,150,3,6,0,70,10,0,0,0
5864,0,1,0,0,1,20,40,2,6,0,20,40,1,2,1
5865,1,0,1,0,3,290,290,3,6,0,40,170,0,0,0
5868,1,0,1,0,2,10,20,1,6,0,10,20,0,0,0
5873,1,0,1,0,3,220,220,2,5,0,10,30,0,0,0
5882,1,1,0,0,1,40,20,0,6,0,40,20,0,0,0
5889,1,1,0,0,2,310,310,3,6,0,110,90,0,0,0
5898,1,0,1,0,3,170,870,2,6,0,30,170,0,0,0
5899,1,1,0,0,2,40,60,3,6,0,0,0,1,1,1
5910,1,0,1,1,2,60,60,2,6,0,50,10,0,0,0
5917,0,1,0,0,1,170,170,1,6,0,40,170,0,0,0
5918,1,0,1,0,1,20,20,2,6,0,0,10,2,3,1
5920,0,0,1,0,3,20,20,3,6,0,0,10,0,0,0
5921,1,1,0,0,2,50,50,1,6,0,0,0,0,0,0
5933,1,1,0,0,1,230,230,4,6,0,20,60,0,0,0
5937,1,1,0,0,2,120,130,1,6,0,30,130,0,0,0
5962,1,1,0,0,3,170,170,2,6,0,30,0,0,0,0
5986,0,1,0,0,2,60,30,0,6,0,60,30,0,0,0
5991,1,0,1,0,3,30,30,1,6,0,20,20,0,0,0
5993,1,1,0,0,2,10,10,0,6,0,10,10,0,0,0
6006,0,0,1,0,3,30,30,1,6,0,10,10,0,0,0
6010,1,0,1,0,3,110,110,1,6,0,0,0,1,1,1
6012,0,1,0,0,1,230,230,2,6,0,40,0,0,0,0
6024,1,0,1,0,2,130,150,5,6,0,50,0,1,2,1
6031,1,0,1,0,3,10,10,4,6,0,0,0,2,5,1
6034,0,1,0,0,2,160,160,3,6,0,10,140,0,0,0
6053,0,1,0,0,3,100,100,3,6,0,30,70,0,0,0
6054,0,1,0,0,3,130,130,2,6,0,0,20,1,1,1
6055,0,0,1,0,3,0,0,0,6,0,0,0,1,20,1
6057,1,1,0,0,3,50,50,1,6,0,20,20,0,0,0
6060,1,0,1,0,3,70,70,3,6,0,10,40,1,2,1
6072,0,1,0,0,2,100,100,2,6,0,10,30,2,6,1
6093,1,0,1,1,3,230,150,2,4,0,100,0,1,2,1
6094,0,0,1,0,3,40,40,1,6,0,20,20,0,0,0
6104,0,1,0,0,2,40,40,1,6,0,40,40,0,0,0
6107,0,1,0,0,2,60,60,3,6,0,10,20,0,0,0
6118,1,0,1,0,3,250,240,1,6,0,70,40,0,0,0
6123,1,1,0,0,2,30,30,2,6,0,10,20,0,0,0
6126,0,1,0,0,3,40,40,1,6,0,0,0,0,0,0
6137,0,0,1,1,2,40,60,2,6,0,20,50,1,2,1
6140,1,1,0,0,2,80,80,2,6,0,80,80,0,0,0
6149,1,0,1,0,3,40,40,4,6,0,0,0,0,0,0
6152,1,1,0,0,1,50,0,0,6,0,50,0,0,0,0
6155,0,0,1,1,3,10,170,1,6,0,10,10,1,4,1
6178,1,1,0,0,1,110,230,4,6,0,0,0,0,0,0
6192,1,1,0,0,3,290,290,4,6,0,0,20,1,1,1
6220,1,0,1,0,3,40,50,1,6,0,30,30,1,2,1
6229,0,0,1,0,3,40,40,3,6,0,10,0,0,0,0
6247,1,0,1,0,3,50,50,2,6,0,0,20,1,1,1
6251,0,1,0,0,2,30,30,1,6,0,0,30,0,0,0
6252,1,1,0,0,1,120,120,1,6,0,40,40,0,0,0
6253,1,1,0,0,2,120,120,2,6,0,50,120,0,0,0
6263,1,0,1,0,2,160,160,3,6,0,10,30,0,0,0
6264,1,1,0,0,3,30,50,1,6,0,30,30,1,2,1
6274,1,1,0,0,2,130,130,2,6,0,30,110,0,0,0
6275,1,1,0,0,2,50,50,2,6,0,30,50,0,0,0
6280,1,1,0,0,2,30,30,2,6,0,20,0,0,0,0
6288,1,1,0,0,3,140,60,1,6,0,140,0,0,0,0
6301,1,0,1,0,2,120,40,0,6,0,120,40,0,0,0
6304,0,0,1,0,2,60,110,2,6,0,0,0,0,0,0
6325,1,1,0,0,1,210,140,1,6,0,20,140,0,0,0
6338,1,0,1,0,1,80,80,3,6,0,20,40,0,0,0
6346,1,1,0,0,2,20,20,1,6,0,10,10,0,0,0
6350,1,1,0,0,3,50,50,3,6,0,0,30,0,0,0
6353,1,1,0,0,3,30,30,5,6,0,0,30,1,1,1
6354,1,0,1,0,3,80,80,4,6,0,0,0,0,0,0
6355,1,1,0,0,2,230,230,2,6,0,0,0,1,1,1
6357,0,1,0,0,3,110,90,2,6,0,10,0,2,6,1
6366,0,0,1,0,2,80,80,2,6,0,0,50,1,1,1
6367,1,1,0,0,2,70,140,2,6,0,0,0,1,1,1
6371,0,0,1,1,2,80,50,1,6,0,80,10,0,0,0
6378,0,0,1,0,3,20,20,2,6,0,20,10,1,5,1
6381,1,1,0,0,2,200,200,1,6,0,0,0,1,1,1
6388,1,0,1,0,3,230,230,2,6,0,0,0,1,1,1
6391,1,1,0,0,2,140,140,2,6,0,0,0,1,1,1
6395,0,0,1,0,3,60,60,1,6,0,20,20,1,4,1
6398,1,0,1,1,3,130,130,3,6,0,10,130,0,0,0
6410,1,1,0,0,3,70,70,2,6,0,0,30,0,0,0
6414,1,1,0,0,3,30,30,1,6,0,0,30,1,1,1
6434,1,0,1,0,3,60,60,1,6,0,0,0,1,7,1
6438,1,0,0,0,2,20,20,2,6,0,10,10,1,2,1
6439,1,0,1,0,3,140,20,1,6,0,140,0,0,0,0
6442,1,1,0,0,3,220,260,2,6,0,0,0,0,0,0
6461,1,1,0,0,2,10,50,1,6,0,10,10,0,0,0
6462,1,0,1,0,3,30,30,1,6,0,30,0,0,0,0
6469,1,0,1,0,3,30,20,1,6,0,30,10,0,0,0
6479,1,1,0,0,2,10,10,0,6,0,10,10,0,0,0
6494,1,0,1,0,2,80,80,2,6,0,0,80,0,0,0
6498,1,0,1,0,2,70,50,1,6,0,30,10,0,0,0
6503,1,1,0,0,2,90,70,1,6,0,0,0,1,1,1
6505,0,1,0,0,2,30,10,0,6,0,30,10,0,0,0
6507,1,0,1,1,2,130,220,3,6,0,70,0,0,0,0
6511,1,1,0,0,2,140,140,2,6,0,20,0,0,0,0
6513,1,1,0,0,3,20,20,1,6,0,20,0,1,2,1
6516,1,0,0,0,2,100,50,1,4,0,100,30,0,0,0
6522,1,0,1,0,3,20,10,1,6,0,20,0,0,0,0
6526,1,0,1,1,3,30,30,2,6,0,20,0,1,2,1
6531,1,0,1,0,2,110,20,1,6,0,110,0,1,2,1
6533,1,0,1,0,2,100,100,3,6,0,60,80,0,0,0
6538,1,0,1,0,2,30,270,4,6,0,30,30,0,0,0
6541,1,1,0,0,1,70,70,3,6,0,10,0,0,0,0
6545,1,1,0,0,2,20,20,1,6,0,10,10,0,0,0
6557,0,1,0,0,1,40,30,2,6,0,20,30,1,2,1
6570,1,1,0,0,2,50,150,4,6,0,0,20,1,1,1
6574,1,1,0,0,3,130,130,1,6,0,80,80,0,0,0
6576,1,1,0,0,1,90,90,3,6,0,60,80,0,0,0
6583,0,0,1,0,2,70,70,2,6,0,10,70,1,2,1
6589,1,1,0,0,3,130,850,3,6,0,10,30,0,0,0
6590,1,1,0,0,2,40,40,2,6,0,0,20,0,0,0
6612,1,0,1,0,3,10,10,0,6,0,10,10,0,0,0
6615,0,0,1,0,1,10,10,0,6,0,10,10,0,0,0
6619,1,0,1,0,2,190,570,3,6,0,190,130,0,0,0
6620,1,1,0,0,3,90,90,3,6,0,20,90,0,0,0
6638,1,0,1,0,1,250,250,1,6,0,0,0,1,1,1
6639,0,1,0,0,1,40,40,3,6,0,0,10,1,1,1
6656,1,0,1,0,1,150,150,2,6,0,0,90,1,1,1
6671,1,0,1,0,3,40,40,1,6,0,10,10,1,2,1
6672,1,0,1,0,3,180,190,3,6,0,20,20,0,0,0
6675,1,1,0,0,2,110,110,3,6,0,0,0,1,1,1
6695,1,0,1,0,3,70,70,2,6,0,40,70,1,1,1
6699,1,0,1,0,2,20,20,1,6,0,0,0,1,1,1
6706,1,0,1,0,2,190,190,3,6,0,0,0,1,1,1
6714,1,1,0,0,3,30,30,1,6,0,10,10,1,2,1
6715,1,0,1,0,2,220,520,4,6,0,0,30,1,1,1
6730,1,0,1,0,3,60,40,3,6,0,60,30,0,0,0
6735,1,0,1,1,3,190,180,4,6,0,10,90,0,0,0
6737,1,0,1,0,3,110,110,1,6,0,0,110,1,1,1
6755,0,1,0,0,3,250,730,3,6,0,30,0,0,0,0
6761,1,0,1,0,2,30,160,2,6,0,0,0,1,2,1
6784,1,0,1,1,3,40,10,0,6,0,40,0,1,5,1
6790,1,1,0,0,2,180,180,2,6,0,0,130,0,0,0
6791,1,0,1,1,2,20,60,2,6,0,0,0,1,1,1
6795,1,1,0,0,3,10,30,1,6,0,10,0,0,0,0
6801,1,1,0,0,3,20,20,1,6,0,10,10,0,0,0
6821,1,1,0,0,2,30,130,2,6,0,10,10,0,0,0
6825,1,0,1,0,3,100,80,1,6,0,70,30,0,0,0
6834,1,0,1,1,3,30,30,0,6,0,30,30,0,0,0
6846,1,0,1,0,3,80,60,1,6,0,10,10,1,2,1
6856,1,0,1,0,3,230,240,4,6,0,150,80,0,0,0
6857,0,1,0,0,3,70,50,1,6,0,30,50,0,0,0
6874,0,0,1,1,3,90,20,2,5,0,90,0,0,0,0
6879,1,1,0,0,2,90,90,2,6,0,70,0,0,0,0
6886,1,0,0,0,1,30,30,1,6,0,10,10,1,2,1
6892,1,1,0,0,0,130,130,3,6,0,70,90,0,0,0
6903,0,0,1,1,2,30,60,2,6,0,0,0,1,1,1
6906,1,1,0,0,2,80,60,0,5,0,80,60,0,0,0
6920,0,0,1,0,3,100,100,2,6,0,0,0,0,0,0
6930,1,0,1,0,3,40,390,2,6,0,0,0,1,1,1
6938,1,1,0,0,3,200,210,3,6,0,0,0,1,1,1
6944,0,1,0,0,2,70,70,2,6,0,40,70,0,0,0
6945,0,0,1,0,2,70,90,2,6,0,50,70,1,2,1
6946,0,1,0,0,2,80,50,1,6,0,70,30,1,2,1
6962,0,0,1,0,3,40,40,3,6,0,10,20,0,0,0
6969,1,0,1,0,3,140,160,2,6,0,0,0,1,1,1
6972,1,1,0,0,3,70,70,3,6,0,60,70,0,0,0
6978,1,0,1,0,3,30,20,1,6,0,30,0,1,4,1
6981,0,1,0,0,2,60,50,2,6,0,60,10,0,0,0
6983,1,1,0,0,3,30,30,1,6,0,10,30,0,0,0
6991,1,1,0,0,2,10,10,0,6,0,10,10,0,0,0
6997,1,0,1,0,3,110,110,1,6,0,20,20,1,2,1
7006,1,1,0,0,3,50,50,2,6,0,0,0,1,1,1
7010,1,1,0,0,1,320,320,2,6,0,130,20,0,0,0
7012,1,0,1,0,1,270,460,3,6,0,130,100,0,0,0
7036,1,0,1,0,3,130,130,3,6,0,10,20,0,0,0
7039,1,1,0,0,2,200,200,2,6,0,60,120,0,0,0
7042,1,0,1,0,3,10,20,3,6,0,0,20,2,3,1
7044,1,1,0,0,2,20,20,1,6,0,10,20,0,0,0
7047,0,1,0,0,2,80,80,1,6,0,0,80,1,1,1
7051,1,0,1,0,2,20,70,1,6,0,20,0,0,0,0
7066,1,0,1,0,3,120,120,1,6,0,0,0,1,1,1
7067,1,0,1,0,3,70,60,1,6,0,20,0,1,16,1
7072,1,1,0,0,2,60,60,3,6,0,0,0,0,0,0
7096,1,0,1,0,3,40,100,5,6,0,0,0,1,1,1
7101,1,0,1,0,3,60,60,1,6,0,40,60,0,0,0
7107,1,0,1,0,3,30,50,1,6,0,10,50,1,1,1
7108,1,0,1,0,3,90,10,1,6,0,90,0,0,0,0
7120,1,0,1,0,3,40,20,1,6,0,40,20,0,0,0
7126,1,1,0,0,2,80,80,1,6,0,50,40,0,0,0
7135,1,0,1,0,3,180,920,4,6,0,40,160,0,0,0
7141,1,0,1,1,2,130,130,3,6,0,0,20,0,0,0
7149,1,0,1,0,3,80,50,2,6,0,80,0,1,2,1
7150,1,1,0,0,1,60,60,3,6,0,40,20,0,0,0
7164,0,0,1,0,3,0,190,2,6,0,0,0,0,0,0
7167,1,1,0,0,3,90,80,3,6,0,90,20,0,0,0
7175,1,1,0,0,1,110,110,4,6,0,40,60,0,0,0
7184,1,1,0,0,2,90,40,0,6,0,40,40,1,4,1
7185,1,1,0,0,2,20,20,1,6,0,10,20,0,0,0
7206,1,1,0,0,3,100,90,1,6,0,80,70,1,2,1
7219,0,1,0,0,2,120,120,3,6,0,40,120,0,0,0
7224,1,1,0,0,2,30,70,2,6,0,10,10,0,0,0
7232,1,0,1,0,2,20,20,2,6,0,10,10,0,0,0
7243,0,0,1,0,1,50,120,2,6,0,50,40,0,0,0
7244,0,1,0,0,2,20,20,3,6,0,10,20,2,4,1
7264,0,0,1,1,2,50,50,2,6,0,30,30,0,0,0
7274,1,0,1,0,3,200,200,4,6,0,50,110,0,0,0
7293,1,1,0,0,2,50,150,1,6,0,10,150,0,0,0
7296,1,0,1,0,3,90,100,2,6,0,10,90,0,0,0
7301,1,0,1,0,3,130,0,0,6,0,130,0,0,0,0
7309,1,0,1,0,2,50,50,4,6,0,10,30,1,1,1
7315,1,0,1,0,2,100,190,4,6,0,10,70,0,0,0
7322,0,1,0,0,2,80,0,0,6,0,80,0,1,10,1
7330,1,1,0,0,3,90,100,3,6,0,80,30,0,0,0
7335,1,0,1,0,3,200,200,3,6,0,80,70,0,0,0
7336,1,0,1,0,2,50,20,2,6,0,50,10,0,0,0
7342,1,0,0,0,3,110,80,2,6,0,110,0,0,0,0
7346,1,1,0,0,3,70,70,2,6,0,20,30,0,0,0
7353,1,0,1,0,3,100,100,1,6,0,100,60,0,0,0
7370,0,0,1,0,3,60,50,1,6,0,60,50,0,0,0
7382,1,1,0,0,3,170,170,2,6,0,20,130,0,0,0
7384,1,1,0,1,2,50,50,3,6,0,20,50,0,0,0
7391,1,0,1,0,1,40,40,2,6,0,10,10,0,0,0
7392,1,1,0,0,3,50,10,1,6,0,50,0,0,0,0
7398,1,0,1,0,3,150,560,2,6,0,40,40,0,0,0
7402,0,0,1,1,2,80,80,3,6,0,30,40,0,0,0
7407,1,0,1,0,2,20,30,1,6,0,20,20,0,0,0
7413,1,1,0,0,3,70,70,2,6,0,60,10,0,0,0
7414,0,0,1,1,2,0,30,6,6,0,0,0,1,1,1
7420,1,0,1,0,2,160,160,2,6,0,0,0,1,1,1
7429,0,0,1,0,1,20,20,1,6,0,10,0,0,0,0
7437,1,1,0,0,2,40,40,1,6,0,10,0,0,0,0
7439,0,0,1,1,2,30,30,1,6,0,0,30,1,1,1
7442,1,1,0,0,3,40,40,1,6,0,0,0,1,1,1
7453,1,1,0,0,3,20,20,1,6,0,10,20,0,0,0
7462,1,1,0,0,2,110,110,4,6,0,50,10,0,0,0
7473,1,1,0,0,3,20,20,1,6,0,0,20,1,1,1
7477,1,0,1,0,2,280,280,3,6,0,90,100,0,0,0
7487,1,0,1,0,3,150,150,3,6,0,10,0,0,0,0
7498,1,1,0,0,2,140,140,2,6,0,0,10,1,1,1
7502,1,1,0,0,2,40,50,2,6,0,40,10,0,0,0
7515,0,0,1,0,2,20,20,1,6,0,0,20,0,0,0
7517,1,0,1,0,3,90,90,2,6,0,0,0,0,0,0
7521,1,1,0,0,2,10,10,0,6,0,10,10,0,0,0
7522,1,1,0,0,2,190,190,2,6,0,40,160,0,0,0
7524,1,1,0,0,2,310,310,1,6,0,120,20,0,0,0
7533,1,0,1,0,3,120,120,3,6,0,0,120,0,0,0
7534,1,1,0,0,2,110,140,1,6,0,10,10,1,2,1
7536,0,1,0,0,2,90,90,2,6,0,90,50,0,0,0
7542,0,0,1,0,3,70,70,2,6,0,0,0,1,1,1
7545,1,0,1,0,1,20,270,2,6,0,20,10,0,0,0
7547,1,1,0,0,2,220,280,4,6,0,70,0,0,0,0
7552,1,0,1,0,3,90,60,3,6,0,90,10,0,0,0
7559,1,1,0,0,2,50,50,2,6,0,40,40,0,0,0
7564,0,0,1,0,3,40,30,3,6,0,40,0,0,0,0
7579,0,0,1,0,3,70,60,1,6,0,60,0,1,11,1
7582,0,1,0,0,3,30,30,1,6,0,10,10,0,0,0
7587,1,1,0,0,3,30,30,1,6,0,0,30,0,0,0
7598,1,0,1,0,2,10,30,1,6,0,10,10,1,2,1
7600,1,0,0,0,2,10,10,2,6,0,0,0,1,1,1
7607,1,0,1,0,3,70,70,3,6,0,0,50,1,1,1
7608,0,0,1,0,2,50,60,3,6,0,0,30,3,8,1
7609,1,1,0,0,2,60,60,2,6,0,20,0,0,0,0
7620,1,1,0,0,2,20,430,5,6,0,0,0,2,3,1
7627,0,1,0,0,3,80,80,3,6,0,10,10,0,0,0
7631,1,1,0,0,2,50,230,4,6,0,40,50,0,0,0
7640,1,0,1,0,3,120,40,0,6,0,90,40,0,0,0
7647,1,1,0,0,2,60,20,3,6,0,60,0,1,4,1
7656,1,1,0,0,2,30,30,2,6,0,10,10,0,0,0
7657,1,1,0,0,2,200,170,1,6,0,0,170,1,1,1
7668,1,0,1,0,2,80,80,4,6,0,0,10,0,0,0
7670,1,0,1,0,2,10,30,2,6,0,0,0,0,0,0
7684,1,0,1,0,3,40,290,3,6,0,10,40,1,2,1
7685,1,1,0,0,3,110,110,2,6,0,0,0,1,1,1
7686,1,0,1,0,2,100,100,3,6,0,40,40,0,0,0
7688,0,0,1,0,2,300,620,2,2,4,10,320,0,0,0
7700,0,0,1,0,3,260,260,1,6,0,0,0,1,1,1
7701,1,1,0,0,3,220,230,1,6,0,10,0,0,0,0
7706,1,0,1,0,3,120,590,5,6,0,0,40,0,0,0
7722,1,1,0,0,3,80,80,1,6,0,0,0,1,1,1
7727,1,1,0,0,3,140,0,0,6,0,140,0,0,0,0
7729,1,1,0,0,1,70,120,1,6,0,0,120,2,3,1
7766,1,0,1,1,2,80,20,2,6,0,80,10,0,0,0
7767,1,0,1,0,3,130,130,2,6,0,10,130,0,0,0
7784,0,0,1,0,2,40,40,1,6,0,20,0,0,0,0
7788,0,1,0,0,3,80,0,0,6,0,80,0,1,12,1
7791,1,1,0,0,2,20,20,1,6,0,10,10,0,0,0
7797,1,0,1,0,0,80,80,1,6,0,50,50,1,2,1
7800,1,0,1,0,3,170,170,3,6,0,40,170,0,0,0
7801,0,0,1,0,3,110,110,3,6,0,40,10,0,0,0
7805,1,0,1,0,3,20,20,2,6,0,20,0,0,0,0
7821,0,0,1,0,2,40,40,1,6,0,10,40,1,2,1
7826,1,1,0,0,2,50,50,2,6,0,0,0,0,0,0
7841,1,0,1,0,2,170,290,3,6,0,40,20,0,0,0
7844,1,1,0,0,2,10,120,6,6,0,0,0,1,1,1
7851,1,1,0,0,3,120,120,3,6,0,20,50,0,0,0
7858,1,0,1,0,2,10,30,1,6,0,10,10,0,0,0
7868,0,0,1,0,2,10,0,0,6,0,10,0,1,4,1
7881,1,1,0,0,3,40,40,2,6,0,0,40,1,1,1
7896,0,0,1,0,3,20,20,1,6,0,10,10,0,0,0
7903,1,0,1,0,2,230,230,3,6,0,70,20,1,1,1
7905,1,1,0,0,3,60,60,3,6,0,20,40,0,0,0
7913,1,0,1,0,3,150,150,2,6,0,30,150,0,0,0
7916,1,0,1,0,2,250,250,2,6,0,60,0,2,4,1
7929,1,1,0,0,2,60,20,1,6,0,60,20,0,0,0
7930,0,1,0,0,2,70,70,4,6,0,0,40,1,1,1
7956,1,0,1,1,2,20,20,1,6,0,10,20,0,0,0
7963,1,1,0,0,1,50,20,0,6,0,50,20,0,0,0
7975,1,0,1,0,1,40,40,2,6,0,0,0,0,0,0
7976,1,1,0,0,2,10,10,1,6,0,0,10,0,0,0
7978,0,1,0,0,2,40,40,3,6,0,20,0,0,0,0
7988,1,0,1,0,2,10,10,0,6,0,10,10,0,0,0
7989,1,0,1,0,3,280,280,2,6,0,0,0,0,0,0
7994,0,0,1,1,2,20,110,2,6,0,20,20,0,0,0
8008,1,0,1,0,3,80,80,2,6,0,80,0,0,0,0
8014,1,1,0,0,3,20,20,1,6,0,10,0,0,0,0
8024,1,0,1,0,3,80,80,4,6,0,60,0,1,2,1
8055,0,0,1,1,2,130,130,3,6,0,30,0,0,0,0
8060,1,1,0,0,1,260,270,4,6,0,50,160,0,0,0
8062,1,0,1,0,2,80,30,0,6,0,80,30,0,0,0
8073,1,1,0,0,3,180,180,3,6,0,30,0,1,2,1
8078,1,1,0,0,2,90,20,1,6,0,90,10,0,0,0
8079,1,0,1,0,3,40,40,2,6,0,10,10,0,0,0
8105,0,1,0,0,3,110,110,1,6,0,0,0,1,4,1
8113,0,1,0,0,3,20,20,1,6,0,0,20,2,5,1
8124,0,0,1,0,2,80,0,0,6,0,80,0,1,20,1
8127,1,0,1,0,3,110,110,3,6,0,30,80,0,0,0
8143,1,1,0,0,2,20,30,1,6,0,10,10,1,2,1
8146,1,0,1,0,3,20,10,0,6,0,20,0,0,0,0
8159,1,1,0,0,2,80,80,1,6,0,0,80,0,0,0
8161,0,0,1,0,3,70,70,2,6,0,50,70,1,2,1
8169,1,1,0,0,3,80,80,0,6,0,80,80,0,0,0
8188,1,1,0,0,3,250,250,2,6,0,0,90,1,4,1
8191,1,0,1,0,2,90,60,2,6,0,90,0,0,0,0
8195,1,0,1,0,2,100,60,2,6,0,100,0,2,4,1
8196,1,1,0,0,2,20,20,2,6,0,10,0,0,0,0
8217,1,0,1,0,3,10,10,2,6,0,0,10,1,1,1
8232,1,1,0,0,2,20,20,0,6,0,20,20,0,0,0
8243,1,1,0,0,2,50,80,1,6,0,20,20,1,2,1
8245,1,0,1,0,3,20,20,1,6,0,20,20,0,0,0
8260,1,0,1,0,2,10,30,2,6,0,10,0,0,0,0
8263,1,1,0,0,2,270,270,3,6,0,30,40,0,0,0
8269,0,0,1,0,3,40,30,2,6,0,20,10,1,12,1
8280,1,0,1,0,3,10,10,2,6,0,0,10,1,1,1
8289,1,0,1,0,3,40,40,2,6,0,0,0,0,0,0
8292,0,1,0,0,3,70,70,1,6,0,10,0,0,0,0
8306,1,0,1,0,3,80,80,2,6,0,0,0,0,0,0
8339,1,1,0,0,2,40,40,3,6,0,10,0,0,0,0
8356,1,1,0,0,2,110,110,3,6,0,0,20,1,1,1
8369,1,1,0,0,3,230,230,2,6,0,110,60,0,0,0
8371,1,0,1,0,3,150,130,2,6,0,0,0,1,1,1
8375,1,1,0,0,1,150,150,2,6,0,0,0,1,1,1
8376,1,1,0,0,3,250,250,2,6,0,70,40,0,0,0
8381,1,1,0,0,2,200,460,2,6,0,90,10,0,0,0
8383,0,1,0,0,3,20,20,1,6,0,20,0,0,0,0
8385,1,1,0,0,3,40,40,1,6,0,0,0,1,1,1
8388,0,1,0,0,2,20,20,1,6,0,10,10,0,0,0
8397,1,1,0,0,3,220,220,2,6,0,10,10,0,0,0
8399,1,1,0,0,3,30,30,2,6,0,0,0,0,0,0
8401,1,0,1,0,3,80,70,2,6,0,50,70,1,2,1
8402,1,1,0,0,2,180,180,4,6,0,50,90,0,0,0
8411,1,0,1,0,3,30,30,0,6,0,30,30,0,0,0
8433,1,1,0,0,1,70,70,1,6,0,30,0,0,0,0
8434,1,1,0,0,3,150,300,4,6,0,10,10,0,0,0
8440,1,0,1,0,3,270,270,1,6,0,0,0,1,1,1
8444,1,0,1,0,3,200,200,4,6,0,0,10,0,0,0
8454,0,0,1,0,3,290,290,2,6,0,0,0,1,1,1
8462,1,0,1,0,2,130,70,0,6,0,130,0,1,2,1
8475,1,1,0,0,2,20,20,2,6,0,0,0,1,1,1
8478,1,0,1,1,3,50,50,2,6,0,40,40,0,0,0
8479,1,0,1,0,2,20,30,3,6,0,0,0,1,1,1
8481,1,0,1,0,3,80,280,4,6,0,30,10,0,0,0
8489,1,0,1,0,2,10,20,1,6,0,10,10,0,0,0
8491,0,1,0,0,3,30,30,2,6,0,10,10,0,0,0
8493,1,1,0,0,3,120,310,4,6,0,0,0,1,1,1
8495,1,1,0,0,1,220,220,2,6,0,0,0,1,2,1
8496,1,0,1,0,2,30,30,3,6,0,30,0,1,4,1
8499,1,0,1,0,2,10,10,0,6,0,10,10,0,0,0
8506,1,1,0,0,1,90,90,4,6,0,10,30,0,0,0
8509,1,0,1,0,3,60,60,2,6,0,0,30,1,1,1
8535,1,1,0,0,2,220,220,2,6,0,0,0,1,1,1
8544,0,1,0,0,3,60,60,1,6,0,0,60,0,0,0
8548,1,0,1,0,2,260,210,3,5,1,10,0,2,6,1
8552,1,1,0,0,1,20,20,1,6,0,0,20,0,0,0
8560,1,1,0,0,2,10,10,0,6,0,10,10,0,0,0
8584,0,1,0,0,2,250,250,1,6,0,0,0,1,1,1
8588,1,0,1,0,1,20,20,2,6,0,10,10,0,0,0
8589,1,0,1,0,3,20,20,1,6,0,0,0,0,0,0
8597,1,0,1,0,3,170,820,4,6,0,170,0,0,0,0
8613,1,1,0,0,2,60,210,4,6,0,60,0,0,0,0
8614,1,1,0,0,3,150,160,3,6,0,60,130,0,0,0
8616,0,1,0,0,3,90,90,3,6,0,40,20,0,0,0
8617,1,1,0,0,3,20,20,2,6,0,10,10,0,0,0
8618,1,0,1,0,1,140,140,2,6,0,60,60,0,0,0
8623,0,1,0,0,2,0,120,1,6,0,0,0,1,1,1
8630,0,1,0,0,3,40,40,1,6,0,20,0,1,4,1
8631,1,1,0,0,2,180,180,2,6,0,30,60,0,0,0
8633,1,1,0,0,3,120,120,3,6,0,30,10,0,0,0
8634,1,0,1,0,2,20,20,1,6,0,10,10,0,0,0
8644,1,0,1,0,2,0,310,1,6,0,0,0,1,1,1
8652,1,0,1,0,2,190,200,3,6,0,30,130,0,0,0
8666,0,0,1,0,3,110,110,2,6,0,0,10,1,1,1
8669,0,1,0,0,2,130,200,4,6,0,80,130,0,0,0
8673,1,1,0,0,3,30,30,0,6,0,30,30,0,0,0
8684,1,0,1,0,1,50,50,3,6,0,40,50,0,0,0
8689,0,0,1,0,3,110,30,1,6,0,110,0,0,0,0
8710,1,0,1,0,1,110,110,2,6,0,0,30,1,1,1
8711,1,0,1,1,2,170,220,3,6,0,10,0,0,0,0
8720,1,0,1,0,3,60,100,4,6,0,0,10,2,3,1
8726,1,0,1,1,2,60,70,2,6,0,60,10,0,0,0
8734,1,1,0,0,2,240,240,1,6,0,0,0,0,0,0
8739,1,0,1,0,3,50,30,1,6,0,50,30,1,2,1
8757,1,1,0,0,1,80,80,1,6,0,70,10,0,0,0
