,NoDefaultNextMonth,Married,Single,Age,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments
10190,1,0,1,0,3,370,90,2,6,0,370,0,1,1,1
10194,0,1,0,0,1,290,90,0,0,4,190,30,1,13,1
10208,1,0,0,0,3,150,150,1,6,0,140,0,1,2,1
10211,0,1,0,0,2,290,60,0,6,0,160,50,0,0,0
10218,1,1,0,0,2,190,200,3,6,0,140,40,0,0,0
10227,1,0,1,1,2,280,90,0,6,0,160,0,2,5,1
10240,0,0,1,0,1,290,90,0,1,0,110,30,1,6,1
10248,1,1,0,0,3,170,180,2,6,0,160,180,1,3,1
10253,1,0,1,0,3,150,110,1,6,0,150,50,0,0,0
10257,1,1,0,0,3,260,260,3,6,0,80,170,0,0,0
10258,1,1,0,0,2,190,190,1,6,0,180,180,0,0,0
10346,1,1,0,0,1,230,230,3,6,0,100,230,0,0,0
10349,0,1,0,0,3,220,150,1,2,0,180,70,0,0,0
10353,0,0,1,0,2,380,70,0,0,0,280,40,2,8,1
10359,1,1,0,0,3,390,120,2,4,0,390,50,1,4,1
10370,1,1,0,0,3,140,110,2,6,0,140,40,0,0,0
10377,1,1,0,0,2,220,140,0,6,0,220,140,0,0,0
10387,0,0,1,0,3,250,150,4,6,0,190,0,0,0,0
10388,0,0,1,1,2,280,30,0,0,4,200,30,0,0,0
10402,0,1,0,0,2,200,50,0,0,0,150,0,1,7,1
10417,1,1,0,0,2,210,290,4,6,0,120,190,0,0,0
10446,0,0,1,1,2,170,60,3,5,0,170,20,1,2,1
10492,1,0,1,0,3,260,260,1,6,0,100,260,0,0,0
10527,0,1,0,0,3,210,210,3,6,0,20,210,0,0,0
10547,0,1,0,0,3,260,40,0,6,0,190,40,1,15,1
10548,1,1,0,0,2,340,340,1,6,0,270,270,0,0,0
10557,1,1,0,0,2,290,150,0,2,0,210,60,0,0,0
10563,1,0,1,0,3,180,310,1,6,0,180,310,0,0,0
10571,0,0,1,0,1,230,150,3,6,0,230,50,0,0,0
10577,0,0,1,0,3,150,80,1,6,0,150,0,1,4,1
10592,1,0,1,0,2,200,30,0,6,0,180,30,0,0,0
10599,1,0,1,1,2,210,90,1,6,0,190,0,1,3,1
10601,1,0,1,1,1,260,150,1,6,0,260,150,0,0,0
10603,1,1,0,0,1,210,50,2,6,0,210,40,0,0,0
10607,1,0,1,0,2,320,140,1,0,2,320,30,0,0,0
10619,1,0,1,0,2,220,60,0,6,0,70,60,0,0,0
10620,1,0,1,1,2,290,220,0,4,0,290,220,0,0,0
10623,1,1,0,0,1,340,150,0,5,0,340,60,1,2,1
10632,0,0,1,0,3,170,60,1,6,0,170,0,1,4,1
10648,1,0,1,1,3,160,40,0,0,0,120,40,1,3,1
10655,0,1,0,0,2,230,40,1,6,0,230,30,2,9,1
10678,1,1,0,0,3,240,120,1,6,0,130,40,0,0,0
10705,1,0,1,1,2,350,40,0,0,0,260,40,0,0,0
10714,1,1,0,0,2,320,90,0,0,0,240,40,1,2,1
10721,1,0,1,0,3,290,60,0,2,0,190,40,0,0,0
10742,1,1,0,0,2,280,280,3,6,0,90,170,0,0,0
10745,1,0,1,0,2,340,150,0,6,0,150,150,0,0,0
10746,1,1,0,0,1,250,30,0,4,0,250,30,0,0,0
10765,1,0,1,1,2,310,90,0,0,5,250,30,1,2,1
10773,1,0,1,1,2,270,70,0,6,0,170,40,1,2,1
10806,1,0,1,0,3,150,180,2,6,0,150,40,0,0,0
10815,0,1,0,1,2,300,20,0,0,6,300,0,1,14,1
10830,0,0,1,1,2,300,40,0,3,3,260,40,1,2,1
10858,1,1,0,0,3,280,280,3,4,0,210,230,0,0,0
10866,1,0,1,0,2,300,270,2,6,0,300,30,0,0,0
10867,1,0,1,0,3,240,0,0,5,0,240,0,0,0,0
10872,1,1,0,0,1,220,20,1,6,0,220,0,0,0,0
10875,0,1,0,0,3,150,100,2,6,0,150,0,0,0,0
10883,1,0,1,0,3,200,150,1,6,0,200,0,1,4,1
10884,1,1,0,0,3,370,370,2,6,0,120,100,0,0,0
10893,1,1,0,0,2,150,60,1,5,0,150,60,0,0,0
10901,1,1,0,0,3,260,140,2,6,0,260,0,0,0,0
10903,1,0,1,0,3,260,150,2,6,0,30,60,0,0,0
10912,0,1,0,0,2,270,60,0,0,2,260,60,1,11,1
10916,1,0,1,1,1,310,310,1,1,3,230,30,1,2,1
10962,0,1,0,0,2,130,60,2,6,0,130,50,0,0,0
10981,1,0,1,0,3,330,330,4,6,0,20,240,0,0,0
10992,1,1,0,0,3,240,250,1,6,0,60,250,0,0,0
11034,0,1,0,0,1,290,60,0,2,0,170,0,2,8,1
11035,1,0,1,0,3,290,220,1,5,0,290,100,0,0,0
11047,1,1,0,0,2,200,40,0,6,0,170,0,2,5,1
11051,1,0,1,1,3,320,80,0,6,0,250,80,1,2,1
11056,0,0,1,0,3,100,100,0,6,0,100,100,0,0,0
11058,1,0,1,0,3,220,100,1,6,0,220,30,0,0,0
11073,1,1,0,0,1,190,80,1,6,0,130,40,0,0,0
11109,1,1,0,0,3,290,290,4,6,0,100,160,0,0,0
11111,1,0,1,0,3,100,90,2,6,0,100,0,0,0,0
11122,1,0,1,0,3,350,40,0,3,0,230,40,1,5,1
11137,1,1,0,0,2,110,230,3,6,0,80,50,0,0,0
11142,1,1,0,0,1,280,280,2,6,0,270,30,0,0,0
11150,1,0,1,1,3,220,220,4,6,0,40,220,0,0,0
11151,0,1,0,0,2,320,40,0,0,6,270,40,1,10,1
11154,1,0,1,1,0,180,60,0,2,0,180,50,0,0,0
11158,1,1,0,0,2,300,30,0,6,0,300,30,0,0,0
11183,1,1,0,0,2,250,10,0,6,0,250,10,0,0,0
11199,1,1,0,0,3,280,230,0,0,3,230,90,0,0,0
11205,0,1,0,0,1,230,130,1,6,0,10,10,0,0,0
11221,1,1,0,1,2,310,40,0,0,6,270,40,0,0,0
11225,1,1,0,1,2,360,90,0,0,6,360,0,1,10,1
11260,1,1,0,0,1,290,160,0,0,0,190,90,2,4,1
11264,1,0,1,1,2,330,320,1,1,4,210,80,1,4,1
11280,1,0,1,0,3,160,120,3,6,0,160,0,0,0,0
11295,0,0,1,0,3,330,30,0,6,0,270,30,1,7,1
11308,1,1,0,0,3,290,330,3,6,0,130,100,0,0,0
11309,1,0,1,0,2,210,210,2,6,0,210,210,0,0,0
11321,1,1,0,0,3,170,90,0,6,0,170,90,0,0,0
11323,1,0,1,0,1,230,200,2,6,0,230,200,0,0,0
11340,0,0,1,0,2,150,50,3,6,0,150,0,0,0,0
11344,1,1,0,0,1,240,240,1,6,0,0,240,1,1,1
11355,1,1,0,0,1,230,230,3,6,0,110,160,0,0,0
11386,1,0,1,1,3,360,60,1,1,0,270,50,0,0,0
11388,0,0,1,0,1,250,60,0,0,1,120,30,2,8,1
11390,1,1,0,0,2,290,40,1,6,0,290,40,0,0,0
11391,1,1,0,0,2,320,400,4,6,0,110,120,0,0,0
11406,1,0,1,0,2,130,80,3,6,0,130,30,0,0,0
11410,1,1,0,0,2,220,220,2,6,0,150,220,0,0,0
11416,1,0,1,0,3,290,30,0,6,0,210,30,0,0,0
11425,1,1,0,0,2,220,50,1,6,0,220,0,1,5,1
11435,0,0,1,1,2,280,50,0,0,0,190,30,1,11,1
11446,1,0,1,1,3,350,350,3,6,0,10,200,0,0,0
11456,1,0,1,0,3,350,350,1,6,0,180,0,0,0,0
11459,1,1,0,0,2,150,90,2,6,0,150,80,0,0,0
11462,0,0,1,1,2,270,60,0,2,1,220,0,1,3,1
11469,1,1,0,0,2,180,110,2,6,0,160,40,0,0,0
11470,1,0,1,0,2,220,150,1,1,0,160,40,0,0,0
11475,1,0,1,0,3,330,70,0,6,0,310,70,1,2,1
11477,0,0,1,0,2,290,50,0,6,0,290,0,1,7,1
11486,1,0,1,1,3,270,50,0,0,3,230,40,0,0,0
11489,1,1,0,0,3,330,330,3,6,0,250,330,0,0,0
11502,0,0,1,0,3,310,310,2,6,0,0,310,1,1,1
11504,1,1,0,0,2,320,40,0,5,0,290,40,0,0,0
11506,1,0,1,1,2,200,130,1,3,0,60,130,0,0,0
11512,1,1,0,0,2,220,260,1,6,0,130,260,0,0,0
11515,1,0,1,0,3,240,260,2,6,0,50,240,0,0,0
11519,0,0,0,0,3,290,30,0,0,4,210,30,0,0,0
11566,1,1,0,0,3,140,140,2,6,0,110,0,0,0,0
11573,1,0,1,1,3,300,90,0,1,0,110,90,1,2,1
11579,1,1,0,0,1,150,60,1,6,0,150,40,0,0,0
11586,1,0,1,0,3,110,110,2,6,0,80,0,2,4,1
11596,1,0,1,0,3,150,80,2,6,0,150,70,0,0,0
11597,1,0,1,0,3,300,20,1,6,0,300,10,0,0,0
11602,1,1,0,0,3,310,40,0,0,5,310,40,0,0,0
11609,1,0,1,0,2,320,150,1,6,0,40,60,0,0,0
11618,1,0,1,0,2,180,70,1,6,0,180,70,1,1,1
11635,1,0,1,0,3,150,160,4,6,0,70,150,0,0,0
11643,0,1,0,0,3,180,50,0,6,0,130,0,1,11,1
11645,1,0,1,0,1,350,350,2,6,0,0,150,1,1,1
11683,0,1,0,0,2,140,140,3,6,0,110,0,0,0,0
11689,1,0,1,0,3,180,60,2,6,0,180,50,0,0,0
11698,1,0,1,0,1,200,210,3,6,0,150,210,0,0,0
11717,0,0,1,0,2,190,190,2,6,0,130,120,0,0,0
11732,1,0,1,0,2,290,60,0,0,4,220,30,1,2,1
11743,1,0,1,0,2,290,80,0,6,0,180,80,1,9,1
11747,1,0,1,0,3,260,260,4,6,0,180,260,0,0,0
11751,0,1,0,0,3,160,20,0,6,0,160,20,0,0,0
11763,0,1,0,0,2,230,50,0,0,0,130,50,0,0,0
11775,0,0,1,0,2,300,40,0,1,5,270,40,1,5,1
11779,0,0,1,0,2,170,30,0,6,0,170,30,1,6,1
11781,1,0,1,0,3,280,280,3,6,0,160,80,0,0,0
11784,1,0,1,1,3,300,90,0,0,3,90,90,1,13,1
11786,1,0,1,0,2,310,80,1,5,0,190,50,0,0,0
11794,0,0,1,0,2,310,200,1,0,4,300,30,1,3,1
11801,1,0,1,1,2,260,90,3,5,0,260,0,0,0,0
11820,1,1,0,0,2,240,240,2,6,0,80,160,1,2,1
11828,1,0,1,0,3,180,200,2,6,0,0,200,2,5,1
11865,1,0,1,0,2,290,290,2,6,0,10,290,0,0,0
11868,1,1,0,0,2,220,180,2,6,0,220,0,2,5,1
11892,1,1,0,0,2,120,120,2,6,0,110,120,1,6,1
11895,1,0,1,0,3,240,30,0,4,0,220,30,0,0,0
11899,1,0,1,0,1,240,90,0,6,0,210,70,0,0,0
11904,0,0,1,1,2,300,0,0,5,1,300,0,0,0,0
11909,1,1,0,0,1,270,140,3,6,0,10,20,0,0,0
11913,0,0,1,1,2,210,70,0,2,0,120,40,1,5,1
11920,1,1,0,0,1,370,310,1,6,0,0,310,2,3,1
11921,1,0,1,0,3,310,140,1,2,1,310,0,1,2,1
11930,1,0,1,1,0,250,40,0,2,3,230,40,0,0,0
11934,1,1,0,0,2,150,100,1,6,0,150,20,0,0,0
11947,1,1,0,0,3,220,220,2,6,0,170,130,0,0,0
11967,1,0,1,0,1,360,370,3,0,0,140,240,0,0,0
11968,0,1,0,0,2,300,30,0,6,0,280,0,2,8,1
11970,0,1,0,0,2,330,180,1,2,0,20,180,0,0,0
11982,1,0,1,0,2,300,140,1,6,0,170,60,1,2,1
11990,1,1,0,0,2,230,290,2,6,0,120,0,1,2,1
12016,1,0,1,0,2,190,150,1,6,0,150,50,0,0,0
12032,1,1,0,0,2,190,170,1,6,0,190,30,0,0,0
12037,1,0,1,0,0,300,230,1,6,0,300,40,0,0,0
12039,0,0,1,0,2,320,40,0,0,0,240,40,1,2,1
12050,1,0,0,0,1,220,160,2,6,0,220,90,0,0,0
12060,1,1,0,0,2,100,230,1,6,0,100,60,0,0,0
12074,1,1,0,0,2,290,50,0,6,0,180,50,0,0,0
12082,1,1,0,0,1,140,140,2,6,0,90,140,0,0,0
12092,1,0,1,0,3,270,160,1,6,0,160,150,0,0,0
12107,0,1,0,0,2,140,140,0,6,0,140,140,0,0,0
12108,1,0,1,0,3,130,130,3,6,0,90,110,0,0,0
12125,1,0,1,0,3,240,30,0,0,0,190,0,2,5,1
12134,1,0,1,0,3,180,200,4,6,0,60,180,0,0,0
12152,0,0,1,1,2,140,40,0,3,0,60,40,0,0,0
12168,1,1,0,0,2,370,370,2,6,0,0,370,0,0,0
12183,1,1,0,0,2,280,210,2,6,0,280,210,0,0,0
12189,1,0,1,0,3,350,350,3,6,0,100,150,0,0,0
12204,1,1,0,0,3,270,270,3,6,0,130,180,0,0,0
12205,0,0,1,0,3,280,0,5,6,0,280,0,1,2,1
12207,1,1,0,0,3,240,230,2,6,0,240,110,0,0,0
12208,1,0,1,0,2,300,310,2,2,4,20,310,0,0,0
12214,1,1,0,0,1,320,40,0,2,3,220,40,0,0,0
12265,1,1,0,0,2,200,60,0,6,0,130,60,0,0,0
12278,0,1,0,0,1,320,60,0,0,0,230,60,1,8,1
12279,1,1,0,0,2,170,180,4,6,0,60,0,0,0,0
12282,1,1,0,0,2,270,270,2,6,0,0,270,1,1,1
12284,1,0,1,0,3,230,230,2,6,0,190,140,0,0,0
12299,1,0,1,0,3,210,150,3,6,0,150,0,0,0,0
12302,0,0,1,0,1,250,60,0,6,0,250,60,1,7,1
12319,1,1,0,0,0,310,310,3,6,0,50,210,0,0,0
12338,1,0,1,1,3,290,40,0,0,4,200,40,0,0,0
12340,1,0,1,0,3,200,110,3,6,0,100,100,0,0,0
12358,1,1,0,0,3,320,320,3,6,0,140,270,0,0,0
12360,1,1,0,0,2,270,160,1,6,0,0,0,0,0,0
12379,1,0,1,0,2,150,150,1,6,0,150,150,0,0,0
12383,1,0,1,0,3,330,330,3,6,0,90,100,0,0,0
12405,1,0,1,1,1,310,40,0,0,5,280,40,0,0,0
12411,1,0,1,0,3,180,0,0,6,0,180,0,0,0,0
12421,1,0,1,0,3,340,340,2,6,0,0,340,1,1,1
12425,1,0,1,0,2,250,150,2,6,0,250,30,0,0,0
12427,1,0,1,0,2,350,120,2,6,0,350,40,0,0,0
12429,1,0,1,0,2,200,30,1,6,0,200,0,0,0,0
12435,0,0,1,0,3,230,280,4,6,0,230,100,0,0,0
12438,1,0,1,0,3,160,100,2,6,0,160,100,0,0,0
12446,1,1,0,0,2,140,100,0,6,0,140,100,0,0,0
12451,0,0,1,0,2,310,140,1,6,0,0,0,1,1,1
12466,1,1,0,0,2,110,110,2,6,0,110,100,0,0,0
12470,1,0,1,0,3,360,60,0,6,0,220,50,1,5,1
12490,0,1,0,0,2,340,40,0,4,0,240,40,0,0,0
12496,1,0,1,0,3,200,200,2,6,0,110,30,1,8,1
12508,0,1,0,0,3,210,200,2,6,0,100,0,1,5,1
12509,1,1,0,0,2,310,50,0,2,0,260,50,0,0,0
12524,1,0,1,1,2,160,30,0,1,0,130,30,1,7,1
12526,0,1,0,0,2,340,160,1,6,0,30,140,0,0,0
12531,1,0,1,0,2,180,180,2,4,0,160,90,0,0,0
12535,1,0,1,0,2,320,60,0,0,0,210,50,1,6,1
12536,0,1,0,1,1,250,250,2,6,0,200,50,0,0,0
12545,1,1,0,0,2,140,60,0,6,0,140,60,0,0,0
12548,1,0,1,0,2,150,150,2,6,0,70,10,0,0,0
12553,0,0,1,0,2,270,160,2,6,0,20,20,0,0,0
12563,1,0,1,0,3,340,80,1,6,0,340,30,0,0,0
12566,1,0,1,0,2,230,70,0,6,0,150,60,0,0,0
12580,1,0,1,0,2,310,310,1,1,4,240,30,1,2,1
12587,0,0,1,0,2,310,80,0,0,5,210,80,2,8,1
12594,1,1,0,0,2,390,120,0,6,0,390,60,0,0,0
12598,1,1,0,0,2,290,40,0,1,0,280,0,2,5,1
12604,1,0,1,1,1,320,40,0,0,6,270,0,2,5,1
12605,1,0,1,0,1,360,230,1,6,0,130,230,0,0,0
12607,1,0,1,0,2,300,60,0,6,0,300,50,0,0,0
12610,1,0,1,0,1,270,40,0,0,3,150,40,0,0,0
12618,1,0,1,0,2,160,160,2,6,0,160,0,0,0,0
12629,1,0,1,0,2,300,60,0,0,4,200,60,1,2,1
12663,0,0,1,0,1,310,300,2,2,2,190,30,1,2,1
12690,1,0,1,0,3,200,200,1,6,0,10,200,0,0,0
12698,1,0,1,0,3,310,310,3,6,0,210,310,2,4,1
12699,1,1,0,0,3,170,170,3,6,0,170,80,0,0,0
12705,0,0,1,1,2,300,40,0,0,5,230,40,1,2,1
12712,1,0,1,0,3,290,150,0,6,0,180,0,2,4,1
12724,1,1,0,0,2,310,80,1,6,0,180,60,0,0,0
12742,1,0,1,0,2,310,150,2,6,0,310,70,0,0,0
12765,0,1,0,0,2,200,170,2,6,0,200,30,0,0,0
12784,0,0,1,0,3,260,60,1,5,0,260,30,0,0,0
12796,0,0,1,0,1,220,40,0,0,0,170,0,1,3,1
12800,0,0,1,0,1,280,40,0,0,4,200,40,1,2,1
12801,1,0,1,1,2,230,40,0,0,0,160,40,0,0,0
12831,0,0,1,1,2,240,60,0,0,0,130,50,2,8,1
12836,1,1,0,0,3,300,300,3,6,0,180,300,0,0,0
12838,1,0,1,0,3,300,300,2,6,0,190,20,0,0,0
12847,1,1,0,0,2,180,180,3,6,0,140,150,0,0,0
12850,1,0,1,1,2,180,180,1,6,0,140,40,0,0,0
12856,1,0,1,0,3,330,330,3,6,0,200,0,1,2,1
12861,0,1,0,0,2,180,40,0,6,0,110,30,0,0,0
12867,0,0,1,0,1,250,70,0,2,0,180,70,1,2,1
12869,1,1,0,0,2,170,170,1,6,0,70,40,0,0,0
12877,1,0,1,0,2,260,130,2,6,0,80,130,2,4,1
12884,1,1,0,0,3,270,40,0,6,0,270,0,1,3,1
12897,0,0,1,1,2,340,70,0,0,0,200,50,2,7,1
12907,1,1,0,0,1,390,340,1,6,0,0,340,1,1,1
12949,1,1,0,0,2,280,150,1,6,0,140,40,0,0,0
12950,1,0,1,0,2,130,90,1,6,0,130,90,0,0,0
12978,1,1,0,0,2,380,100,1,6,0,340,90,1,2,1
12998,1,0,1,0,2,280,150,2,6,0,280,60,0,0,0
13025,1,0,1,0,2,320,320,1,6,0,20,320,0,0,0
13054,1,0,1,0,3,240,240,3,6,0,40,240,1,2,1
13057,1,0,1,0,3,180,150,1,6,0,80,150,0,0,0
13060,1,1,0,0,3,240,240,1,6,0,240,240,0,0,0
13066,1,0,1,0,2,240,180,2,3,0,0,10,2,3,1
13071,0,0,1,0,2,300,80,0,0,0,230,80,2,4,1
13082,0,1,0,0,2,170,170,2,6,0,90,80,0,0,0
13097,1,1,0,0,2,170,340,3,6,0,0,340,0,0,0
13100,1,1,0,0,2,240,50,0,6,0,170,0,1,12,1
13129,1,1,0,0,1,320,250,1,1,5,50,250,0,0,0
13130,1,1,0,0,2,280,280,2,6,0,80,280,0,0,0
13148,1,0,1,0,0,270,80,1,3,1,240,30,0,0,0
13178,1,0,1,0,3,190,190,2,6,0,90,0,1,4,1
13202,1,1,0,0,2,350,40,0,2,0,270,40,0,0,0
13210,1,0,1,1,2,180,20,1,6,0,180,0,0,0,0
13213,1,1,0,0,3,200,200,3,6,0,180,70,0,0,0
13218,0,0,1,1,3,180,50,0,2,0,100,30,2,8,1
13224,1,0,1,0,3,280,100,0,6,0,150,40,0,0,0
13229,1,0,1,0,2,190,270,1,6,0,190,50,0,0,0
13236,1,0,1,1,3,360,80,0,6,0,270,50,0,0,0
13237,1,0,1,0,2,170,60,2,6,0,170,20,0,0,0
13243,1,1,0,0,2,300,20,0,6,0,300,0,1,2,1
13251,1,0,1,0,3,300,270,2,6,0,40,270,0,0,0
13260,1,0,1,0,2,270,30,0,0,4,190,30,0,0,0
13263,1,0,1,0,2,270,150,2,6,0,140,150,0,0,0
13277,1,0,1,0,3,310,310,3,6,0,30,310,1,2,1
13281,0,0,1,0,3,120,100,3,6,0,120,20,0,0,0
13290,1,1,0,0,1,320,60,0,0,0,230,30,1,6,1
13292,1,0,1,0,1,190,40,0,0,0,150,40,0,0,0
13324,1,0,1,0,1,130,90,0,6,0,130,90,0,0,0
13361,1,0,1,0,3,230,230,2,6,0,170,230,0,0,0
13366,1,1,0,0,2,210,210,3,6,0,0,210,1,1,1
13368,1,0,1,0,2,300,90,0,0,5,270,70,0,0,0
13375,1,1,0,0,1,300,40,0,0,5,230,40,0,0,0
13413,0,1,0,0,2,160,170,2,6,0,160,70,0,0,0
13422,0,1,0,0,3,180,180,2,6,0,100,60,1,3,1
13426,1,0,1,0,3,150,180,3,6,0,100,150,0,0,0
13433,1,0,1,0,3,290,90,0,0,2,290,40,0,0,0
13451,1,0,1,0,3,220,220,3,6,0,180,220,0,0,0
13467,1,0,1,0,3,310,220,0,6,0,190,160,1,2,1
13487,1,0,1,0,3,220,150,1,6,0,220,40,0,0,0
13503,0,1,0,0,2,310,90,0,0,5,220,50,0,0,0
13511,1,1,0,0,3,110,90,2,6,0,110,20,0,0,0
13515,0,0,1,1,1,140,400,1,5,0,0,400,1,1,1
13523,1,1,0,0,2,200,150,0,6,0,200,150,0,0,0
13575,0,0,1,0,2,320,140,0,1,0,170,140,1,12,1
13597,0,0,1,0,2,340,50,0,0,0,220,40,1,2,1
13641,1,0,1,1,3,160,40,0,6,0,80,30,0,0,0
13658,1,0,1,0,1,190,180,3,6,0,190,180,0,0,0
13663,0,1,0,0,3,140,140,4,6,0,120,140,0,0,0
13664,1,0,1,0,2,350,60,0,3,0,270,40,0,0,0
13672,1,0,1,0,2,200,70,0,6,0,160,70,1,2,1
13681,1,1,0,0,2,250,200,3,6,0,160,200,0,0,0
13700,1,0,1,0,2,300,50,0,1,3,240,40,0,0,0
13722,1,0,1,1,3,250,250,2,6,0,250,160,1,2,1
13737,1,1,0,0,1,150,130,2,6,0,150,90,0,0,0
13751,1,0,1,0,3,110,70,2,6,0,20,30,0,0,0
13773,1,0,1,0,3,110,200,1,6,0,50,30,0,0,0
13780,0,1,0,0,2,310,60,0,0,0,210,40,1,7,1
13783,0,0,1,1,2,260,20,0,0,3,260,0,1,18,1
13784,1,0,1,0,2,250,90,0,6,0,240,90,0,0,0
13789,1,1,0,0,2,210,50,0,6,0,140,40,1,2,1
13799,1,0,1,1,2,330,80,0,0,0,190,40,1,2,1
13836,1,0,1,0,2,160,0,0,6,0,160,0,0,0,0
13837,1,0,1,0,2,230,230,2,6,0,220,230,0,0,0
13865,1,0,1,0,2,230,230,0,6,0,230,230,0,0,0
13876,1,0,1,0,1,290,70,0,0,5,290,0,1,7,1
13881,0,0,1,0,3,330,50,0,6,0,290,0,1,3,1
13914,1,1,0,0,2,190,190,3,6,0,150,0,1,2,1
13927,1,1,0,0,3,110,100,2,6,0,110,100,0,0,0
13931,1,1,0,0,1,340,90,0,6,0,200,90,0,0,0
13942,1,0,1,0,3,240,90,2,6,0,240,0,0,0,0
13949,1,1,0,0,1,340,100,0,0,6,250,100,1,5,1
13950,1,0,1,0,2,240,40,0,6,0,210,40,0,0,0
13971,1,1,0,0,1,200,200,2,6,0,40,200,0,0,0
13976,1,1,0,0,2,200,210,3,6,0,50,210,0,0,0
13993,1,1,0,0,3,160,160,3,6,0,120,160,0,0,0
14001,1,1,0,0,3,330,410,3,6,0,220,0,1,2,1
14003,1,0,1,1,3,300,40,0,6,0,240,40,0,0,0
14007,0,0,1,0,3,100,90,3,6,0,100,0,0,0,0
14051,1,0,1,0,3,120,110,2,6,0,120,60,0,0,0
14086,1,1,0,0,2,380,70,0,0,0,200,60,1,5,1
14103,1,0,1,1,0,300,120,2,6,0,40,60,0,0,0
14109,1,0,1,0,2,240,260,3,4,0,240,30,0,0,0
14151,1,0,0,0,1,190,190,2,4,0,130,0,1,3,1
14153,1,1,0,0,2,150,100,2,5,0,150,40,0,0,0
14159,0,0,1,0,3,170,170,2,6,0,160,160,0,0,0
14166,1,0,1,0,3,250,30,1,4,1,250,30,0,0,0
14192,1,0,1,0,3,240,210,2,6,0,240,60,0,0,0
14219,0,0,1,0,3,320,40,0,6,0,240,40,0,0,0
14221,1,0,1,0,1,290,60,0,0,5,220,60,0,0,0
14247,0,0,1,0,3,190,0,0,6,0,190,0,0,0,0
14252,1,1,0,0,3,200,200,1,6,0,150,20,0,0,0
14256,1,1,0,0,3,320,320,2,6,0,220,320,0,0,0
14258,0,0,1,0,3,240,50,0,6,0,190,0,1,12,1
14268,1,0,1,0,3,120,120,2,6,0,70,0,1,4,1
14276,0,0,1,0,2,290,40,0,0,4,240,30,0,0,0
14284,1,1,0,0,2,290,190,1,1,3,270,40,0,0,0
14286,1,1,0,0,1,140,150,3,6,0,80,110,0,0,0
14317,1,0,1,0,3,200,160,1,6,0,60,160,1,2,1
14326,1,0,1,0,2,270,280,3,6,0,270,0,0,0,0
14335,1,0,1,0,3,240,240,3,6,0,210,40,0,0,0
14344,1,1,0,0,2,250,60,0,6,0,180,40,1,2,1
14348,1,0,1,0,2,190,190,2,6,0,50,190,0,0,0
14362,0,0,1,0,2,190,40,0,6,0,190,40,0,0,0
14392,0,1,0,0,3,280,40,0,6,0,240,40,1,11,1
14402,0,0,1,0,3,280,40,0,6,0,190,40,0,0,0
14409,0,1,0,0,3,140,120,3,6,0,140,110,0,0,0
14410,0,0,1,1,1,180,20,0,0,0,170,20,1,11,1
14412,1,1,0,0,2,280,120,1,6,0,0,80,1,1,1
14416,1,0,1,0,1,250,30,0,0,0,180,30,1,2,1
14430,1,1,0,0,3,280,40,0,1,0,250,40,0,0,0
14434,0,0,1,0,2,270,50,0,0,5,270,0,1,3,1
14438,1,0,1,0,1,220,240,1,5,0,170,240,0,0,0
14443,1,0,1,0,3,260,260,3,6,0,20,260,0,0,0
14457,0,0,0,0,2,270,40,0,0,3,180,40,0,0,0
14481,1,0,1,0,3,200,200,1,6,0,0,200,1,1,1
14483,0,0,1,0,3,270,50,0,1,0,270,30,1,3,1
14501,1,0,1,0,3,130,30,0,6,0,100,30,0,0,0
14506,1,1,0,0,2,310,40,0,0,6,280,40,0,0,0
14510,1,1,0,0,1,280,40,0,6,0,240,40,2,7,1
14514,1,0,1,0,2,310,50,0,0,6,260,40,0,0,0
14532,1,1,0,0,2,290,290,3,6,0,240,290,0,0,0
14537,0,0,1,0,1,280,40,0,6,0,140,30,0,0,0
14547,1,1,0,0,2,270,140,1,6,0,170,40,0,0,0
14550,1,0,1,0,2,240,60,0,6,0,130,60,0,0,0
14563,0,0,1,1,2,380,70,1,2,0,380,70,1,2,1
14569,0,1,0,0,1,300,90,1,1,0,80,90,1,8,1
14594,1,1,0,0,3,270,180,1,6,0,60,180,0,0,0
14618,1,1,0,0,3,370,210,0,6,0,130,90,0,0,0
14625,1,1,0,0,1,320,60,1,5,1,320,0,0,0,0
14630,0,0,1,1,2,310,50,0,0,6,310,0,1,13,1
14637,0,0,0,0,1,300,100,0,0,3,300,60,2,4,1
14651,1,1,0,0,3,240,240,3,6,0,30,230,0,0,0
14655,1,1,0,0,1,280,290,1,0,2,190,30,1,3,1
14661,1,0,1,0,2,210,210,4,6,0,180,10,0,0,0
14663,1,0,1,0,2,190,170,0,6,0,190,170,0,0,0
14672,1,0,1,0,3,270,250,2,6,0,270,30,0,0,0
14685,1,0,1,0,3,360,360,5,6,0,0,170,0,0,0
14710,1,0,1,0,2,210,80,1,6,0,210,80,0,0,0
14711,1,0,1,1,2,310,40,0,5,0,260,0,2,5,1
14750,1,0,1,0,3,310,160,1,6,0,170,0,0,0,0
14751,1,1,0,0,3,190,90,1,4,0,190,0,1,6,1
